coordinateID,geoID,geoName,longitude,latitude
c12882,16,Miguel Hidalgo,-99.1843501,19.3998346
c12883,16,Miguel Hidalgo,-99.1843501,19.3998346
c12884,15,Cuauhtémoc,-99.1490557562,19.4313734294
c12885,16,Miguel Hidalgo,-99.1843501,19.3998346
c12886,16,Miguel Hidalgo,-99.1843501,19.3998346
c12887,16,Miguel Hidalgo,-99.1843501,19.3998346
c12888,16,Miguel Hidalgo,-99.1843501,19.3998346
c12889,12,Tlalpan,-99.2062207957,19.1983396763
c12890,10,Álvaro Obregón,-99.246819712,19.336175562
c12891,16,Miguel Hidalgo,-99.1843501,19.3998346
c12892,16,Miguel Hidalgo,-99.2045669144,19.4280623649
c12893,5,Gustavo A. Madero,-99.1158642087,19.5040652077
c12894,16,Miguel Hidalgo,-99.1843501,19.3998346
c12895,16,Miguel Hidalgo,-99.1843501,19.3998346
c12896,10,Álvaro Obregón,-99.246819712,19.336175562
c12897,16,Miguel Hidalgo,-99.1843501,19.3998346
c12898,16,Miguel Hidalgo,-99.1843501,19.3998346
c12899,17,Venustiano Carranza,-99.137171,19.375769
c12900,10,Álvaro Obregón,-99.246819712,19.336175562
c12901,16,Miguel Hidalgo,-99.1843501,19.3998346
c12902,16,Miguel Hidalgo,-99.1843501,19.3998346
c12903,16,Miguel Hidalgo,-99.2045669144,19.4280623649
c12904,7,Iztapalapa,-99.0567989642,19.3491663204
c12905,10,Álvaro Obregón,-99.246819712,19.336175562
c12906,4,Cuajimalpa de Morelos,-99.3107285253,19.3246343001
c12907,15,Cuauhtémoc,-99.1490557562,19.4313734294
c12908,2,Azcapotzalco,-99.1821069423,19.4853286147
c12909,4,Cuajimalpa de Morelos,-99.3107285253,19.3246343001
c12910,16,Miguel Hidalgo,-99.2045669144,19.4280623649
c12911,16,Miguel Hidalgo,-99.1843501,19.3998346
c12912,10,Álvaro Obregón,-99.246819712,19.336175562
c12913,12,Tlalpan,-99.2062207957,19.1983396763
c12914,10,Álvaro Obregón,-99.246819712,19.336175562
c12915,16,Miguel Hidalgo,-99.1843501,19.3998346
c12916,16,Miguel Hidalgo,-99.1843501,19.3998346
c12917,3,Coyoacán,-99.1503763525,19.3266672536
c12918,3,Coyoacán,-99.1503763525,19.3266672536
c12919,15,Cuauhtémoc,-99.1490557562,19.4313734294
c12920,16,Miguel Hidalgo,-99.1843501,19.3998346
c12921,15,Cuauhtémoc,-99.1490557562,19.4313734294
c12922,5,Gustavo A. Madero,-99.1158642087,19.5040652077
c12923,16,Miguel Hidalgo,-99.2045669144,19.4280623649
c12924,16,Miguel Hidalgo,-99.2045669144,19.4280623649
c12925,16,Miguel Hidalgo,-99.1843501,19.3998346
c12926,16,Miguel Hidalgo,-99.2045669144,19.4280623649
c12927,4,Cuajimalpa de Morelos,-99.3107285253,19.3246343001
c12928,2,Azcapotzalco,-99.1821069423,19.4853286147
c12929,11,Tláhuac,-99.0028216137,19.2769983772
c12930,15,Cuauhtémoc,-99.1490557562,19.4313734294
c12931,14,Benito Juárez,-99.1611346584,19.3806424162
c12932,14,Benito Juárez,-99.1611346584,19.3806424162
c12933,3,Coyoacán,-99.1503763525,19.3266672536
c12934,2,Azcapotzalco,-99.1821069423,19.4853286147
c12935,16,Miguel Hidalgo,-99.2045669144,19.4280623649
c12936,2,Azcapotzalco,-99.1821069423,19.4853286147
c12937,3,Coyoacán,-99.1503763525,19.3266672536
c12938,3,Coyoacán,-99.1503763525,19.3266672536
c12939,3,Coyoacán,-99.1503763525,19.3266672536
c12940,3,Coyoacán,-99.1503763525,19.3266672536
c12941,3,Coyoacán,-99.1503763525,19.3266672536
c12942,3,Coyoacán,-99.1503763525,19.3266672536
c12943,3,Coyoacán,-99.1503763525,19.3266672536
c12944,3,Coyoacán,-99.1503763525,19.3266672536
c12945,3,Coyoacán,-99.1503763525,19.3266672536
c12946,3,Coyoacán,-99.1503763525,19.3266672536
c12947,3,Coyoacán,-99.1503763525,19.3266672536
c12948,17,Venustiano Carranza,-99.259495,19.3863707
c12949,3,Coyoacán,-99.1503763525,19.3266672536
c12950,3,Coyoacán,-99.1503763525,19.3266672536
c12951,3,Coyoacán,-99.1503763525,19.3266672536
c12952,10,Álvaro Obregón,-99.246819712,19.336175562
c12953,3,Coyoacán,-99.1503763525,19.3266672536
c12954,3,Coyoacán,-99.1503763525,19.3266672536
c12955,3,Coyoacán,-99.1503763525,19.3266672536
c12956,3,Coyoacán,-99.1503763525,19.3266672536
c12957,3,Coyoacán,-99.1503763525,19.3266672536
c12958,3,Coyoacán,-99.1503763525,19.3266672536
c12959,3,Coyoacán,-99.1503763525,19.3266672536
c12960,3,Coyoacán,-99.1503763525,19.3266672536
c12961,3,Coyoacán,-99.1503763525,19.3266672536
c12962,12,Tlalpan,-99.2062207957,19.1983396763
c12963,5,Gustavo A. Madero,-99.1158642087,19.5040652077
c12964,3,Coyoacán,-99.1503763525,19.3266672536
c12965,3,Coyoacán,-99.1503763525,19.3266672536
c12966,3,Coyoacán,-99.1503763525,19.3266672536
c12967,14,Benito Juárez,-99.1611346584,19.3806424162
c12968,3,Coyoacán,-99.1503763525,19.3266672536
c12969,3,Coyoacán,-99.1503763525,19.3266672536
c12970,3,Coyoacán,-99.1503763525,19.3266672536
c12971,3,Coyoacán,-99.1503763525,19.3266672536
c12972,12,Tlalpan,-99.2062207957,19.1983396763
c12973,3,Coyoacán,-99.1503763525,19.3266672536
c12974,3,Coyoacán,-99.1503763525,19.3266672536
c12975,3,Coyoacán,-99.1503763525,19.3266672536
c12976,3,Coyoacán,-99.1503763525,19.3266672536
c12977,3,Coyoacán,-99.1503763525,19.3266672536
c12978,3,Coyoacán,-99.1503763525,19.3266672536
c12979,3,Coyoacán,-99.1503763525,19.3266672536
c12980,16,Miguel Hidalgo,-99.2045669144,19.4280623649
c12981,16,Miguel Hidalgo,-99.2045669144,19.4280623649
c12982,16,Miguel Hidalgo,-99.2045669144,19.4280623649
c12983,3,Coyoacán,-99.1503763525,19.3266672536
c12984,3,Coyoacán,-99.1503763525,19.3266672536
c12985,10,Álvaro Obregón,-99.246819712,19.336175562
c12986,10,Álvaro Obregón,-99.246819712,19.336175562
c12987,3,Coyoacán,-99.1503763525,19.3266672536
c12988,12,Tlalpan,-99.2062207957,19.1983396763
c12989,7,Iztapalapa,-99.067766,19.3668621
c12990,3,Coyoacán,-99.1503763525,19.3266672536
c12991,3,Coyoacán,-99.1503763525,19.3266672536
c12992,3,Coyoacán,-99.1503763525,19.3266672536
c12993,5,Gustavo A. Madero,-99.1158642087,19.5040652077
c12994,15,Cuauhtémoc,-99.1490557562,19.4313734294
c12995,15,Cuauhtémoc,-99.1490557562,19.4313734294
c12996,3,Coyoacán,-99.1503763525,19.3266672536
c12997,3,Coyoacán,-99.1503763525,19.3266672536
c12998,3,Coyoacán,-99.1503763525,19.3266672536
c12999,3,Coyoacán,-99.1503763525,19.3266672536
c13000,16,Miguel Hidalgo,-99.2045669144,19.4280623649
c13001,3,Coyoacán,-99.1503763525,19.3266672536
c13002,16,Miguel Hidalgo,-99.2045669144,19.4280623649
c13003,3,Coyoacán,-99.1503763525,19.3266672536
c13004,3,Coyoacán,-99.1503763525,19.3266672536
c13005,10,Álvaro Obregón,-99.246819712,19.336175562
c13006,16,Miguel Hidalgo,-99.2045669144,19.4280623649
c13007,15,Cuauhtémoc,-99.1490557562,19.4313734294
c13008,8,La Magdalena Contreras,-99.2684129061,19.2689765031
c13009,12,Tlalpan,-99.2062207957,19.1983396763
c13010,15,Cuauhtémoc,-99.1490557562,19.4313734294
c13011,8,La Magdalena Contreras,-99.2684129061,19.2689765031
c13012,15,Cuauhtémoc,-99.1490557562,19.4313734294
c13013,3,Coyoacán,-99.1503763525,19.3266672536
c13014,15,Cuauhtémoc,-99.1490557562,19.4313734294
c13015,10,Álvaro Obregón,-99.246819712,19.336175562
c13016,3,Coyoacán,-99.1503763525,19.3266672536
c13017,8,La Magdalena Contreras,-99.2684129061,19.2689765031
c13018,15,Cuauhtémoc,-99.1490557562,19.4313734294
c13019,10,Álvaro Obregón,-99.1919955,19.357102
c13020,3,Coyoacán,-99.1503763525,19.3266672536
c13021,16,Miguel Hidalgo,-99.1843501,19.3998346
c13022,12,Tlalpan,-99.2062207957,19.1983396763
c13023,16,Miguel Hidalgo,-99.2045669144,19.4280623649
c13024,12,Tlalpan,-99.2062207957,19.1983396763
c13025,12,Tlalpan,-99.2062207957,19.1983396763
c13026,14,Benito Juárez,-99.1611346584,19.3806424162
c13027,16,Miguel Hidalgo,-99.180678,19.444937
c13028,15,Cuauhtémoc,-99.1490557562,19.4313734294
c13029,2,Azcapotzalco,-99.1821069423,19.4853286147
c13030,12,Tlalpan,-99.2062207957,19.1983396763
c13031,7,Iztapalapa,-99.0567989642,19.3491663204
c13032,2,Azcapotzalco,-99.1821069423,19.4853286147
c13033,7,Iztapalapa,-99.0567989642,19.3491663204
c13034,7,Iztapalapa,-99.0567989642,19.3491663204
c13035,7,Iztapalapa,-99.0567989642,19.3491663204
c13036,16,Miguel Hidalgo,-99.21205028284578,19.435233809458005
c13037,7,Iztapalapa,-99.0567989642,19.3491663204
c13038,16,Miguel Hidalgo,-99.1843501,19.3998346
c13039,7,Iztapalapa,-99.0567989642,19.3491663204
c13040,14,Benito Juárez,-99.1611346584,19.3806424162
c13041,2,Azcapotzalco,-99.1821069423,19.4853286147
c13042,12,Tlalpan,-99.2062207957,19.1983396763
c13043,10,Álvaro Obregón,-99.246819712,19.336175562
c13044,2,Azcapotzalco,-99.1821069423,19.4853286147
c13045,10,Álvaro Obregón,-99.246819712,19.336175562
c13046,14,Benito Juárez,-99.1611346584,19.3806424162
c13047,10,Álvaro Obregón,-99.246819712,19.336175562
c13048,16,Miguel Hidalgo,-99.1843501,19.3998346
c13049,12,Tlalpan,-99.2062207957,19.1983396763
c13050,16,Miguel Hidalgo,-99.2045669144,19.4280623649
c13051,7,Iztapalapa,-99.0567989642,19.3491663204
c13052,7,Iztapalapa,-99.0567989642,19.3491663204
c13053,12,Tlalpan,-99.2062207957,19.1983396763
c13054,14,Benito Juárez,-99.1611346584,19.3806424162
c13055,4,Cuajimalpa de Morelos,-99.3107285253,19.3246343001
c13056,4,Cuajimalpa de Morelos,-99.3107285253,19.3246343001
c13057,4,Cuajimalpa de Morelos,-99.3107285253,19.3246343001
c13058,16,Miguel Hidalgo,-99.1843501,19.3998346
c13059,16,Miguel Hidalgo,-99.2045669144,19.4280623649
c13060,16,Miguel Hidalgo,-99.2045669144,19.4280623649
c13061,14,Benito Juárez,-99.1611346584,19.3806424162
c13062,12,Tlalpan,-99.2062207957,19.1983396763
c13063,2,Azcapotzalco,-99.1821069423,19.4853286147
c13064,3,Coyoacán,-99.1503763525,19.3266672536
c13065,2,Azcapotzalco,-99.1821069423,19.4853286147
c13066,16,Miguel Hidalgo,-99.1843501,19.3998346
c13067,16,Miguel Hidalgo,-99.2045669144,19.4280623649
c13068,16,Miguel Hidalgo,-99.2045669144,19.4280623649
c13069,2,Azcapotzalco,-99.1821069423,19.4853286147
c13070,2,Azcapotzalco,-99.1821069423,19.4853286147
c13071,12,Tlalpan,-99.2062207957,19.1983396763
c13072,7,Iztapalapa,-99.067766,19.3668621
c13073,16,Miguel Hidalgo,-99.1843501,19.3998346
c13074,16,Miguel Hidalgo,-99.1843501,19.3998346
c13075,15,Cuauhtémoc,-99.1490557562,19.4313734294
c13076,16,Miguel Hidalgo,-99.1843501,19.3998346
c13077,17,Venustiano Carranza,-99.0931057959,19.4304954545
c13078,7,Iztapalapa,-99.0567989642,19.3491663204
c13079,12,Tlalpan,-99.2062207957,19.1983396763
c13080,16,Miguel Hidalgo,-99.1843501,19.3998346
c13081,12,Tlalpan,-99.2058092,19.2970107
c13082,16,Miguel Hidalgo,-99.2045669144,19.4280623649
c13083,12,Tlalpan,-99.140238,19.2846922
c13084,16,Miguel Hidalgo,-99.2045669144,19.4280623649
c13085,10,Álvaro Obregón,-99.246819712,19.336175562
c13086,16,Miguel Hidalgo,-99.2045669144,19.4280623649
c13087,2,Azcapotzalco,-99.1821069423,19.4853286147
c13088,16,Miguel Hidalgo,-99.2045669144,19.4280623649
c13089,16,Miguel Hidalgo,-99.2045669144,19.4280623649
c13090,16,Miguel Hidalgo,-99.1843501,19.3998346
c13091,12,Tlalpan,-99.2062207957,19.1983396763
c13092,10,Álvaro Obregón,-99.246819712,19.336175562
c13093,15,Cuauhtémoc,-99.128294,19.4043522
c13094,12,Tlalpan,-99.2062207957,19.1983396763
c13095,2,Azcapotzalco,-99.1821069423,19.4853286147
c13096,14,Benito Juárez,-99.1611346584,19.3806424162
c13097,16,Miguel Hidalgo,-99.2045669144,19.4280623649
c13098,15,Cuauhtémoc,-99.1490557562,19.4313734294
c13099,2,Azcapotzalco,-99.1821069423,19.4853286147
c13100,14,Benito Juárez,-99.1611346584,19.3806424162
c13101,16,Miguel Hidalgo,-99.2045669144,19.4280623649
c13102,14,Benito Juárez,-99.5680401,19.2380336
c13103,2,Azcapotzalco,-99.1821069423,19.4853286147
c13104,2,Azcapotzalco,-99.1821069423,19.4853286147
c13105,16,Miguel Hidalgo,-99.2045669144,19.4280623649
c13106,7,Iztapalapa,-99.067766,19.3668621
c13107,16,Miguel Hidalgo,-99.2045669144,19.4280623649
c13108,12,Tlalpan,-99.2062207957,19.1983396763
c13109,12,Tlalpan,-99.2062207957,19.1983396763
c13110,9,Milpa Alta,-99.0510954218,19.1394565999
c13111,10,Álvaro Obregón,-99.246819712,19.336175562
c13112,12,Tlalpan,-99.2062207957,19.1983396763
c13113,14,Benito Juárez,-99.1611346584,19.3806424162
c13114,12,Tlalpan,-99.2062207957,19.1983396763
c13115,13,Xochimilco,-99.0903636045,19.2451450458
c13116,13,Xochimilco,-99.0903636045,19.2451450458
c13117,16,Miguel Hidalgo,-99.2045669144,19.4280623649
c13118,15,Cuauhtémoc,-99.16279125277812,19.4416640017823
c13119,16,Miguel Hidalgo,-99.2045669144,19.4280623649
c13120,12,Tlalpan,-99.2062207957,19.1983396763
c13121,16,Miguel Hidalgo,-99.2045669144,19.4280623649
c13122,16,Miguel Hidalgo,-99.2045669144,19.4280623649
c13123,2,Azcapotzalco,-99.1821069423,19.4853286147
c13124,16,Miguel Hidalgo,-99.2045669144,19.4280623649
c13125,15,Cuauhtémoc,-99.1490557562,19.4313734294
c13126,17,Venustiano Carranza,-99.0931057959,19.4304954545
c13127,7,Iztapalapa,-99.0567989642,19.3491663204
c13128,7,Iztapalapa,-99.0567989642,19.3491663204
c13129,15,Cuauhtémoc,-99.1490557562,19.4313734294
c13130,8,La Magdalena Contreras,-99.2684129061,19.2689765031
c13131,15,Cuauhtémoc,-99.1490557562,19.4313734294
c13132,15,Cuauhtémoc,-99.1490557562,19.4313734294
c13133,3,Coyoacán,-99.1503763525,19.3266672536
c13134,12,Tlalpan,-99.2062207957,19.1983396763
c13135,12,Tlalpan,-99.2062207957,19.1983396763
c13136,16,Miguel Hidalgo,-99.2045669144,19.4280623649
c13137,15,Cuauhtémoc,-99.1490557562,19.4313734294
c13138,12,Tlalpan,-99.2062207957,19.1983396763
c13139,12,Tlalpan,-99.2062207957,19.1983396763
c13140,7,Iztapalapa,-99.0567989642,19.3491663204
c13141,2,Azcapotzalco,-99.1821069423,19.4853286147
c13142,7,Iztapalapa,-99.0567989642,19.3491663204
c13143,7,Iztapalapa,-99.0567989642,19.3491663204
c13144,7,Iztapalapa,-99.0567989642,19.3491663204
c13145,13,Xochimilco,-99.0903636045,19.2451450458
c13146,7,Iztapalapa,-99.0567989642,19.3491663204
c13147,7,Iztapalapa,-99.0567989642,19.3491663204
c13148,13,Xochimilco,-99.0903636045,19.2451450458
c13149,7,Iztapalapa,-99.0567989642,19.3491663204
c13150,7,Iztapalapa,-99.0567989642,19.3491663204
c13151,12,Tlalpan,-99.140238,19.2846922
c13152,12,Tlalpan,-99.140238,19.2846922
c13153,7,Iztapalapa,-99.0567989642,19.3491663204
c13154,7,Iztapalapa,-99.0567989642,19.3491663204
c13155,7,Iztapalapa,-99.0567989642,19.3491663204
c13156,13,Xochimilco,-99.0903636045,19.2451450458
c13157,12,Tlalpan,-99.2062207957,19.1983396763
c13158,7,Iztapalapa,-99.0567989642,19.3491663204
c13159,7,Iztapalapa,-99.0567989642,19.3491663204
c13160,8,La Magdalena Contreras,-99.2684129061,19.2689765031
c13161,7,Iztapalapa,-99.0567989642,19.3491663204
c13162,7,Iztapalapa,-99.0567989642,19.3491663204
c13163,12,Tlalpan,-99.2062207957,19.1983396763
c13164,7,Iztapalapa,-99.0567989642,19.3491663204
c13165,15,Cuauhtémoc,-99.1490557562,19.4313734294
c13166,17,Venustiano Carranza,-99.0931057959,19.4304954545
c13167,2,Azcapotzalco,-99.1821069423,19.4853286147
c13168,2,Azcapotzalco,-99.1821069423,19.4853286147
c13169,16,Miguel Hidalgo,-99.2045669144,19.4280623649
c13170,16,Miguel Hidalgo,-99.2045669144,19.4280623649
c13171,15,Cuauhtémoc,-99.1490557562,19.4313734294
c13172,13,Xochimilco,-99.0903636045,19.2451450458
c13173,16,Miguel Hidalgo,-99.1843501,19.3998346
c13174,12,Tlalpan,-99.2062207957,19.1983396763
c13175,17,Venustiano Carranza,-99.0931057959,19.4304954545
c13176,2,Azcapotzalco,-99.1821069423,19.4853286147
c13177,12,Tlalpan,-99.2062207957,19.1983396763
c13178,2,Azcapotzalco,-99.1821069423,19.4853286147
c13179,13,Xochimilco,-99.0903636045,19.2451450458
c13180,13,Xochimilco,-99.0903636045,19.2451450458
c13181,7,Iztapalapa,-99.0567989642,19.3491663204
c13182,12,Tlalpan,-99.2062207957,19.1983396763
c13183,17,Venustiano Carranza,-99.0931057959,19.4304954545
c13184,12,Tlalpan,-99.2062207957,19.1983396763
c13185,12,Tlalpan,-99.2062207957,19.1983396763
c13186,16,Miguel Hidalgo,-99.2045669144,19.4280623649
c13187,12,Tlalpan,-99.2062207957,19.1983396763
c13188,16,Miguel Hidalgo,-99.2045669144,19.4280623649
c13189,16,Miguel Hidalgo,-99.2045669144,19.4280623649
c13190,16,Miguel Hidalgo,-99.2045669144,19.4280623649
c13191,3,Coyoacán,-99.1503763525,19.3266672536
c13192,7,Iztapalapa,-99.0567989642,19.3491663204
c13193,6,Iztacalco,-99.094329797,19.396911897
c13194,7,Iztapalapa,-99.0567989642,19.3491663204
c13195,4,Cuajimalpa de Morelos,-99.3107285253,19.3246343001
c13196,16,Miguel Hidalgo,-99.2045669144,19.4280623649
c13197,4,Cuajimalpa de Morelos,-99.3107285253,19.3246343001
c13198,3,Coyoacán,-99.1503763525,19.3266672536
c13199,9,Milpa Alta,-99.0510954218,19.1394565999
c13200,12,Tlalpan,-99.2062207957,19.1983396763
c13201,17,Venustiano Carranza,-99.0931057959,19.4304954545
c13202,15,Cuauhtémoc,-99.128294,19.4043522
c13203,15,Cuauhtémoc,-99.1490557562,19.4313734294
c13204,3,Coyoacán,-99.1503763525,19.3266672536
c13205,3,Coyoacán,-99.1503763525,19.3266672536
c13206,13,Xochimilco,-99.0903636045,19.2451450458
c13207,15,Cuauhtémoc,-99.1490557562,19.4313734294
c13208,10,Álvaro Obregón,-99.246819712,19.336175562
c13209,5,Gustavo A. Madero,-99.118665,19.484399
c13210,16,Miguel Hidalgo,-99.2045669144,19.4280623649
c13211,9,Milpa Alta,-99.0510954218,19.1394565999
c13212,15,Cuauhtémoc,-99.1490557562,19.4313734294
c13213,15,Cuauhtémoc,-99.16354613944702,19.416009712942827
c13214,10,Álvaro Obregón,-99.246819712,19.336175562
c13215,15,Cuauhtémoc,-99.1490557562,19.4313734294
c13216,15,Cuauhtémoc,-99.1490557562,19.4313734294
c13217,15,Cuauhtémoc,-99.1490557562,19.4313734294
c13218,16,Miguel Hidalgo,-99.1843501,19.3998346
c13219,15,Cuauhtémoc,-99.1490557562,19.4313734294
c13220,10,Álvaro Obregón,-99.246819712,19.336175562
c13221,16,Miguel Hidalgo,-99.2045669144,19.4280623649
c13222,12,Tlalpan,-99.2058092,19.2970107
c13223,16,Miguel Hidalgo,-99.2045669144,19.4280623649
c13224,16,Miguel Hidalgo,-99.2045669144,19.4280623649
c13225,2,Azcapotzalco,-99.1821069423,19.4853286147
c13226,5,Gustavo A. Madero,-99.1158642087,19.5040652077
c13227,5,Gustavo A. Madero,-99.1158642087,19.5040652077
c13228,7,Iztapalapa,-99.1214253506809,19.380122210840145
c13229,5,Gustavo A. Madero,-99.1158642087,19.5040652077
c13230,3,Coyoacán,-99.1503763525,19.3266672536
c13231,14,Benito Juárez,-99.1611346584,19.3806424162
c13232,12,Tlalpan,-99.2058092,19.2970107
c13233,5,Gustavo A. Madero,-99.1158642087,19.5040652077
c13234,10,Álvaro Obregón,-99.246819712,19.336175562
c13235,16,Miguel Hidalgo,-99.2045669144,19.4280623649
c13236,17,Venustiano Carranza,-99.0931057959,19.4304954545
c13237,17,Venustiano Carranza,-99.0931057959,19.4304954545
c13238,15,Cuauhtémoc,-99.1490557562,19.4313734294
c13239,5,Gustavo A. Madero,-99.1158642087,19.5040652077
c13240,16,Miguel Hidalgo,-99.2045669144,19.4280623649
c13241,10,Álvaro Obregón,-99.246819712,19.336175562
c13242,5,Gustavo A. Madero,-99.1158642087,19.5040652077
c13243,12,Tlalpan,-99.2058092,19.2970107
c13244,12,Tlalpan,-99.2062207957,19.1983396763
c13245,5,Gustavo A. Madero,-99.1158642087,19.5040652077
c13246,7,Iztapalapa,-99.0567989642,19.3491663204
c13247,7,Iztapalapa,-99.0567989642,19.3491663204
c13248,7,Iztapalapa,-99.0567989642,19.3491663204
c13249,8,La Magdalena Contreras,-99.2684129061,19.2689765031
c13250,10,Álvaro Obregón,-99.246819712,19.336175562
c13251,10,Álvaro Obregón,-99.1919955,19.357102
c13252,10,Álvaro Obregón,-99.246819712,19.336175562
c13253,7,Iztapalapa,-99.0567989642,19.3491663204
c13254,15,Cuauhtémoc,-99.1490557562,19.4313734294
c13255,2,Azcapotzalco,-99.1821069423,19.4853286147
c13256,5,Gustavo A. Madero,-99.1158642087,19.5040652077
c13257,10,Álvaro Obregón,-99.246819712,19.336175562
c13258,16,Miguel Hidalgo,-99.2045669144,19.4280623649
c13259,15,Cuauhtémoc,-99.1490557562,19.4313734294
c13260,2,Azcapotzalco,-99.1821069423,19.4853286147
c13261,12,Tlalpan,-99.2062207957,19.1983396763
c13262,16,Miguel Hidalgo,-99.2045669144,19.4280623649
c13263,10,Álvaro Obregón,-99.1919955,19.357102
c13264,2,Azcapotzalco,-99.1821069423,19.4853286147
c13265,16,Miguel Hidalgo,-99.2045669144,19.4280623649
c13266,12,Tlalpan,-99.2062207957,19.1983396763
c13267,16,Miguel Hidalgo,-99.2045669144,19.4280623649
c13268,16,Miguel Hidalgo,-99.2045669144,19.4280623649
c13269,12,Tlalpan,-99.2062207957,19.1983396763
c13270,12,Tlalpan,-99.2062207957,19.1983396763
c13271,15,Cuauhtémoc,-99.128294,19.4043522
c13272,14,Benito Juárez,-99.1611346584,19.3806424162
c13273,12,Tlalpan,-99.2058092,19.2970107
c13274,15,Cuauhtémoc,-99.1490557562,19.4313734294
c13275,16,Miguel Hidalgo,-99.2045669144,19.4280623649
c13276,3,Coyoacán,-99.1503763525,19.3266672536
c13277,10,Álvaro Obregón,-99.246819712,19.336175562
c13278,10,Álvaro Obregón,-99.246819712,19.336175562
c13279,16,Miguel Hidalgo,-99.180678,19.444937
c13280,4,Cuajimalpa de Morelos,-99.3107285253,19.3246343001
c13281,12,Tlalpan,-99.2058092,19.2970107
c13282,12,Tlalpan,-99.2062207957,19.1983396763
c13283,10,Álvaro Obregón,-99.1919955,19.357102
c13284,15,Cuauhtémoc,-99.1490557562,19.4313734294
c13285,5,Gustavo A. Madero,-99.1158642087,19.5040652077
c13286,16,Miguel Hidalgo,-99.2045669144,19.4280623649
c13287,16,Miguel Hidalgo,-99.1843501,19.3998346
c13288,16,Miguel Hidalgo,-99.2045669144,19.4280623649
c13289,16,Miguel Hidalgo,-99.2045669144,19.4280623649
c13290,2,Azcapotzalco,-99.1821069423,19.4853286147
c13291,16,Miguel Hidalgo,-99.2045669144,19.4280623649
c13292,15,Cuauhtémoc,-99.1490557562,19.4313734294
c13293,15,Cuauhtémoc,-99.1490557562,19.4313734294
c13294,17,Venustiano Carranza,-99.0931057959,19.4304954545
c13295,16,Miguel Hidalgo,-99.2045669144,19.4280623649
c13296,16,Miguel Hidalgo,-99.2045669144,19.4280623649
c13297,8,La Magdalena Contreras,-99.2684129061,19.2689765031
c13298,17,Venustiano Carranza,-99.259495,19.3863707
c13299,16,Miguel Hidalgo,-99.2045669144,19.4280623649
c13300,15,Cuauhtémoc,-99.128294,19.4043522
c13301,12,Tlalpan,-99.2062207957,19.1983396763
c13302,15,Cuauhtémoc,-99.1490557562,19.4313734294
c13303,16,Miguel Hidalgo,-99.2045669144,19.4280623649
c13304,16,Miguel Hidalgo,-99.2045669144,19.4280623649
c13305,10,Álvaro Obregón,-99.246819712,19.336175562
c13306,16,Miguel Hidalgo,-99.1843501,19.3998346
c13307,16,Miguel Hidalgo,-99.1843501,19.3998346
c13308,12,Tlalpan,-99.2062207957,19.1983396763
c13309,12,Tlalpan,-99.1600234,19.152878
c13310,12,Tlalpan,-99.2062207957,19.1983396763
c13311,7,Iztapalapa,-99.0567989642,19.3491663204
c13312,9,Milpa Alta,-99.0510954218,19.1394565999
c13313,10,Álvaro Obregón,-99.246819712,19.336175562
c13314,15,Cuauhtémoc,-99.1490557562,19.4313734294
c13315,14,Benito Juárez,-99.1611346584,19.3806424162
c13316,7,Iztapalapa,-99.0567989642,19.3491663204
c13317,16,Miguel Hidalgo,-99.2045669144,19.4280623649
c13318,16,Miguel Hidalgo,-99.2045669144,19.4280623649
c13319,16,Miguel Hidalgo,-99.2045669144,19.4280623649
c13320,16,Miguel Hidalgo,-99.2045669144,19.4280623649
c13321,15,Cuauhtémoc,-99.1490557562,19.4313734294
c13322,5,Gustavo A. Madero,-99.1158642087,19.5040652077
c13323,16,Miguel Hidalgo,-99.2045669144,19.4280623649
c13324,3,Coyoacán,-99.1503763525,19.3266672536
c13325,16,Miguel Hidalgo,-99.2045669144,19.4280623649
c13326,5,Gustavo A. Madero,-99.1158642087,19.5040652077
c13327,5,Gustavo A. Madero,-99.1158642087,19.5040652077
c13328,5,Gustavo A. Madero,-99.1158642087,19.5040652077
c13329,12,Tlalpan,-99.2062207957,19.1983396763
c13330,15,Cuauhtémoc,-99.1490557562,19.4313734294
c13331,2,Azcapotzalco,-99.1821069423,19.4853286147
c13332,2,Azcapotzalco,-99.1821069423,19.4853286147
c13333,7,Iztapalapa,-99.0567989642,19.3491663204
c13334,7,Iztapalapa,-99.0567989642,19.3491663204
c13335,16,Miguel Hidalgo,-99.2045669144,19.4280623649
c13336,7,Iztapalapa,-99.0567989642,19.3491663204
c13337,2,Azcapotzalco,-99.1821069423,19.4853286147
c13338,12,Tlalpan,-99.2062207957,19.1983396763
c13339,15,Cuauhtémoc,-99.1490557562,19.4313734294
c13340,10,Álvaro Obregón,-99.1919955,19.357102
c13341,9,Milpa Alta,-99.0510954218,19.1394565999
c13342,5,Gustavo A. Madero,-99.1158642087,19.5040652077
c13343,12,Tlalpan,-99.2062207957,19.1983396763
c13344,12,Tlalpan,-99.2062207957,19.1983396763
c13345,8,La Magdalena Contreras,-99.2684129061,19.2689765031
c13346,12,Tlalpan,-99.2062207957,19.1983396763
c13347,12,Tlalpan,-99.2062207957,19.1983396763
c13348,12,Tlalpan,-99.2062207957,19.1983396763
c13349,10,Álvaro Obregón,-99.246819712,19.336175562
c13350,16,Miguel Hidalgo,-99.2045669144,19.4280623649
c13351,16,Miguel Hidalgo,-99.2045669144,19.4280623649
