pivotID,pubID,topicID,prevalence
t2146,1313582479127785475,3,0.9770122
t2147,1313582479127785475,4,0.012573962
t2148,1314570461087444994,3,0.84801745
t2149,1314570461087444994,4,0.14822006
t2150,1315389277321261056,3,0.97260946
t2151,1315389277321261056,4,0.014982032
t2152,1315767934111944706,3,0.9135329
t2153,1315767934111944706,4,0.08156632
t2154,1316061379653259264,2,0.7374957
t2155,1316061379653259264,3,0.2504398
t2156,1317265384177864704,2,0.2157469
t2157,1317265384177864704,3,0.7767507
t2158,1317815564081967105,3,0.7391655
t2159,1317815564081967105,4,0.2529536
t2160,1318185828762460161,3,0.91956794
t2161,1318185828762460161,4,0.07587578
t2162,1318565809048924160,3,0.9860067
t2163,1318948308254134272,3,0.9872541
t2164,1318992570601656320,2,0.9854
t2165,1319360334528905218,2,0.6894346
t2166,1319360334528905218,3,0.3030632
t2167,1319471830663528448,3,0.9911826
t2168,1320383982291324931,3,0.9899425
t2169,1320799861663432705,3,0.99060357
t2170,1321107543502974978,2,0.0103829065
t2171,1321107543502974978,3,0.96612275
t2172,1321107543502974978,4,0.018530557
t2173,1321332165561491456,3,0.97701204
t2174,1321332165561491456,4,0.012573904
t2175,1321332222855581696,2,0.013605483
t2176,1321332222855581696,3,0.9556094
t2177,1321332222855581696,4,0.02428072
t2178,1321622644786155520,2,0.70682186
t2179,1321622644786155520,3,0.28347397
t2180,1321901663003828224,2,0.7576513
t2181,1321901663003828224,3,0.23264433
t2182,1321975690179211264,3,0.82302755
t2183,1321975690179211264,4,0.16994591
t2184,1322093452205719552,3,0.97701246
t2185,1322093452205719552,4,0.012573661
t2186,1322197549575491584,1,0.0913356
t2187,1322197549575491584,2,0.38655573
t2188,1322197549575491584,3,0.5157072
t2189,1322336102674534401,2,0.75166976
t2190,1322336102674534401,3,0.24082781
t2191,1323042059255689219,3,0.98019475
t2192,1323042059255689219,4,0.010833036
t2193,1323064683742580736,3,0.9726102
t2194,1323064683742580736,4,0.014981644
t2195,1323405292327952384,3,0.9899428
t2196,1323796271572897792,3,0.98725426
t2197,1324037881984417794,1,0.017146936
t2198,1324037881984417794,2,0.8540056
t2199,1324037881984417794,3,0.06483872
t2200,1324037881984417794,4,0.06400881
t2201,1324545292105121796,2,0.9840986
t2202,1324717014259257346,3,0.9844896
t2203,1324942178678833152,2,0.013605129
t2204,1324942178678833152,3,0.9556105
t2205,1324942178678833152,4,0.02428009
t2206,1325376138445664256,2,0.53502274
t2207,1325376138445664256,3,0.45291257
t2208,1325798432473288704,1,0.18635224
t2209,1325798432473288704,2,0.78348917
t2210,1325798432473288704,3,0.01517648
t2211,1325798432473288704,4,0.014982157
t2212,1326003668982919169,2,0.4674834
t2213,1326003668982919169,3,0.52735597
t2214,1326399690829680641,2,0.6425547
t2215,1326399690829680641,3,0.35168543
t2216,1326614258352857088,2,0.85540444
t2217,1326614258352857088,3,0.13848059
t2218,1326617275194089475,2,0.75880414
t2219,1326617275194089475,3,0.2330796
t2220,1326868875703689217,2,0.013605189
t2221,1326868875703689217,3,0.95561033
t2222,1326868875703689217,4,0.024280196
t2223,1326909402247524353,2,0.39594135
t2224,1326909402247524353,3,0.5959424
t2225,1326940389786456065,2,0.2548116
t2226,1326940389786456065,3,0.48401606
t2227,1326940389786456065,4,0.2597954
t2228,1327090584989954048,2,0.525423
t2229,1327090584989954048,3,0.46846217
t2230,1327291311964123136,2,0.5447308
t2231,1327291311964123136,3,0.43627402
t2232,1327291311964123136,4,0.014981819
t2233,1327433644055511042,3,0.9826035
t2234,1327439739889205248,3,0.69093406
t2235,1327439739889205248,4,0.3020396
t2236,1327619466742513665,2,0.55516684
t2237,1327619466742513665,3,0.43512866
t2238,1327756358582669312,2,0.98745304
t2239,1328087381287854083,2,0.9658283
t2240,1328087381287854083,3,0.015176297
t2241,1328087381287854083,4,0.014981942
t2242,1328159165148241921,3,0.6678527
t2243,1328159165148241921,4,0.3275911
t2244,1328579691960283136,2,0.17700611
t2245,1328579691960283136,3,0.8092586
t2246,1328579691960283136,4,0.010833228
t2247,1328582587753918465,2,0.013605564
t2248,1328582587753918465,3,0.95560914
t2249,1328582587753918465,4,0.024280865
t2250,1328583808673837060,2,0.919701
t2251,1328583808673837060,3,0.03566191
t2252,1328583808673837060,4,0.03520598
t2253,1328682319977320453,1,0.017146997
t2254,1328682319977320453,2,0.8540061
t2255,1328682319977320453,3,0.0648379
t2256,1328682319977320453,4,0.06400904
t2257,1328735408356687872,2,0.8072337
t2258,1328735408356687872,3,0.17903051
t2259,1328735408356687872,4,0.010833645
t2260,1328741903081365505,2,0.46512836
t2261,1328741903081365505,3,0.51137793
t2262,1328741903081365505,4,0.01852984
t2263,1328742691270750210,3,0.9826034
t2264,1328777724941512705,2,0.9840986
t2265,1328834410574057474,2,0.28207442
t2266,1328834410574057474,3,0.7071691
t2267,1329200337668988933,2,0.41439024
t2268,1329200337668988933,3,0.5794949
t2269,1329532459193602049,3,0.98994285
t2270,1329822138094776324,2,0.68549365
t2271,1329822138094776324,3,0.30374992
t2272,1330026614663606272,3,0.977012
t2273,1330026614663606272,4,0.012573935
t2274,1330730609745031169,2,0.013605125
t2275,1330730609745031169,3,0.9556106
t2276,1330730609745031169,4,0.024280082
t2277,1331291791056916480,3,0.8228452
t2278,1331291791056916480,4,0.17436436
t2279,1331661662273875970,3,0.99292684
t2280,1331833039232651265,2,0.013605236
t2281,1331833039232651265,3,0.95560884
t2282,1331833039232651265,4,0.024281586
t2283,1331931467115606016,3,0.98260397
t2284,1331999120798584833,2,0.98963857
t2285,1332382476019314689,2,0.98254305
t2286,1332429471589281793,3,0.98260367
t2287,1332673800379527169,3,0.98725426
t2288,1332883924901621760,3,0.9826036
t2289,1333218054755524608,2,0.019727377
t2290,1333218054755524608,3,0.93563545
t2291,1333218054755524608,4,0.035206024
t2292,1333218475997761537,3,0.9891817
t2293,1333218697436160000,3,0.98019475
t2294,1333218697436160000,4,0.010833164
t2295,1333219303160754177,3,0.98994267
t2296,1333220235743211520,3,0.98600745
t2297,1333220573514706947,3,0.98019505
t2298,1333220573514706947,4,0.0108328685
t2299,1333222185612308481,3,0.97261024
t2300,1333222185612308481,4,0.014981595
t2301,1333222323135148033,3,0.97701186
t2302,1333222323135148033,4,0.012573986
t2303,1333223306468712452,2,0.010383151
t2304,1333223306468712452,3,0.9661228
t2305,1333223306468712452,4,0.018530058
t2306,1333225166952828928,2,0.7208089
t2307,1333225166952828928,3,0.01876988
t2308,1333225166952828928,4,0.25545734
t2309,1333225543282647042,3,0.9826035
t2310,1333227974255120385,3,0.98600745
t2311,1333231989445382144,3,0.9770119
t2312,1333231989445382144,4,0.012574124
t2313,1333248793941336064,2,0.32965204
t2314,1333248793941336064,3,0.66150856
t2315,1333293882793209861,2,0.019727057
t2316,1333293882793209861,3,0.9356365
t2317,1333293882793209861,4,0.035205454
t2318,1333388733685649410,3,0.9844896
t2319,1333899011741323265,3,0.9872541
t2320,1333961094101131266,2,0.48143342
t2321,1333961094101131266,3,0.5078101
t2322,1334223879946924033,3,0.7878975
t2323,1334223879946924033,4,0.20889813
t2324,1334381441967415296,2,0.08300369
t2325,1334381441967415296,3,0.9100213
t2326,1334592985867096064,2,0.013605004
t2327,1334592985867096064,3,0.9556096
t2328,1334592985867096064,4,0.024281178
t2329,1334594731217723393,2,0.013605004
t2330,1334594731217723393,3,0.9556096
t2331,1334594731217723393,4,0.024281196
t2332,1334607054380691463,3,0.980195
t2333,1334607054380691463,4,0.010832911
t2334,1334652968038260736,2,0.6496956
t2335,1334652968038260736,3,0.01273703
t2336,1334652968038260736,4,0.33419904
t2337,1335473104009785344,2,0.5428735
t2338,1335473104009785344,3,0.44742194
t2339,1336273946170318849,3,0.99169475
t2340,1336275359055155205,3,0.99169475
t2341,1336323669082042371,2,0.44071957
t2342,1336323669082042371,3,0.55316514
t2343,1336467009241026568,2,0.98409885
t2344,1336716116928901123,2,0.19974385
t2345,1336716116928901123,3,0.79275376
t2346,1337084353390792708,2,0.6336448
t2347,1337084353390792708,3,0.35429046
t2348,1337197697208643587,2,0.010383003
t2349,1337197697208643587,3,0.9661233
t2350,1337197697208643587,4,0.018529795
t2351,1337622314758725634,2,0.97529185
t2352,1337622314758725634,3,0.010973316
t2353,1337622314758725634,4,0.010832847
t2354,1337637407131394050,2,0.7003875
t2355,1337637407131394050,3,0.28885624
t2356,1337641293380456449,2,0.5297081
t2357,1337641293380456449,3,0.4648482
t2358,1337753223445303303,1,0.09428655
t2359,1337753223445303303,2,0.197222
t2360,1337753223445303303,3,0.35652363
t2361,1337753223445303303,4,0.3519678
t2362,1337774469113393161,2,0.74870116
t2363,1337774469113393161,3,0.2443239
t2364,1337859248949088256,2,0.97529197
t2365,1337859248949088256,3,0.010973281
t2366,1337859248949088256,4,0.01083281
t2367,1338452795339534338,3,0.99060345
t2368,1338883414997397505,2,0.9196989
t2369,1338883414997397505,3,0.03566338
t2370,1338883414997397505,4,0.03520643
t2371,1338938058599784448,2,0.40479705
t2372,1338938058599784448,3,0.58549887
t2373,1339089818865659905,3,0.98449004
t2374,1339376986192572417,3,0.9891821
t2375,1339761482200956928,2,0.44567123
t2376,1339761482200956928,3,0.54357237
t2377,1340033191080550401,3,0.69883496
t2378,1340033191080550401,4,0.29482588
t2379,1340378318525198337,2,0.29630032
t2380,1340378318525198337,3,0.69619733
t2381,1341471406203293701,2,0.5554353
t2382,1341471406203293701,3,0.43380803
t2383,1341503688058265600,2,0.64884126
t2384,1341503688058265600,3,0.3352161
t2385,1341503688058265600,4,0.012574161
t2386,1341964829628764161,3,0.9826033
t2387,1342151446079406080,3,0.9206446
t2388,1342151446079406080,4,0.072328486
t2389,1342498528027820032,3,0.98019505
t2390,1342498528027820032,4,0.010832875
t2391,1342537172616884227,2,0.74722165
t2392,1342537172616884227,3,0.24393886
t2393,1343359952501563402,3,0.9891823
t2394,1343360553029349377,3,0.98019534
t2395,1343360553029349377,4,0.0108327
t2396,1343425575541592064,2,0.38566878
t2397,1343425575541592064,3,0.60226667
t2398,1343444401444454401,2,0.836847
t2399,1343444401444454401,3,0.1550368
t2400,1343925057148641282,2,0.14918377
t2401,1343925057148641282,3,0.59658724
t2402,1343925057148641282,4,0.2528521
t2403,1344399376333074436,2,0.6117788
t2404,1344399376333074436,3,0.37938172
t2405,1344625957542322176,1,0.20280191
t2406,1344625957542322176,3,0.4383875
t2407,1344625957542322176,4,0.35347864
t2408,1344836449699385346,3,0.9844898
t2409,1345190538492915712,2,0.8105574
t2410,1345190538492915712,3,0.012736966
t2411,1345190538492915712,4,0.17333722
t2412,1345228012594339840,2,0.3620874
t2413,1345228012594339840,3,0.6241778
t2414,1345228012594339840,4,0.010832834
t2415,1345509259698585601,3,0.98829716
t2416,1345945322481213446,2,0.019727102
t2417,1345945322481213446,3,0.9356364
t2418,1345945322481213446,4,0.035205532
t2419,1346465437048074242,3,0.87692887
t2420,1346465437048074242,4,0.114098586
t2421,1346481249515405317,3,0.98994267
t2422,1346488806464237569,2,0.78656167
t2423,1346488806464237569,3,0.20137319
t2424,1346698792666624004,2,0.9577347
t2425,1346698792666624004,3,0.018770924
t2426,1346698792666624004,4,0.018530333
t2427,1346862725872447492,2,0.78523695
t2428,1346862725872447492,3,0.20102794
t2429,1346862725872447492,4,0.010833116
t2430,1347435498596409345,3,0.97701263
t2431,1347435498596409345,4,0.012573577
t2432,1348260825727963136,2,0.010382811
t2433,1348260825727963136,3,0.96612394
t2434,1348260825727963136,4,0.01852945
t2435,1348420335629164545,3,0.97701246
t2436,1348420335629164545,4,0.01257368
t2437,1348428256454832129,3,0.98449
t2438,1348667998933016578,2,0.522184
t2439,1348667998933016578,3,0.47031355
t2440,1349332220947951616,3,0.9899428
t2441,1350063519539093506,3,0.8110934
t2442,1350063519539093506,4,0.18435057
t2443,1350145484296511492,2,0.23130634
t2444,1350145484296511492,3,0.7549583
t2445,1350145484296511492,4,0.010833358
t2446,1350248108396077059,2,0.9882766
t2447,1350519485980020739,3,0.98829657
t2448,1350882716871499776,2,0.7690037
t2449,1350882716871499776,3,0.21505368
t2450,1350882716871499776,4,0.012574175
t2451,1350992802675642373,3,0.6481126
t2452,1350992802675642373,4,0.3440065
t2453,1351656720053932033,3,0.98600745
t2454,1351910027955752960,2,0.8069843
t2455,1351910027955752960,3,0.18225934
t2456,1352435063057752065,3,0.98260385
t2457,1352491264978120704,3,0.7496755
t2458,1352491264978120704,4,0.24502264
t2459,1352631970145198082,2,0.76488596
t2460,1352631970145198082,3,0.22137886
t2461,1352631970145198082,4,0.010833114
t2462,1352636342098939920,3,0.8759621
t2463,1352636342098939920,4,0.11873633
t2464,1353103957170806785,2,0.5285562
t2465,1353103957170806785,3,0.44794977
t2466,1353103957170806785,4,0.018530078
t2467,1353176810897297411,2,0.8128835
t2468,1353176810897297411,3,0.17827684
t2469,1353766879941316608,3,0.98918205
t2470,1353820771928444929,3,0.8162406
t2471,1353820771928444929,4,0.17334543
t2472,1354583724986421249,3,0.9726096
t2473,1354583724986421249,4,0.0149819385
t2474,1354591873244024834,1,0.25451592
t2475,1354591873244024834,2,0.59794253
t2476,1354591873244024834,3,0.14162384
t2477,1354894507351945219,2,0.8391919
t2478,1354894507351945219,3,0.15005173
t2479,1354932607239131139,3,0.9801949
t2480,1354932607239131139,4,0.01083307
t2481,1355085913584508928,3,0.98829687
t2482,1355170211717111812,2,0.8632423
t2483,1355170211717111812,3,0.13248582
t2484,1355341015247245317,3,0.9899428
t2485,1355467123158614018,3,0.8416558
t2486,1355467123158614018,4,0.14937206
t2487,1355693125474394115,2,0.5086696
t2488,1355693125474394115,3,0.48521543
t2489,1355712668313776134,3,0.6651844
t2490,1355712668313776134,4,0.32778916
t2491,1355963540222439424,3,0.9844902
t2492,1356341065029185537,3,0.9891821
t2493,1356988511530995712,2,0.010383025
t2494,1356988511530995712,3,0.9661232
t2495,1356988511530995712,4,0.018529832
t2496,1357030293769773056,2,0.21903878
t2497,1357030293769773056,3,0.76889646
t2498,1357339597932351488,2,0.9806504
t2499,1357572371100565504,3,0.9801948
t2500,1357572371100565504,4,0.0108330045
t2501,1357823037467480065,2,0.5195547
t2502,1357823037467480065,3,0.46838066
t2503,1357868259459137537,3,0.98260355
t2504,1358166423428882434,3,0.6651513
t2505,1358166423428882434,4,0.32782224
t2506,1358455552775495682,3,0.64773387
t2507,1358455552775495682,4,0.34438476
t2508,1358812725489582086,3,0.9891822
t2509,1359019833023750147,3,0.9882972
t2510,1359164167786274817,3,0.9906032
t2511,1359444721022697477,3,0.98829716
t2512,1359476171386343424,3,0.98829716
t2513,1359567394839101443,1,0.049147725
t2514,1359567394839101443,2,0.6824498
t2515,1359567394839101443,3,0.2648817
t2516,1360005752891592711,3,0.98600733
t2517,1360170112452599808,2,0.49911273
t2518,1360170112452599808,3,0.4888228
t2519,1360887600236609536,2,0.68077606
t2520,1360887600236609536,3,0.30846724
t2521,1361455798988201984,2,0.010382824
t2522,1361455798988201984,3,0.9661232
t2523,1361455798988201984,4,0.0185302
t2524,1361480680585232391,3,0.91234934
t2525,1361480680585232391,4,0.08365612
t2526,1361494832229855234,2,0.23599617
t2527,1361494832229855234,3,0.7558876
t2528,1361764683816964096,3,0.97261006
t2529,1361764683816964096,4,0.014981891
t2530,1362121760162803714,3,0.98994285
t2531,1362390208549773315,2,0.97529215
t2532,1362390208549773315,3,0.010973115
t2533,1362390208549773315,4,0.010832816
t2534,1362487104568258560,3,0.9844901
t2535,1362650717916303363,3,0.9770116
t2536,1362650717916303363,4,0.0125741465
t2537,1362748276718641159,2,0.3415064
t2538,1362748276718641159,3,0.64965427
t2539,1363664489586040833,3,0.98829705
t2540,1364286965445660675,3,0.98725414
t2541,1364344742583046144,3,0.9770123
t2542,1364344742583046144,4,0.012573788
t2543,1364615654863556610,3,0.9906036
t2544,1364947927995678728,2,0.8060042
t2545,1364947927995678728,3,0.18193115
t2546,1365748451909263360,3,0.623277
t2547,1365748451909263360,4,0.36884198
t2548,1366026940390506498,3,0.9891821
t2549,1366247460050329606,3,0.97261053
t2550,1366247460050329606,4,0.014981421
t2551,1366431762772078606,2,0.013605577
t2552,1366431762772078606,3,0.9556091
t2553,1366431762772078606,4,0.024280889
t2554,1366470524100960261,3,0.9932601
t2555,1366584465171038208,3,0.7298723
t2556,1366584465171038208,4,0.26557136
t2557,1367212538321137665,2,0.5685571
t2558,1367212538321137665,3,0.42332673
t2559,1367218077402685440,3,0.98829716
t2560,1367500115997515780,2,0.80745715
t2561,1367500115997515780,3,0.18504052
t2562,1367685713689468929,3,0.9844897
t2563,1367856092999528452,3,0.97261006
t2564,1367856092999528452,4,0.014981983
t2565,1367946608789258242,3,0.7154912
t2566,1367946608789258242,4,0.279608
t2567,1368567897552003072,3,0.80086726
t2568,1368567897552003072,4,0.19487572
t2569,1369096470763212803,1,0.32255286
t2570,1369096470763212803,2,0.6655361
t2571,1369433173508161539,1,0.23513472
t2572,1369433173508161539,2,0.6617089
t2573,1369433173508161539,4,0.096094236
t2574,1369481396482359300,3,0.98449033
t2575,1369660097048219655,2,0.64884603
t2576,1369660097048219655,3,0.34463727
t2577,1369714126013014017,2,0.9752915
t2578,1369714126013014017,3,0.010973466
t2579,1369714126013014017,4,0.010833006
t2580,1369794331607990274,3,0.9844896
t2581,1370453171454279681,2,0.32895485
t2582,1370453171454279681,3,0.6613412
t2583,1370908192922820612,3,0.97261035
t2584,1370908192922820612,4,0.014981531
t2585,1370949243238813699,2,0.97529197
t2586,1370949243238813699,3,0.010973271
t2587,1370949243238813699,4,0.010832835
t2588,1371028406683496448,3,0.9726103
t2589,1371028406683496448,4,0.014981598
t2590,1371126729876574212,2,0.013604926
t2591,1371126729876574212,3,0.95560986
t2592,1371126729876574212,4,0.024281036
t2593,1371437485629308930,3,0.6643845
t2594,1371437485629308930,4,0.3252012
t2595,1371717762553409536,3,0.98019516
t2596,1371717762553409536,4,0.0108328005
t2597,1371854289031856138,2,0.36343879
t2598,1371854289031856138,3,0.6304463
t2599,1371989619881996295,3,0.9801949
t2600,1371989619881996295,4,0.010832937
t2601,1372016671859339264,3,0.988297
t2602,1372239558151176195,3,0.9844903
t2603,1372331255606415363,3,0.98019475
t2604,1372331255606415363,4,0.010833171
t2605,1372355774643642370,3,0.97701174
t2606,1372355774643642370,4,0.012574081
t2607,1372402080296615936,3,0.8161912
t2608,1372402080296615936,4,0.17339464
t2609,1372566534179151874,2,0.72150075
t2610,1372566534179151874,3,0.26879513
t2611,1372916856114311170,2,0.65655553
t2612,1372916856114311170,3,0.33137953
t2613,1372959309190021128,3,0.98725426
t2614,1372976011235721223,3,0.9882967
t2615,1373004606851186691,2,0.013605333
t2616,1373004606851186691,3,0.95560986
t2617,1373004606851186691,4,0.024280453
t2618,1373015454575386626,2,0.49071693
t2619,1373015454575386626,3,0.501167
t2620,1373086329186189317,2,0.5885303
t2621,1373086329186189317,3,0.40602592
t2622,1373719314726055941,3,0.9770113
t2623,1373719314726055941,4,0.012574283
t2624,1373756180435234819,3,0.99118257
t2625,1373951127654432774,2,0.010383016
t2626,1373951127654432774,3,0.96612257
t2627,1373951127654432774,4,0.018530538
t2628,1374377926011985928,3,0.97261006
t2629,1374377926011985928,4,0.014981692
t2630,1374540936743682052,2,0.9752915
t2631,1374540936743682052,3,0.010973633
t2632,1374540936743682052,4,0.010832895
t2633,1375242012904013828,2,0.5600705
t2634,1375242012904013828,3,0.43108976
t2635,1375333084187521027,2,0.9658291
t2636,1375333084187521027,3,0.015175923
t2637,1375333084187521027,4,0.014981656
t2638,1375555332655747074,2,0.5963884
t2639,1375555332655747074,3,0.38987586
t2640,1375555332655747074,4,0.010833703
t2641,1375564070972186624,3,0.989182
t2642,1375874538714636291,1,0.017147344
t2643,1375874538714636291,2,0.035867613
t2644,1375874538714636291,3,0.88297474
t2645,1375874538714636291,4,0.06401033
t2646,1376003623587577860,2,0.5260189
t2647,1376003623587577860,3,0.46191654
t2648,1376275348111953923,2,0.7425179
t2649,1376275348111953923,3,0.24936602
t2650,1376361728141893634,1,0.38735047
t2651,1376361728141893634,3,0.58927304
t2652,1376361728141893634,4,0.014981691
t2653,1376370775050051584,2,0.010382957
t2654,1376370775050051584,3,0.96612346
t2655,1376370775050051584,4,0.018529711
t2656,1376444015302828033,2,0.010383033
t2657,1376444015302828033,3,0.9661232
t2658,1376444015302828033,4,0.018529847
t2659,1377305909219708929,3,0.8008718
t2660,1377305909219708929,4,0.19487125
t2661,1377345676623896576,3,0.9844902
t2662,1377358364028510214,3,0.9860073
t2663,1377379376514224129,2,0.7821024
t2664,1377379376514224129,3,0.21138096
t2665,1377394666694340608,3,0.5435592
t2666,1377394666694340608,4,0.452184
t2667,1377396797715279876,3,0.6481611
t2668,1377396797715279876,4,0.34395793
t2669,1377436051778637824,2,0.5205337
t2670,1377436051778637824,3,0.47249144
t2671,1377668180953464835,3,0.8609324
t2672,1377668180953464835,4,0.13118675
t2673,1377687497518546948,3,0.64817274
t2674,1377687497518546948,4,0.34394634
t2675,1377715397030465542,2,0.67600244
t2676,1377715397030465542,3,0.31649518
t2677,1378028847229243393,3,0.9882969
t2678,1378120766693212163,3,0.9899427
t2679,1378880923928698880,3,0.9911826
t2680,1379131043643420674,3,0.98600715
t2681,1379235565367926786,2,0.3003148
t2682,1379235565367926786,3,0.68998104
t2683,1379237839645372416,3,0.9826039
t2684,1379411167483944966,3,0.7379639
t2685,1379411167483944966,4,0.25747988
t2686,1379461894310924291,2,0.9782953
t2687,1379556743567527942,2,0.9882772
t2688,1379559064477310978,3,0.7575254
t2689,1379559064477310978,4,0.23891857
t2690,1380152528369823744,2,0.95773596
t2691,1380152528369823744,3,0.018770201
t2692,1380152528369823744,4,0.018529933
t2693,1380313466309726210,2,0.98963815
t2694,1380627480818634752,2,0.9865039
t2695,1382022614789545987,3,0.98448974
t2696,1382034614080929793,3,0.97261006
t2697,1382034614080929793,4,0.014981694
t2698,1382053041877172225,2,0.83352005
t2699,1382053041877172225,3,0.15764047
t2700,1382054504724631553,3,0.97261035
t2701,1382054504724631553,4,0.014981539
t2702,1382113644822081537,3,0.98448974
t2703,1382454060721213441,3,0.98725426
t2704,1382488843182514178,3,0.98019505
t2705,1382488843182514178,4,0.010832855
t2706,1382815177549119489,3,0.9844899
t2707,1382855005959491588,2,0.08934184
t2708,1382855005959491588,3,0.9036833
t2709,1383065995632267266,2,0.91969854
t2710,1383065995632267266,3,0.035663508
t2711,1383065995632267266,4,0.035206646
t2712,1383507795136311299,3,0.9882971
t2713,1384001840719667204,3,0.98725396
t2714,1384509858519552004,2,0.3770115
t2715,1384509858519552004,3,0.6132845
t2716,1384539937995857925,3,0.32224193
t2717,1384539937995857925,4,0.6653497
t2718,1384632631237648385,3,0.8161631
t2719,1384632631237648385,4,0.17342257
t2720,1384932347334778882,2,0.527121
t2721,1384932347334778882,3,0.46212268
t2722,1385194287814504457,2,0.2523903
t2723,1385194287814504457,3,0.74149483
t2724,1385666064722239491,3,0.82299125
t2725,1385666064722239491,4,0.16998224
t2726,1385792452699648003,2,0.58674675
t2727,1385792452699648003,3,0.3995181
t2728,1385792452699648003,4,0.010833103
t2729,1385929898229829640,2,0.4669066
t2730,1385929898229829640,3,0.5171513
t2731,1385929898229829640,4,0.012573769
t2732,1387042784188669955,3,0.7947121
t2733,1387042784188669955,4,0.20038712
t2734,1387099053389869056,3,0.97701204
t2735,1387099053389869056,4,0.01257404
t2736,1387341198000631812,3,0.91353256
t2737,1387341198000631812,4,0.081566714
t2738,1387377562452647938,2,0.9896386
t2739,1387458120989949959,3,0.98449016
t2740,1387468770688516104,3,0.9726103
t2741,1387468770688516104,4,0.014981796
t2742,1387492735377199104,3,0.977012
t2743,1387492735377199104,4,0.01257395
t2744,1387505418981761026,2,0.80099577
t2745,1387505418981761026,3,0.18824801
t2746,1387585541227618309,3,0.98918223
t2747,1388165958376648705,3,0.8619066
t2748,1388165958376648705,4,0.13231923
t2749,1388257703026470915,3,0.9860072
t2750,1388284538019852288,3,0.9826036
t2751,1388646672075476993,2,0.5370448
t2752,1388646672075476993,3,0.45219877
t2753,1388857164886859776,3,0.81103444
t2754,1388857164886859776,4,0.18440941
t2755,1389009019608702977,3,0.79536676
t2756,1389009019608702977,4,0.19675235
t2757,1389168526385090564,2,0.83537155
t2758,1389168526385090564,3,0.15256374
t2759,1389206715619479552,2,0.99020725
t2760,1389238370140758017,2,0.98827714
t2761,1389260094509027328,2,0.9752926
t2762,1389260094509027328,3,0.010972874
t2763,1389260094509027328,4,0.010832643
t2764,1389612312928075781,2,0.67489636
t2765,1389612312928075781,3,0.31136876
t2766,1389612312928075781,4,0.010832918
t2767,1389687792620511233,3,0.7735871
t2768,1389687792620511233,4,0.22304179
t2769,1389961380237807617,3,0.98994285
t2770,1390010586952503303,2,0.98650414
t2771,1390181125407051781,3,0.980195
t2772,1390181125407051781,4,0.010833031
t2773,1390320627848994822,3,0.9860073
t2774,1390328780355514377,3,0.98019457
t2775,1390328780355514377,4,0.010833135
t2776,1390402241899679744,3,0.98449004
t2777,1390759041253756928,2,0.65512943
t2778,1390759041253756928,3,0.33675423
t2779,1391752846270423048,3,0.98725414
t2780,1392992570901471241,2,0.010383021
t2781,1392992570901471241,3,0.9661233
t2782,1392992570901471241,4,0.018529827
t2783,1393053350132920320,1,0.017147256
t2784,1393053350132920320,2,0.8540027
t2785,1393053350132920320,3,0.06484
t2786,1393053350132920320,4,0.06401
t2787,1393269864152899606,2,0.76066536
t2788,1393269864152899606,3,0.23121847
t2789,1393546508537053184,2,0.5575873
t2790,1393546508537053184,3,0.43165633
t2791,1394538864832827396,2,0.9840989
t2792,1394778184495861768,2,0.39135495
t2793,1394778184495861768,3,0.5998056
t2794,1395082192917782533,2,0.47133064
t2795,1395082192917782533,3,0.5229095
t2796,1395091317877878784,3,0.9882971
t2797,1395389287307296769,2,0.91468465
t2798,1395389287307296769,3,0.08122002
t2799,1396512138131382273,2,0.8476229
t2800,1396512138131382273,3,0.14586048
t2801,1396519033550393344,3,0.98260367
t2802,1396944759315369988,3,0.98449016
t2803,1397618184308633601,2,0.9752918
t2804,1397618184308633601,3,0.010973453
t2805,1397618184308633601,4,0.010832832
t2806,1397982741325565956,2,0.98065025
t2807,1399090156699897859,2,0.48738495
t2808,1399090156699897859,3,0.49888
t2809,1399090156699897859,4,0.010833069
t2810,1399240158105452547,1,0.017147899
t2811,1399240158105452547,2,0.03586877
t2812,1399240158105452547,3,0.8829709
t2813,1399240158105452547,4,0.06401241
t2814,1399932102163025921,2,0.42160672
t2815,1399932102163025921,3,0.44464657
t2816,1399932102163025921,4,0.1311977
t2817,1400092181260550148,3,0.7393175
t2818,1400092181260550148,4,0.25691995
t2819,1400233632795697158,2,0.55964696
t2820,1400233632795697158,3,0.43423814
t2821,1400238226305130497,3,0.9844903
t2822,1400320712007634948,3,0.98260325
t2823,1401940264818774020,3,0.99215007
t2824,1402063023871692828,2,0.720594
t2825,1402063023871692828,3,0.2705665
t2826,1402297982326816773,3,0.98448986
t2827,1402967396730691596,3,0.98019505
t2828,1402967396730691596,4,0.0108329905
t2829,1403052213879066630,3,0.9770119
t2830,1403052213879066630,4,0.012574127
t2831,1403066752658030594,2,0.74766195
t2832,1403066752658030594,3,0.24582148
t2833,1403080395885797390,3,0.9801947
t2834,1403080395885797390,4,0.010833173
t2835,1403260166657687552,2,0.013605588
t2836,1403260166657687552,3,0.955609
t2837,1403260166657687552,4,0.02428091
t2838,1403338281027244035,3,0.98449
t2839,1404057019229913088,2,0.019727614
t2840,1404057019229913088,3,0.6089591
t2841,1404057019229913088,4,0.361882
t2842,1404934771944345603,3,0.737981
t2843,1404934771944345603,4,0.2574628
t2844,1405246454957064201,2,0.9752922
t2845,1405246454957064201,3,0.010973103
