geoID,geoName,coordinateID
12,Tlalpan,c1
5,Gustavo A. Madero,c2
14,Benito Juárez,c3
10,Álvaro Obregón,c4
17,Venustiano Carranza,c5
15,Cuauhtémoc,c6
14,Benito Juárez,c7
17,Venustiano Carranza,c8
13,Xochimilco,c9
12,Tlalpan,c10
8,La Magdalena Contreras,c11
10,Álvaro Obregón,c12
7,Iztapalapa,c13
13,Xochimilco,c14
10,Álvaro Obregón,c15
17,Venustiano Carranza,c16
2,Azcapotzalco,c17
7,Iztapalapa,c18
10,Álvaro Obregón,c19
2,Azcapotzalco,c20
5,Gustavo A. Madero,c21
14,Benito Juárez,c22
12,Tlalpan,c23
16,Miguel Hidalgo,c24
16,Miguel Hidalgo,c25
16,Miguel Hidalgo,c26
12,Tlalpan,c27
12,Tlalpan,c28
16,Miguel Hidalgo,c29
4,Cuajimalpa de Morelos,c30
3,Coyoacán,c31
12,Tlalpan,c32
13,Xochimilco,c33
2,Azcapotzalco,c34
4,Cuajimalpa de Morelos,c35
16,Miguel Hidalgo,c36
12,Tlalpan,c37
12,Tlalpan,c38
16,Miguel Hidalgo,c39
7,Iztapalapa,c40
7,Iztapalapa,c41
15,Cuauhtémoc,c42
15,Cuauhtémoc,c43
7,Iztapalapa,c44
10,Álvaro Obregón,c45
7,Iztapalapa,c46
7,Iztapalapa,c47
6,Iztacalco,c48
12,Tlalpan,c49
16,Miguel Hidalgo,c50
10,Álvaro Obregón,c51
12,Tlalpan,c52
7,Iztapalapa,c53
12,Tlalpan,c54
2,Azcapotzalco,c55
15,Cuauhtémoc,c56
7,Iztapalapa,c57
2,Azcapotzalco,c58
10,Álvaro Obregón,c59
15,Cuauhtémoc,c60
14,Benito Juárez,c61
13,Xochimilco,c62
10,Álvaro Obregón,c63
2,Azcapotzalco,c64
16,Miguel Hidalgo,c65
7,Iztapalapa,c66
15,Cuauhtémoc,c67
13,Xochimilco,c68
7,Iztapalapa,c69
2,Azcapotzalco,c70
12,Tlalpan,c71
11,Tláhuac,c72
2,Azcapotzalco,c73
13,Xochimilco,c74
16,Miguel Hidalgo,c75
13,Xochimilco,c76
12,Tlalpan,c77
12,Tlalpan,c78
5,Gustavo A. Madero,c79
2,Azcapotzalco,c80
11,Tláhuac,c81
14,Benito Juárez,c82
5,Gustavo A. Madero,c83
15,Cuauhtémoc,c84
13,Xochimilco,c85
13,Xochimilco,c86
13,Xochimilco,c87
13,Xochimilco,c88
3,Coyoacán,c89
13,Xochimilco,c90
13,Xochimilco,c91
15,Cuauhtémoc,c92
15,Cuauhtémoc,c93
12,Tlalpan,c94
10,Álvaro Obregón,c95
15,Cuauhtémoc,c96
13,Xochimilco,c97
2,Azcapotzalco,c98
10,Álvaro Obregón,c99
16,Miguel Hidalgo,c100
16,Miguel Hidalgo,c101
15,Cuauhtémoc,c102
7,Iztapalapa,c103
2,Azcapotzalco,c104
2,Azcapotzalco,c105
14,Benito Juárez,c106
2,Azcapotzalco,c107
14,Benito Juárez,c108
10,Álvaro Obregón,c109
12,Tlalpan,c110
13,Xochimilco,c111
11,Tláhuac,c112
13,Xochimilco,c113
16,Miguel Hidalgo,c114
12,Tlalpan,c115
13,Xochimilco,c116
7,Iztapalapa,c117
2,Azcapotzalco,c118
2,Azcapotzalco,c119
2,Azcapotzalco,c120
2,Azcapotzalco,c121
7,Iztapalapa,c122
2,Azcapotzalco,c123
12,Tlalpan,c124
4,Cuajimalpa de Morelos,c125
2,Azcapotzalco,c126
13,Xochimilco,c127
2,Azcapotzalco,c128
7,Iztapalapa,c129
2,Azcapotzalco,c130
2,Azcapotzalco,c131
16,Miguel Hidalgo,c132
2,Azcapotzalco,c133
3,Coyoacán,c134
2,Azcapotzalco,c135
5,Gustavo A. Madero,c136
7,Iztapalapa,c137
2,Azcapotzalco,c138
7,Iztapalapa,c139
2,Azcapotzalco,c140
11,Tláhuac,c141
15,Cuauhtémoc,c142
2,Azcapotzalco,c143
11,Tláhuac,c144
15,Cuauhtémoc,c145
12,Tlalpan,c146
2,Azcapotzalco,c147
2,Azcapotzalco,c148
3,Coyoacán,c149
7,Iztapalapa,c150
12,Tlalpan,c151
7,Iztapalapa,c152
16,Miguel Hidalgo,c153
2,Azcapotzalco,c154
16,Miguel Hidalgo,c155
15,Cuauhtémoc,c156
16,Miguel Hidalgo,c157
2,Azcapotzalco,c158
13,Xochimilco,c159
2,Azcapotzalco,c160
2,Azcapotzalco,c161
5,Gustavo A. Madero,c162
7,Iztapalapa,c163
7,Iztapalapa,c164
7,Iztapalapa,c165
8,La Magdalena Contreras,c166
7,Iztapalapa,c167
2,Azcapotzalco,c168
2,Azcapotzalco,c169
17,Venustiano Carranza,c170
11,Tláhuac,c171
16,Miguel Hidalgo,c172
7,Iztapalapa,c173
13,Xochimilco,c174
16,Miguel Hidalgo,c175
16,Miguel Hidalgo,c176
5,Gustavo A. Madero,c177
15,Cuauhtémoc,c178
6,Iztacalco,c179
13,Xochimilco,c180
7,Iztapalapa,c181
13,Xochimilco,c182
2,Azcapotzalco,c183
2,Azcapotzalco,c184
3,Coyoacán,c185
5,Gustavo A. Madero,c186
10,Álvaro Obregón,c187
12,Tlalpan,c188
12,Tlalpan,c189
12,Tlalpan,c190
13,Xochimilco,c191
2,Azcapotzalco,c192
2,Azcapotzalco,c193
17,Venustiano Carranza,c194
12,Tlalpan,c195
12,Tlalpan,c196
2,Azcapotzalco,c197
12,Tlalpan,c198
13,Xochimilco,c199
13,Xochimilco,c200
7,Iztapalapa,c201
2,Azcapotzalco,c202
4,Cuajimalpa de Morelos,c203
16,Miguel Hidalgo,c204
11,Tláhuac,c205
2,Azcapotzalco,c206
7,Iztapalapa,c207
7,Iztapalapa,c208
2,Azcapotzalco,c209
3,Coyoacán,c210
16,Miguel Hidalgo,c211
2,Azcapotzalco,c212
12,Tlalpan,c213
17,Venustiano Carranza,c214
14,Benito Juárez,c215
16,Miguel Hidalgo,c216
13,Xochimilco,c217
8,La Magdalena Contreras,c218
16,Miguel Hidalgo,c219
7,Iztapalapa,c220
15,Cuauhtémoc,c221
2,Azcapotzalco,c222
5,Gustavo A. Madero,c223
12,Tlalpan,c224
12,Tlalpan,c225
5,Gustavo A. Madero,c226
13,Xochimilco,c227
2,Azcapotzalco,c228
3,Coyoacán,c229
16,Miguel Hidalgo,c230
2,Azcapotzalco,c231
15,Cuauhtémoc,c232
2,Azcapotzalco,c233
7,Iztapalapa,c234
15,Cuauhtémoc,c235
16,Miguel Hidalgo,c236
13,Xochimilco,c237
10,Álvaro Obregón,c238
15,Cuauhtémoc,c239
4,Cuajimalpa de Morelos,c240
7,Iztapalapa,c241
16,Miguel Hidalgo,c242
12,Tlalpan,c243
7,Iztapalapa,c244
17,Venustiano Carranza,c245
2,Azcapotzalco,c246
2,Azcapotzalco,c247
17,Venustiano Carranza,c248
15,Cuauhtémoc,c249
2,Azcapotzalco,c250
7,Iztapalapa,c251
4,Cuajimalpa de Morelos,c252
4,Cuajimalpa de Morelos,c253
14,Benito Juárez,c254
15,Cuauhtémoc,c255
15,Cuauhtémoc,c256
12,Tlalpan,c257
4,Cuajimalpa de Morelos,c258
4,Cuajimalpa de Morelos,c259
16,Miguel Hidalgo,c260
8,La Magdalena Contreras,c261
16,Miguel Hidalgo,c262
10,Álvaro Obregón,c263
12,Tlalpan,c264
12,Tlalpan,c265
5,Gustavo A. Madero,c266
13,Xochimilco,c267
12,Tlalpan,c268
13,Xochimilco,c269
15,Cuauhtémoc,c270
7,Iztapalapa,c271
13,Xochimilco,c272
12,Tlalpan,c273
14,Benito Juárez,c274
13,Xochimilco,c275
10,Álvaro Obregón,c276
7,Iztapalapa,c277
13,Xochimilco,c278
13,Xochimilco,c279
6,Iztacalco,c280
3,Coyoacán,c281
13,Xochimilco,c282
15,Cuauhtémoc,c283
10,Álvaro Obregón,c284
12,Tlalpan,c285
2,Azcapotzalco,c286
2,Azcapotzalco,c287
7,Iztapalapa,c288
15,Cuauhtémoc,c289
6,Iztacalco,c290
7,Iztapalapa,c291
8,La Magdalena Contreras,c292
13,Xochimilco,c293
12,Tlalpan,c294
2,Azcapotzalco,c295
15,Cuauhtémoc,c296
15,Cuauhtémoc,c297
15,Cuauhtémoc,c298
16,Miguel Hidalgo,c299
3,Coyoacán,c300
7,Iztapalapa,c301
2,Azcapotzalco,c302
7,Iztapalapa,c303
7,Iztapalapa,c304
13,Xochimilco,c305
10,Álvaro Obregón,c306
4,Cuajimalpa de Morelos,c307
4,Cuajimalpa de Morelos,c308
7,Iztapalapa,c309
6,Iztacalco,c310
14,Benito Juárez,c311
13,Xochimilco,c312
10,Álvaro Obregón,c313
13,Xochimilco,c314
15,Cuauhtémoc,c315
7,Iztapalapa,c316
12,Tlalpan,c317
14,Benito Juárez,c318
15,Cuauhtémoc,c319
7,Iztapalapa,c320
16,Miguel Hidalgo,c321
3,Coyoacán,c322
7,Iztapalapa,c323
12,Tlalpan,c324
13,Xochimilco,c325
2,Azcapotzalco,c326
7,Iztapalapa,c327
16,Miguel Hidalgo,c328
6,Iztacalco,c329
12,Tlalpan,c330
12,Tlalpan,c331
12,Tlalpan,c332
7,Iztapalapa,c333
16,Miguel Hidalgo,c334
2,Azcapotzalco,c335
15,Cuauhtémoc,c336
5,Gustavo A. Madero,c337
14,Benito Juárez,c338
16,Miguel Hidalgo,c339
10,Álvaro Obregón,c340
12,Tlalpan,c341
7,Iztapalapa,c342
2,Azcapotzalco,c343
5,Gustavo A. Madero,c344
11,Tláhuac,c345
6,Iztacalco,c346
6,Iztacalco,c347
15,Cuauhtémoc,c348
3,Coyoacán,c349
3,Coyoacán,c350
3,Coyoacán,c351
15,Cuauhtémoc,c352
2,Azcapotzalco,c353
10,Álvaro Obregón,c354
12,Tlalpan,c355
15,Cuauhtémoc,c356
10,Álvaro Obregón,c357
5,Gustavo A. Madero,c358
7,Iztapalapa,c359
7,Iztapalapa,c360
4,Cuajimalpa de Morelos,c361
7,Iztapalapa,c362
13,Xochimilco,c363
3,Coyoacán,c364
16,Miguel Hidalgo,c365
16,Miguel Hidalgo,c366
4,Cuajimalpa de Morelos,c367
5,Gustavo A. Madero,c368
14,Benito Juárez,c369
14,Benito Juárez,c370
16,Miguel Hidalgo,c371
16,Miguel Hidalgo,c372
10,Álvaro Obregón,c373
8,La Magdalena Contreras,c374
17,Venustiano Carranza,c375
17,Venustiano Carranza,c376
14,Benito Juárez,c377
7,Iztapalapa,c378
3,Coyoacán,c379
11,Tláhuac,c380
13,Xochimilco,c381
10,Álvaro Obregón,c382
12,Tlalpan,c383
15,Cuauhtémoc,c384
17,Venustiano Carranza,c385
2,Azcapotzalco,c386
10,Álvaro Obregón,c387
12,Tlalpan,c388
15,Cuauhtémoc,c389
15,Cuauhtémoc,c390
3,Coyoacán,c391
2,Azcapotzalco,c392
7,Iztapalapa,c393
12,Tlalpan,c394
12,Tlalpan,c395
7,Iztapalapa,c396
16,Miguel Hidalgo,c397
2,Azcapotzalco,c398
11,Tláhuac,c399
5,Gustavo A. Madero,c400
4,Cuajimalpa de Morelos,c401
15,Cuauhtémoc,c402
16,Miguel Hidalgo,c403
11,Tláhuac,c404
7,Iztapalapa,c405
7,Iztapalapa,c406
2,Azcapotzalco,c407
12,Tlalpan,c408
12,Tlalpan,c409
2,Azcapotzalco,c410
7,Iztapalapa,c411
12,Tlalpan,c412
3,Coyoacán,c413
2,Azcapotzalco,c414
12,Tlalpan,c415
4,Cuajimalpa de Morelos,c416
3,Coyoacán,c417
16,Miguel Hidalgo,c418
11,Tláhuac,c419
2,Azcapotzalco,c420
17,Venustiano Carranza,c421
14,Benito Juárez,c422
12,Tlalpan,c423
2,Azcapotzalco,c424
12,Tlalpan,c425
3,Coyoacán,c426
10,Álvaro Obregón,c427
3,Coyoacán,c428
8,La Magdalena Contreras,c429
7,Iztapalapa,c430
16,Miguel Hidalgo,c431
16,Miguel Hidalgo,c432
12,Tlalpan,c433
13,Xochimilco,c434
7,Iztapalapa,c435
16,Miguel Hidalgo,c436
16,Miguel Hidalgo,c437
15,Cuauhtémoc,c438
7,Iztapalapa,c439
12,Tlalpan,c440
12,Tlalpan,c441
7,Iztapalapa,c442
2,Azcapotzalco,c443
13,Xochimilco,c444
13,Xochimilco,c445
2,Azcapotzalco,c446
4,Cuajimalpa de Morelos,c447
10,Álvaro Obregón,c448
16,Miguel Hidalgo,c449
3,Coyoacán,c450
2,Azcapotzalco,c451
12,Tlalpan,c452
10,Álvaro Obregón,c453
3,Coyoacán,c454
11,Tláhuac,c455
12,Tlalpan,c456
16,Miguel Hidalgo,c457
12,Tlalpan,c458
11,Tláhuac,c459
13,Xochimilco,c460
16,Miguel Hidalgo,c461
12,Tlalpan,c462
12,Tlalpan,c463
16,Miguel Hidalgo,c464
16,Miguel Hidalgo,c465
10,Álvaro Obregón,c466
