pubID,topicQuery,likeCount,replyCount,retweetCount,authorID,dateID,coordinateID
1249213358907305984,tránsito,1,0,0,476050170,d930,c930
1249684395117559809,incendio,26,1,3,195951901,d931,c931
1250164703806083073,incendio,0,0,0,154658777,d932,c932
1250434127435726849,tránsito,1,0,1,1329907663,d933,c933
1250507216706207744,incendio,1,0,1,187600280,d934,c934
1250515676239806465,incendio,4,1,0,587219880,d935,c935
1250694909025271809,incendio,21,0,5,195951901,d936,c936
1251174629923790848,tránsito,0,0,0,1053976429,d937,c937
1251329652439887872,incendio,1,0,0,3164657640,d938,c938
1251338948741300226,incendio,0,0,0,179608253,d939,c939
1253052950819282946,pirotecnia,0,0,0,151563996,d940,c940
1253094164511637504,tránsito,0,0,0,4558248494,d941,c941
1254560602799968256,incendio,0,0,0,38519038,d942,c942
1254611722192781315,pirotecnia,2,0,2,867548854236872704,d943,c943
1254632474124193798,tránsito,1,1,2,123902169,d944,c944
1255131756425953283,tránsito,3,2,3,128099039,d945,c945
1255235102566744066,pirotecnia,1,0,1,109768966,d946,c946
1255376704555679744,tránsito,2,0,1,476050170,d947,c947
1255963327852879877,tránsito,2,2,6,3497046432,d948,c948
1256210470656229378,incendio,22,1,4,195951901,d949,c949
1256781433919557632,tránsito,0,0,1,560780122,d950,c950
1256838948397240321,pirotecnia,0,1,0,565970088,d951,c951
1256919852708749313,pirotecnia,5,1,2,128587491,d952,c952
1257433330980708353,tránsito,0,0,0,2532288647,d953,c953
1257790544601899021,incendio,6,1,11,2935656905,d954,c954
1259496711396810753,incendio,25,1,5,87350793,d955,c955
1259591040052465673,tránsito,2,3,4,91734792,d956,c956
1260364367087820802,tránsito,0,2,0,2293886347,d957,c957
1260505169927852034,incendio,8,0,11,133686917,d958,c958
1260510458542522369,incendio,9,0,3,189606706,d959,c959
1260675169691058181,tránsito,0,0,0,708088889785778177,d960,c960
1260753764656480256,incendio,40,4,10,195951901,d961,c961
1261030821659414528,incendio,0,1,0,40098528,d962,c962
1261380960831979521,incendio,1,0,0,40098528,d963,c963
1261395697745530880,tránsito,0,0,0,107541211,d964,c964
1261818352772829185,incendio,5,0,5,165656391,d965,c965
1262146351309172743,tránsito,0,0,0,255346872,d966,c966
1262189727031033856,incendio,13,3,15,452553593,d967,c967
1262220627672363008,incendio,6,0,5,313790795,d968,c968
1262255113965637633,incendio,48,0,6,195951901,d969,c969
1262465920452055040,incendio,4,0,0,166594238,d970,c970
1262790130319929346,incendio,9,1,5,189606706,d971,c971
1262791631595433984,pirotecnia,12,3,1,135646062,d972,c972
1262836184474177536,tránsito,0,4,0,1139742233337507841,d973,c973
1262862072230170631,incendio,0,1,0,745758809553940481,d974,c974
1263150703612170240,tránsito,4,0,1,1099034271547904001,d975,c975
1263233807957835777,incendio,2,0,2,922799281999925248,d976,c976
1263369943707316224,incendio,0,0,0,826934966994993152,d977,c977
1263619929707671552,tránsito,0,0,0,278810680,d978,c978
1264038170167062529,incendio,0,0,0,1006733580729573376,d979,c979
1264089651545026560,pirotecnia,0,0,0,71731518,d980,c980
1264963261427933185,incendio,1,0,1,40098528,d981,c981
1265971496092160004,incendio,9,0,7,195951901,d982,c982
1267919970832396288,tránsito,0,2,1,2421405673,d983,c983
1268178566136639490,tránsito,5,2,14,128099039,d984,c984
1268252671636635660,incendio,11,0,12,1549371482,d985,c985
1268253333371961344,incendio,3,0,2,459490458,d986,c986
1268968125107539968,tránsito,0,1,0,1138541984564404224,d987,c987
1269604340408426496,pirotecnia,23,4,18,173245213,d988,c988
1270090842439659521,tránsito,1,0,0,153151618,d989,c989
1270437192364519424,incendio,5,0,1,40098528,d990,c990
1270440361794691079,incendio,0,1,0,3074743687,d991,c991
1271066569687392256,incendio,21,0,5,195951901,d992,c992
1271281934807728128,pirotecnia,0,0,0,303585529,d993,c993
1271282098691887104,pirotecnia,0,0,0,303585529,d994,c994
1271401641510612993,tránsito,0,0,0,903097695899934725,d995,c995
1271566804335419398,tránsito,2,2,1,279848781,d996,c996
1271661205179052033,tránsito,5,0,2,476050170,d997,c997
1272901332618358786,tránsito,0,2,0,116462727,d998,c998
1274076253486792709,tránsito,0,0,2,1108456804323917824,d999,c999
1276061382283341827,tránsito,0,0,1,476050170,d1000,c1000
1276310171116077056,tránsito,1,1,0,247508231,d1001,c1001
1276344075504025600,incendio,1,0,0,1006733580729573376,d1002,c1002
1276585640998699008,tránsito,6,2,9,79556851,d1003,c1003
1277060705775124480,pirotecnia,0,1,0,1129511194363015169,d1004,c1004
1277547332720930816,pirotecnia,10,3,1,304060350,d1005,c1005
1277618697494908930,incendio,4,0,2,87350793,d1006,c1006
1278746231192289280,tránsito,0,0,0,435460524,d1007,c1007
1280899703513608192,tránsito,5,0,2,1965374167,d1008,c1008
1282526775264915456,tránsito,4,0,2,476050170,d1009,c1009
1282833403071602688,tránsito,3,2,5,111343487,d1010,c1010
1283202332185034752,tránsito,0,0,0,903097695899934725,d1011,c1011
1283403811374223360,tránsito,1,0,0,476050170,d1012,c1012
1283435406852333568,incendio,6,0,0,195951901,d1013,c1013
1283441494653833216,incendio,18,0,1,195951901,d1014,c1014
1283480874655387648,tránsito,4,1,4,156411459,d1015,c1015
1284123806513037313,tránsito,13,5,0,1921656516,d1016,c1016
1284212180200587266,incendio,3,2,2,1159572289093902336,d1017,c1017
1284293034839085056,incendio,8,0,5,87350793,d1018,c1018
1285309003338309639,tránsito,2,1,0,337425370,d1019,c1019
1285341221028802564,tránsito,1,4,0,239915676,d1020,c1020
1285445765461139457,tránsito,1,0,0,476050170,d1021,c1021
1285569565938900992,tránsito,6,0,1,2826319492,d1022,c1022
1286505292398723072,incendio,2,1,1,1239320395431493632,d1023,c1023
1286676497021902848,tránsito,0,1,0,1153306818233245697,d1024,c1024
1287002993045512193,tránsito,13,0,2,1158856942456049666,d1025,c1025
1287042780217446400,tránsito,0,1,0,1145450239513509888,d1026,c1026
1287474781277892610,tránsito,2,0,1,116493136,d1027,c1027
1288226825856901120,incendio,3,1,5,351623658,d1028,c1028
1288282213306564608,pirotecnia,0,0,1,85253363,d1029,c1029
1288617350359465984,tránsito,6,0,2,3306323072,d1030,c1030
1288941977908715521,incendio,8,0,2,87350793,d1031,c1031
1289040033069096960,tránsito,1,0,1,92318542,d1032,c1032
1289283001105301504,incendio,9,0,1,203811321,d1033,c1033
1289634972567920640,incendio,3,0,1,878239766428471296,d1034,c1034
1289874123099787266,tránsito,1,0,0,476050170,d1035,c1035
1289890698448306176,tránsito,1,0,2,476050170,d1036,c1036
1290278824194658310,tránsito,0,2,0,561471584,d1037,c1037
1290399327395950592,tránsito,1,0,1,302169582,d1038,c1038
1290559957759336449,incendio,44,0,7,195951901,d1039,c1039
1290686611554889728,tránsito,16,3,2,166594238,d1040,c1040
1290746600705458176,pirotecnia,1,0,0,77294943,d1041,c1041
1290805943224197121,tránsito,1,0,0,1241146494264020992,d1042,c1042
1291146604804599808,incendio,0,0,0,91947999,d1043,c1043
1291428443125686273,pirotecnia,0,0,0,45055913,d1044,c1044
1291497726211952640,tránsito,78,2,50,22664647,d1045,c1045
1291724906959437824,tránsito,0,0,0,187425470,d1046,c1046
1291737923809837057,incendio,10,0,0,195951901,d1047,c1047
1291912076588441601,tránsito,1,0,0,476050170,d1048,c1048
1291913033112064002,tránsito,1,1,0,1338388441,d1049,c1049
1291954934687117312,tránsito,0,2,0,186245863,d1050,c1050
1292275343450046464,tránsito,0,0,0,865354495991087104,d1051,c1051
1292427454938861568,incendio,9,0,4,195951901,d1052,c1052
1292428815285858305,incendio,0,0,0,1052262255180599298,d1053,c1053
1292819641056755712,tránsito,0,1,0,81944574,d1054,c1054
1293002320956076034,tránsito,0,0,0,1338388441,d1055,c1055
1293269411273551872,tránsito,2,1,2,118306238,d1056,c1056
1293318651043610631,tránsito,0,0,0,287948653,d1057,c1057
1293740106143223809,tránsito,0,0,0,143462171,d1058,c1058
1293953515908366336,tránsito,4,0,3,725401400713211904,d1059,c1059
1294020978113224705,tránsito,0,1,0,2964822029,d1060,c1060
1294644849937985537,tránsito,2,0,0,145007852,d1061,c1061
1294736565764157440,tránsito,3,1,0,166594238,d1062,c1062
1294797174857924614,pirotecnia,0,0,0,540354748,d1063,c1063
1295011447727099910,tránsito,0,4,0,1249367271761416199,d1064,c1064
1295337067032072192,incendio,41,0,11,195951901,d1065,c1065
1295419444873715712,tránsito,0,1,0,580044536,d1066,c1066
1295940084747968512,tránsito,0,2,0,913457538,d1067,c1067
1296425472541241347,tránsito,0,0,0,915644359,d1068,c1068
1296531149397917696,tránsito,5,2,1,1093935434,d1069,c1069
1296576082741792768,tránsito,49,3,55,1556189256,d1070,c1070
1296638997133840388,incendio,4,0,5,87350793,d1071,c1071
1296898617278468096,tránsito,13,1,4,166594238,d1072,c1072
1297368034797969408,incendio,0,0,0,1052262255180599298,d1073,c1073
1297551412834910209,tránsito,0,0,0,779044267696107520,d1074,c1074
1297585211425742851,tránsito,3,1,2,166594238,d1075,c1075
1298201297552695296,tránsito,0,0,0,172346252,d1076,c1076
1298289627086958592,tránsito,7,3,6,993577801004605440,d1077,c1077
1298952814354460673,tránsito,1,0,1,175153406,d1078,c1078
1299021974811955200,tránsito,1,0,0,1298821654865489920,d1079,c1079
1299024173231210497,tránsito,0,0,0,1298821654865489920,d1080,c1080
1299028288740892672,tránsito,1,0,0,1298821654865489920,d1081,c1081
1299212047276670976,pirotecnia,4,0,2,564258083,d1082,c1082
1299376811965513730,tránsito,17,1,6,126339790,d1083,c1083
1299398882481373192,tránsito,1,0,2,736631806967975936,d1084,c1084
1299446460463939590,tránsito,8,2,2,1965374167,d1085,c1085
1299515189168164864,pirotecnia,2,0,1,130686364,d1086,c1086
1299711508746776579,tránsito,0,0,0,1249011649702440961,d1087,c1087
1299711990743658498,tránsito,0,0,0,1249011649702440961,d1088,c1088
1299958822178557954,tránsito,2,0,0,1144694937696526336,d1089,c1089
1300111886621450241,tránsito,0,3,0,153113590,d1090,c1090
1300480276640993280,tránsito,0,3,0,800543441482485760,d1091,c1091
1300532185770975232,tránsito,2,0,1,564258083,d1092,c1092
1300955186114879488,tránsito,3,1,6,4061718254,d1093,c1093
1301029515523756038,incendio,73,1,15,195951901,d1094,c1094
1301543057834246152,tránsito,0,0,0,177289328,d1095,c1095
1301597015349047296,tránsito,0,0,0,1161669000,d1096,c1096
1301668859561246723,tránsito,4,0,11,131216754,d1097,c1097
1302431138405855234,pirotecnia,4,2,2,1117588993,d1098,c1098
1302482658002432003,incendio,17,0,8,293063533,d1099,c1099
1302711827214761985,incendio,0,0,0,840191863,d1100,c1100
1303488201240256512,tránsito,20,3,20,1025039096517939201,d1101,c1101
1303840643702296576,incendio,1,0,1,40098528,d1102,c1102
1303920527329972226,tránsito,0,0,0,117183854,d1103,c1103
1304575167834869762,tránsito,2,0,4,89500018,d1104,c1104
1305363636458790912,pirotecnia,1,0,0,3642879855,d1105,c1105
1305762667613892609,incendio,17,0,1,293063533,d1106,c1106
1306118287596679169,tránsito,2,0,0,476050170,d1107,c1107
1306408851072114688,tránsito,0,1,0,116875946,d1108,c1108
1306423065203671040,pirotecnia,0,0,0,1350309672,d1109,c1109
1307120186101764096,tránsito,0,0,0,845464918329638912,d1110,c1110
1307177920633462784,tránsito,0,0,0,113435510,d1111,c1111
1307448938732150786,tránsito,0,1,0,1143343210892103681,d1112,c1112
1308189090836287493,incendio,0,0,0,140582232,d1113,c1113
1308911460089761794,tránsito,1,1,1,240783009,d1114,c1114
1309512136897581057,incendio,1,0,1,256670956,d1115,c1115
1310281907653943296,tránsito,0,2,0,869338814170497025,d1116,c1116
1310681864210964481,tránsito,4,1,3,145007852,d1117,c1117
1311061098171371520,tránsito,0,0,0,212748264,d1118,c1118
1311548186931220480,pirotecnia,0,0,0,2435783755,d1119,c1119
1311754379528028160,tránsito,0,1,0,1447600128,d1120,c1120
1311763842347614208,tránsito,8,4,0,729172925534720000,d1121,c1121
1311847130764652544,tránsito,0,0,0,117183854,d1122,c1122
1311915653176193025,tránsito,2,2,0,469046040,d1123,c1123
1312589706090160129,tránsito,2,0,3,476050170,d1124,c1124
1312624998645993473,pirotecnia,2,1,0,129438511,d1125,c1125
1313454786944081920,tránsito,1,2,2,826562212122730500,d1126,c1126
1313582479127785475,incendio,13,1,6,87350793,d1127,c1127
1314570461087444994,tránsito,7,0,2,163088870,d1128,c1128
1315389277321261056,tránsito,0,0,1,102591670,d1129,c1129
1315767934111944706,tránsito,1,0,1,2148142861,d1130,c1130
1316061379653259264,tránsito,1,0,0,132654328,d1131,c1131
1317265384177864704,tránsito,0,3,0,57090660,d1132,c1132
1317815564081967105,tránsito,0,0,1,476050170,d1133,c1133
1318185828762460161,tránsito,0,0,0,119454087,d1134,c1134
1318565809048924160,tránsito,0,0,0,592991569,d1135,c1135
1318948308254134272,tránsito,0,0,0,177289328,d1136,c1136
1318992570601656320,tránsito,0,0,0,38937670,d1137,c1137
1319360334528905218,tránsito,0,0,0,2964822029,d1138,c1138
1319471830663528448,tránsito,0,0,0,1145450239513509888,d1139,c1139
1320383982291324931,tránsito,0,0,0,618365815,d1140,c1140
1320799861663432705,incendio,4,0,1,40098528,d1141,c1141
1321107543502974978,incendio,12,0,3,87350793,d1142,c1142
1321332165561491456,pirotecnia,1,0,0,1258096801531510784,d1143,c1143
1321332222855581696,pirotecnia,1,0,0,588375555,d1144,c1144
1321622644786155520,tránsito,0,0,0,1288656266433363970,d1145,c1145
1321901663003828224,incendio,0,1,0,708134519983898625,d1146,c1146
1321975690179211264,tránsito,13,0,3,315451237,d1147,c1147
1322093452205719552,incendio,21,1,1,195951901,d1148,c1148
1322197549575491584,incendio,0,0,0,135617552,d1149,c1149
1322336102674534401,tránsito,1,1,2,607397475,d1150,c1150
1323042059255689219,pirotecnia,1,2,1,327065988,d1151,c1151
1323064683742580736,tránsito,1,0,0,476050170,d1152,c1152
1323405292327952384,incendio,10,0,0,40098528,d1153,c1153
1323796271572897792,incendio,3,0,0,40098528,d1154,c1154
1324037881984417794,incendio,0,0,0,630220760,d1155,c1155
1324545292105121796,pirotecnia,0,1,0,2452071732,d1156,c1156
1324717014259257346,tránsito,1,0,0,1335263659,d1157,c1157
1324942178678833152,tránsito,0,0,0,150416613,d1158,c1158
1325376138445664256,incendio,8,2,14,944093036652273664,d1159,c1159
1325798432473288704,tránsito,0,0,0,187425470,d1160,c1160
1326003668982919169,tránsito,0,0,0,1274618367677169664,d1161,c1161
1326399690829680641,tránsito,0,0,0,912977375666872320,d1162,c1162
1326614258352857088,tránsito,1,1,0,559179010,d1163,c1163
1326617275194089475,tránsito,0,2,0,559179010,d1164,c1164
1326868875703689217,tránsito,1,0,1,476050170,d1165,c1165
1326909402247524353,tránsito,0,0,0,3497046432,d1166,c1166
1326940389786456065,tránsito,0,0,0,862540332,d1167,c1167
1327090584989954048,tránsito,0,0,0,1240808338302087169,d1168,c1168
1327291311964123136,tránsito,1,0,1,172346252,d1169,c1169
1327433644055511042,incendio,0,0,0,2557651128,d1170,c1170
1327439739889205248,tránsito,1,1,1,351623658,d1171,c1171
1327619466742513665,tránsito,0,0,0,1062193371207360512,d1172,c1172
1327756358582669312,tránsito,0,2,0,1245598265141129216,d1173,c1173
1328087381287854083,pirotecnia,3,1,1,49543623,d1174,c1174
1328159165148241921,incendio,3,0,1,40098528,d1175,c1175
1328579691960283136,pirotecnia,11,9,0,98665795,d1176,c1176
1328582587753918465,pirotecnia,0,0,0,148636379,d1177,c1177
1328583808673837060,pirotecnia,8,1,4,106955108,d1178,c1178
1328682319977320453,pirotecnia,2,0,0,148395960,d1179,c1179
1328735408356687872,pirotecnia,5,2,2,3218834090,d1180,c1180
1328741903081365505,pirotecnia,3,1,0,8727232,d1181,c1181
1328742691270750210,pirotecnia,2,0,0,124653341,d1182,c1182
1328777724941512705,tránsito,1,3,0,117292815,d1183,c1183
1328834410574057474,tránsito,0,0,0,325311647,d1184,c1184
1329200337668988933,tránsito,0,0,0,163686326,d1185,c1185
1329532459193602049,incendio,3,0,0,40098528,d1186,c1186
1329822138094776324,tránsito,0,1,0,70870916,d1187,c1187
1330026614663606272,pirotecnia,6,1,0,1475539686,d1188,c1188
1330730609745031169,tránsito,1,0,0,1287911513945186305,d1189,c1189
1331291791056916480,incendio,1,0,0,40098528,d1190,c1190
1331661662273875970,incendio,11,0,2,40098528,d1191,c1191
1331833039232651265,incendio,23,0,11,186204784,d1192,c1192
1331931467115606016,incendio,6,0,2,40098528,d1193,c1193
1331999120798584833,tránsito,0,0,0,147071830,d1194,c1194
1332382476019314689,tránsito,0,0,0,191623166,d1195,c1195
1332429471589281793,tránsito,0,0,0,389179056,d1196,c1196
1332673800379527169,incendio,3,0,0,40098528,d1197,c1197
1332883924901621760,incendio,18,0,3,87350793,d1198,c1198
1333218054755524608,incendio,14,2,13,128099039,d1199,c1199
1333218475997761537,incendio,12,1,14,2163625190,d1200,c1200
1333218697436160000,incendio,80,2,25,186204784,d1201,c1201
1333219303160754177,incendio,3,0,0,1193913264662552576,d1202,c1202
1333220235743211520,incendio,12,0,4,1968267638,d1203,c1203
1333220573514706947,incendio,1,0,0,143322389,d1204,c1204
1333222185612308481,incendio,1,0,0,149610014,d1205,c1205
1333222323135148033,incendio,5,0,2,2826319492,d1206,c1206
1333223306468712452,incendio,2,1,0,58340018,d1207,c1207
1333225166952828928,incendio,42,1,8,37767228,d1208,c1208
1333225543282647042,incendio,2,2,1,748110248,d1209,c1209
1333227974255120385,incendio,1,0,0,846720025,d1210,c1210
1333231989445382144,incendio,10,0,2,1245592348899176448,d1211,c1211
1333248793941336064,incendio,1,1,0,101437203,d1212,c1212
1333293882793209861,incendio,0,1,2,824410046297755655,d1213,c1213
1333388733685649410,incendio,19,0,5,25401359,d1214,c1214
1333899011741323265,tránsito,0,0,0,753022150030856193,d1215,c1215
1333961094101131266,pirotecnia,0,0,0,729094090281750529,d1216,c1216
1334223879946924033,incendio,3,1,0,40098528,d1217,c1217
1334381441967415296,incendio,59,1,10,195951901,d1218,c1218
1334592985867096064,incendio,3,0,1,1154948184344539138,d1219,c1219
1334594731217723393,incendio,36,0,2,2445330312,d1220,c1220
1334607054380691463,incendio,15,0,0,195951901,d1221,c1221
1334652968038260736,tránsito,0,0,0,1309045585,d1222,c1222
1335473104009785344,incendio,3,0,1,1235670410,d1223,c1223
1336273946170318849,incendio,15,0,5,195951901,d1224,c1224
1336275359055155205,incendio,0,0,0,1052262255180599298,d1225,c1225
1336323669082042371,tránsito,0,2,0,1052733976740163584,d1226,c1226
1336467009241026568,tránsito,0,1,0,97991215,d1227,c1227
1336716116928901123,tránsito,0,1,1,175153406,d1228,c1228
1337084353390792708,tránsito,0,0,0,72597591,d1229,c1229
1337197697208643587,tránsito,1,0,0,476050170,d1230,c1230
1337622314758725634,pirotecnia,18,3,1,757652871106048000,d1231,c1231
1337637407131394050,pirotecnia,0,0,0,292322435,d1232,c1232
1337641293380456449,tránsito,0,0,1,1277120852132274176,d1233,c1233
1337753223445303303,pirotecnia,6,4,0,1113435654,d1234,c1234
1337774469113393161,tránsito,0,2,0,3497046432,d1235,c1235
1337859248949088256,pirotecnia,2,0,0,98443003,d1236,c1236
1338452795339534338,tránsito,0,1,0,223918033,d1237,c1237
1338883414997397505,incendio,0,1,0,288608564,d1238,c1238
1338938058599784448,tránsito,0,2,0,1311869913582231552,d1239,c1239
1339089818865659905,incendio,25,0,4,195951901,d1240,c1240
1339376986192572417,tránsito,0,1,0,1147982023,d1241,c1241
1339761482200956928,incendio,2,1,0,2557651128,d1242,c1242
1340033191080550401,incendio,13,0,1,195951901,d1243,c1243
1340378318525198337,incendio,0,1,1,423629976,d1244,c1244
1341471406203293701,tránsito,6,1,4,163712499,d1245,c1245
1341503688058265600,tránsito,4,5,2,110045055,d1246,c1246
1341964829628764161,incendio,0,0,0,2557651128,d1247,c1247
1342151446079406080,tránsito,0,0,0,1272972714282758146,d1248,c1248
1342498528027820032,pirotecnia,0,0,0,1243345484271378433,d1249,c1249
1342537172616884227,incendio,1,0,0,1235670410,d1250,c1250
1343359952501563402,pirotecnia,0,0,0,2846029922,d1251,c1251
1343360553029349377,pirotecnia,0,0,0,2846029922,d1252,c1252
1343425575541592064,tránsito,0,1,0,2192719554,d1253,c1253
1343444401444454401,tránsito,10,0,3,166594238,d1254,c1254
1343925057148641282,pirotecnia,0,0,0,165226022,d1255,c1255
1344399376333074436,tránsito,0,0,0,4845765030,d1256,c1256
1344625957542322176,tránsito,15,0,6,4749645378,d1257,c1257
1344836449699385346,incendio,14,1,2,195951901,d1258,c1258
1345190538492915712,tránsito,2,0,0,4806991876,d1259,c1259
1345228012594339840,pirotecnia,0,0,0,733896560635875329,d1260,c1260
1345509259698585601,incendio,22,0,8,195951901,d1261,c1261
1345945322481213446,incendio,4,0,0,224414541,d1262,c1262
1346465437048074242,incendio,40,0,9,195951901,d1263,c1263
1346481249515405317,tránsito,5,2,2,54738859,d1264,c1264
1346488806464237569,incendio,0,1,0,2557651128,d1265,c1265
1346698792666624004,pirotecnia,0,0,0,477227920,d1266,c1266
1346862725872447492,incendio,0,1,0,1235670410,d1267,c1267
1347435498596409345,incendio,37,1,14,195951901,d1268,c1268
1348260825727963136,incendio,21,0,5,195951901,d1269,c1269
1348420335629164545,incendio,26,2,5,195951901,d1270,c1270
1348428256454832129,incendio,0,0,0,1655899478,d1271,c1271
1348667998933016578,tránsito,0,0,0,3400381574,d1272,c1272
1349332220947951616,incendio,3,0,2,40098528,d1273,c1273
1350063519539093506,incendio,1,0,0,40098528,d1274,c1274
1350145484296511492,incendio,19,3,21,1176577918174212097,d1275,c1275
1350248108396077059,tránsito,0,0,0,1681729470,d1276,c1276
1350519485980020739,incendio,0,0,0,1155980679546593280,d1277,c1277
1350882716871499776,pirotecnia,1,0,0,366755330,d1278,c1278
1350992802675642373,tránsito,1,1,1,351623658,d1279,c1279
1351656720053932033,incendio,15,0,5,87350793,d1280,c1280
1351910027955752960,tránsito,2,2,1,1719704113,d1281,c1281
1352435063057752065,incendio,8,1,1,40098528,d1282,c1282
1352491264978120704,incendio,24,0,2,195951901,d1283,c1283
1352631970145198082,tránsito,0,0,0,1719704113,d1284,c1284
1352636342098939920,incendio,0,0,0,842205242556993538,d1285,c1285
1353103957170806785,incendio,0,0,0,1176193280662474755,d1286,c1286
1353176810897297411,tránsito,0,0,0,452674241,d1287,c1287
1353766879941316608,incendio,0,1,0,898225344,d1288,c1288
1353820771928444929,tránsito,0,1,0,81204761,d1289,c1289
1354583724986421249,incendio,0,0,0,108031698,d1290,c1290
1354591873244024834,tránsito,0,1,0,233402937,d1291,c1291
1354894507351945219,tránsito,0,0,0,2964822029,d1292,c1292
1354932607239131139,incendio,34,0,15,87350793,d1293,c1293
1355085913584508928,incendio,38,0,10,2445330312,d1294,c1294
1355170211717111812,tránsito,0,2,0,2859210027,d1295,c1295
1355341015247245317,tránsito,0,0,1,435910675,d1296,c1296
1355467123158614018,tránsito,0,0,0,476050170,d1297,c1297
1355693125474394115,tránsito,1,0,1,255481854,d1298,c1298
1355712668313776134,incendio,19,3,3,195951901,d1299,c1299
1355963540222439424,incendio,11,0,3,195951901,d1300,c1300
1356341065029185537,incendio,0,0,1,1103098512768667649,d1301,c1301
1356988511530995712,incendio,1,0,0,152358615,d1302,c1302
1357030293769773056,tránsito,0,0,0,1278103803456180225,d1303,c1303
1357339597932351488,tránsito,0,1,0,2964822029,d1304,c1304
1357572371100565504,tránsito,4,0,0,1051952384568512512,d1305,c1305
1357823037467480065,pirotecnia,0,0,0,594825168,d1306,c1306
1357868259459137537,tránsito,0,0,0,910543963,d1307,c1307
1358166423428882434,incendio,15,0,1,195951901,d1308,c1308
1358455552775495682,tránsito,4,0,1,81164546,d1309,c1309
1358812725489582086,incendio,1,0,1,40098528,d1310,c1310
1359019833023750147,incendio,0,0,0,1155980679546593280,d1311,c1311
1359164167786274817,tránsito,0,0,0,1244775224786051075,d1312,c1312
1359444721022697477,incendio,20,0,8,195951901,d1313,c1313
1359476171386343424,incendio,1,1,1,40098528,d1314,c1314
1359567394839101443,tránsito,0,2,0,2364855776,d1315,c1315
1360005752891592711,incendio,8,0,3,195951901,d1316,c1316
1360170112452599808,incendio,0,0,0,2519918330,d1317,c1317
1360887600236609536,tránsito,2,0,0,476050170,d1318,c1318
1361455798988201984,incendio,23,1,8,87350793,d1319,c1319
1361480680585232391,incendio,0,0,0,1207771294432821248,d1320,c1320
1361494832229855234,tránsito,17,3,13,415242374,d1321,c1321
1361764683816964096,incendio,3,0,2,1109871781630881793,d1322,c1322
1362121760162803714,incendio,3,0,1,40098528,d1323,c1323
1362390208549773315,tránsito,2,2,2,892442000,d1324,c1324
1362487104568258560,tránsito,1,0,0,1090400240304377862,d1325,c1325
1362650717916303363,incendio,0,0,1,503877080,d1326,c1326
1362748276718641159,tránsito,1,0,0,45151772,d1327,c1327
1363664489586040833,incendio,3,0,2,40098528,d1328,c1328
1364286965445660675,incendio,0,0,0,877979910999916544,d1329,c1329
1364344742583046144,incendio,1,2,0,1293230326865711112,d1330,c1330
1364615654863556610,incendio,0,0,0,984214679147905029,d1331,c1331
1364947927995678728,tránsito,1,1,0,2964822029,d1332,c1332
1365748451909263360,incendio,25,1,1,195951901,d1333,c1333
1366026940390506498,tránsito,1,2,2,1324162014957260800,d1334,c1334
1366247460050329606,incendio,0,0,1,108031698,d1335,c1335
1366431762772078606,tránsito,0,0,0,861418256619507712,d1336,c1336
1366470524100960261,incendio,1,0,1,40098528,d1337,c1337
1366584465171038208,incendio,1,2,1,1122682843,d1338,c1338
1367212538321137665,tránsito,0,4,0,1681729470,d1339,c1339
1367218077402685440,incendio,3,0,1,40098528,d1340,c1340
1367500115997515780,tránsito,0,1,0,2964822029,d1341,c1341
1367685713689468929,incendio,1,1,1,175153406,d1342,c1342
1367856092999528452,tránsito,11,1,7,745263602,d1343,c1343
1367946608789258242,incendio,8,0,3,40098528,d1344,c1344
1368567897552003072,incendio,19,0,2,195951901,d1345,c1345
1369096470763212803,tránsito,0,1,2,543068782,d1346,c1346
1369433173508161539,tránsito,1,0,0,4806991876,d1347,c1347
1369481396482359300,incendio,1,0,1,1305736018721755136,d1348,c1348
1369660097048219655,tránsito,0,1,1,543068782,d1349,c1349
1369714126013014017,tránsito,0,4,0,2912143975,d1350,c1350
1369794331607990274,incendio,8,0,3,189606706,d1351,c1351
1370453171454279681,incendio,0,0,0,4882873074,d1352,c1352
1370908192922820612,incendio,22,1,2,195951901,d1353,c1353
1370949243238813699,incendio,12,0,9,2245537823,d1354,c1354
1371028406683496448,tránsito,1,0,0,476050170,d1355,c1355
1371126729876574212,incendio,114,5,16,2445330312,d1356,c1356
1371437485629308930,incendio,21,0,5,195951901,d1357,c1357
1371717762553409536,incendio,16,0,5,195951901,d1358,c1358
1371854289031856138,tránsito,1,0,0,119077737,d1359,c1359
1371989619881996295,tránsito,1,0,0,1072563398,d1360,c1360
1372016671859339264,tránsito,0,0,0,1346746989975887872,d1361,c1361
1372239558151176195,tránsito,0,2,0,1264633557839904769,d1362,c1362
1372331255606415363,incendio,33,1,10,745263602,d1363,c1363
1372355774643642370,incendio,16,3,15,1335264483338489858,d1364,c1364
1372402080296615936,incendio,0,0,0,950076222,d1365,c1365
1372566534179151874,tránsito,1,2,0,2964822029,d1366,c1366
1372916856114311170,tránsito,0,0,0,476050170,d1367,c1367
1372959309190021128,incendio,2,0,0,40098528,d1368,c1368
1372976011235721223,incendio,1,1,1,3089047364,d1369,c1369
1373004606851186691,incendio,0,0,1,802022606291472384,d1370,c1370
1373015454575386626,tránsito,0,0,0,2845634673,d1371,c1371
1373086329186189317,tránsito,0,1,0,543068782,d1372,c1372
1373719314726055941,incendio,1,3,1,1019283054,d1373,c1373
