pubID,tokens,mentions,hashtags
1551996163301281794,"reportar, tráfico, intenso, autopista, puebla-orizaba, altura, estadio, cuauhtemoc, circule, precaución",,LosTitulares
1552065623785721856,"hola, buena, tarde, querer, reportar, fuga, agua, inundar, calle, tránsito, constante, fuga, localizar, av, antonio, día, soto, gama, anillo, periférico, alcaldía, iztapalapa","locatel_mx, SacmexCDMX",
1552375597367705601,"necesitar, apoyo, insurgente, sur, 3877, instituto, nacional, neurología, auto, estacionado, lugar, prohibido, hacer, imposible, tráfico, zona, pie, descansar, auto","OVIALCDMX, UCS_GCDMX, TlalpanAl, TlalpanVecinos",
1552459580273295360,"así, avenida, tlahuac, después, fuerte, lluvia, caer, report, tráfico, lento, si, poder, busque, vía, alterno, conduzca, precaución",,CDMXnoticias
1552722778289233920,"precaución, debido, vehículo, servicio, emergencia, acudir, laborar, cubierto, broche, adolfo, duelos, salina, colonia, santa, martha, acatitla, norte, alcaldía, iztapalapa",,incendio
1552746678557474823,"precaución, reporte, servicio, emergencia, dirigir, ignacio, fallara, av, república, col, tabacalera, alcaldía, cuauhtemoc",,incendio
1552819578371092480,"querer, reportar, justo, mitad, calle, economista, eje, sur, alentar, fuego, artificial, producir, demasiado, ruido, contaminación",Alc_Iztapalapa,
1553419374874304513,"precaución, debido, servicio, emergencia, acudir, trabajar, colonia, clarín, alcaldía, cuauhtemoc",,incendio
1553493888874201088,"accidente, dos, vehículo, altura, entrada, colonia, miguel, hidalgo, san, miguel, allende, tráfico, lento, maneje, precaución",,SanMigueldeAllende
1553806414480556033,"cdmx, ley, persona, vandalizar, churubusco, llegar, tlalpan, generar, tráfico, contaminación","Claudiashein, UCS_GCDMX, OVIALCDMX",
1554534358928834560,"autopista, precaución, varios, auto, regresar, contrario, paso, altura, colegio, militar, caseta, cerrado, tránsito, totalmente, detenido, 13, 30",,"Cuernavaca, Cdmx, Tlalpan"
1554678446311108608,"hola, buenas, noches, querer, reportar, hoy, incendio, altura, benito, juarez, colonia, universidad, alrededor, siete, noche",,"DenunciaCiudadana, Toluca, Edomex"
1556109342960672769,"lic, shenbaum, importante, poner, orden, av, muyuguardo, xochimilco, suponer, construir, metrobus, intención, permit, microbús, solo, causar, tráfico, pasar, alto, ir, alto, velocidad, haber, hacen","Claudiashein, secinfrasljo",
1556131985340305408,"buena, noche, poder, apoyar, patrulla, alguien, andar, tornar, cohete, fuego, artificial, empezar, 11, pm, aquí, iztapalapa, rio, churubusco, alfonso, toro",UCS_GCDMX,
1556444586796630017,"alto, total, debido, evento, deportivo, béisbol, foro, sol, altura, metro, puebla","NoticiasImagen, RTP_CiudadDeMex","trafico, venustianocarranxa, CDMX"
1556729819643236359,"14, 50, servicio, emergencia, acudir, calle, francisco, día, covarrubias, circuito, interior, melchor, ocampo, alcaldía, cuauhtemoc, reporte, incendio, conducir, precaución, ceder, paso",,PrecauciónVial
1557384209416814595,"hoy, movimiento, fácil, acceso, periférico, enfrente, televisar, demasiado, trafico, además, bache, justo, tomar, lateral, peri, bajar, av, toluca, precaución","EnlaceTAguilas, LomaAguilassur, PORLASAGUILAS, En_LasAguilas, veclauac",
1557589874202615808,"querer, levantar, denuncia, quemar, fuego, artificial, alcaldía, gam, solicitar, apoyo, autoridad, través, llamado, 911, jamás, envíar, mencionado, esperar, atender, pronto, petición, gracia",SSC_CDMX,
1557838082904309760,"precaución, av, loma, palma, hacia, glorieta, pabellón, bosques, incendio, vehículo, cuajimalpa",,
1557983021176856577,"apoyo, favor, poder, mandar, unidad, tránsito, viaducto, esquina, call, san, antonio, abad, autos, meter, reversa, incorporar él, carril, central, viaducto, hacer, ruido, debido, cuello, botella, generar, gracias","UCS_GCDMX, LaSEMOVI",
1558622608857481217,"tlalpan, avenida, san, antonio, abad, mero, enfrente, hotel, encanto, paso, desnivel, peatonal, salir, humo, poder, reportar, poder, checar","AlcCuauhtemocMx, AlcCuauhtemocMx",
1558649455523631105,"buena, noche, reportar, demasiado, tráfico, inusual, av, universidad, gabriel, mancera, colonia, acacias, mismo, ruido, claro, referencia, conflicto, metro, coyoacán, radio, fórmula, plaza, coyoacán, favor, mucho, gracia",C5_CDMX,
1559342586761986051,"bloqueo, tlalpan, altura, metro, general, anaya, dirección, sur, vecino, colonia, campestre, churubusco, pedir, dejen, quemar, fuego, artificial, festividad, colonia","SergioyLupita, LupitaJuarezH, heraldo_tv",AlMomento
1559350653113221120,"hola, buenas, noches, poder, quitar, policía, tránsito, mover, semáforo, periférico, calzado, benito, juarez, alcaldía, iztapalapa, dejar, minuto, alto, 30, segundo, siga, hacer, tráfico",C5_CDMX,
1559369768498565122,"alcalde, cuándo, ir, tomar, carta, asunto, tanto, explotadoro, contar, dañino, contaminación, ambiental, contaminación, auditivo, perrita, sumamente, asustado, arder, ojo, humo","A_QuinteroMX, IztacalcoAl, Claudiashein","Iztacalco, CDMX"
1559705066004791300,"respetuosamente, solicitar, cerrar, calle, colonia, obrero, again, llevar, tlalpan, tráfico, forma, febrero, generar, contaminación, retraso, zona, lleno, bache, semáforo",OVIALCDMX,
1560082731249418241,"banqueta, lleno, justo, lado, letrero, prohibido, estacionar él, llegar, culpa, ciclovía, roba, espacio, generar, tráfico",,TransitoGCDMX
1560111948313894913,"hola, clara, bien, vecinos, oye, atiende, favor, tema, tianguis, poner, día, av, rev, social, colonia, vicente, guerrero, incluir, cheleria, ruido, alto, hora, noche, basura, ruido, tráfico, impacto, terrible, gracia","ClaraBrugadaM, Alc_Iztapalapa",
1560267991232655365,"policía, tránsito, vehículo, oficial, ejército, crear, cao, enfrente, palacio, municipal, poner, ejemplo, cómo, estacionar él, lugar, prohibido, atención","GobNeza, Adolfo_Cerqueda",
1560336344655839233,"luis, duplicado, manera, atento, apoye, evitar, estación, frente, second, lugar, prohibido, según, reglamento, transito, dejar, espacio, poder, entrar, cochera","Luis_GQM, ALaMagdalenaC, CesacContreras, UCS_GCDMX, SanJeronimodf",91
1560786527122325504,"unidad, tránsito, banqueta, auto, estacionado, lugar, prohibido, vehículo, placa, motociclista, casco, pasar, frente, agente, ingeniero, militar, esq, san, joaquin, unidad, 3244",GobNau,
1560804928825823232,"disputa, panteón, san, gregorio, acapulco, provocar, protesta, desquiciado, tráfico, xochimilco, integrante, acusar, intervención, ilegal","CPByCXochimilco, JoseCarlosXoch",
1561452858226139136,"solicitar, grúa, multa, corazón, conforme, reglamento, tránsito, vigencia, actual, vehículo, blanco, estacionado, lugar, prohibido, nuevamente, esquina, calle, niza, 22, trujillo, col, sn, alvaro, alcaldía, azcapotzalco, gracias","UCS_GCDMX, OVIALCDMX",
1561538631831019520,"humo, colonia, xotepingo, alcaldía, coyoacán, olor, pólvora, fuerte, plástico, quemado, grupo, vecino, colonia, responder, saber, si, fiesta, candelaria, poder, ser, responsable, gran, contaminación, nocturno",giogutierrezag,
1562048924143304704,"calle, clavijero, esquina, fray, servando, colonia, esperanza, alcaldía, cuauhtemoc, casi, día, cao, tránsito, parecer, poder, cerrar, clavijero, utilizar, vía, alterno, provocar, contaminación","LizHernandezE, TlalpanSoy, SacmexCDMX, TlalpanAl, SOBSECDMX, GobCDMX, alfagonzalezm, TlalpanVecinos",
1562932322781073408,"17, 37, servicio, emergencia, acudir, san, francisco, san, gabriel, col, santa, ursula, copa, alcaldía, coyoacán, reporte, incendio, conducir, precaución, ceder, paso",,PrecauciónVial
1563989359879127050,"solicitar, oficial, transito, muevan, vehiculo, zaguan, poder, salir, capucinus, 22, pueblo, nuevo, alto, magdalena, contreras, 10630, repetitivo, respetar, lugar","OVIALCDMX, UCS_GCDMX, SSC_CDMX",
1564304733493501952,"tránsito, semáforo, trabajar, reporte, dos, semáforo, vengan, componer, tres, carro, infringir, ley, estacionado, lugar, prohibido, asta, ahorita, seguir, esperar, imaginar, venir, rodilla","UCS_GCDMX, Charlyrv13, UnVasoDeLALA, Alc_Iztapalapa, ClaraBrugadaM, OVIALCDMX",
1564686460963495938,"permitir, estación, aquí, claramente, prohibido, parte, hacer, tráfico","AdrianRubalcava, Cuajimalpa_DPC, Cuajimalpa_SuVe, OVIALCDMX, UCS_GCDMX",
1564782505861021696,"tráfico, cervant, saavedra, alto, total, coche, moler, dirección, periférico",RedVialRC,
1565052657965858819,"coche, estacionado, lugar, prohibido, calle, dos, poder, pasar, todavía, salir, escuela, rededor","OVIALCDMX, SSPCMexico, OVIALCDMX, transito_CDMX",
1565312058845003777,"reportar, incendio, planta, desperdicio, industrial, calle, colonia, santa, cruz, meyehualco, unidad, emergencia, lugar",Alc_Iztapalapa,Precaución
1565312663781007362,"fuerte, incendio, depósito, desperdicio, industrial, pueblo, santa, cruz, meyehualco, iztapalapa, lugar, precaución",Bomberos_CDMX,
1565671977226059777,"tráfico, alto, total, viaducto, tlalpan","lopezdoriga, telediario",
1565721271727521793,"solicitar, apoyo, tránsito, sancionar, retirar, vehículo, paso, peatonal, sitio, prohibido, estacionar él, dr, velasco, dr, jimenez, colonia, doctores, alcaldía, cuauhtemoc",UCS_GCDMX,
1566290659019030528,"ir, ejemplo, politics, exitoso, generacion, contaminacion, cerrar, carril, hora, transito, 730, am, contenedor, generacion, roedor, basura, comercializacion, pet, cierto, hojas, etcetc, via, publica, frente, subdelegación, gam, ote95","Claudiashein, lopezobrador_",
1566496074423869440,"prohibido, contar, fuego, artificial, mascota",Tlalpan,por
1567246594176856066,"oye, ayudar, agilizar, tráfico, calzado, tlalpan, poder, quitar, vehículo, estacionado, lugar, prohibido",UCS_GCDMX,
1567624487612334081,"buen, tarde, poder, mandar, patrulla, tránsito, retirar, auto, estacionado, lugar, prohibido, exactamente, frente, restaurante, tarasco","UCS_GCDMX, Claudiashein",
1567632073745203201,"ver, humo, distancia, contaminación, rato","C5_CDMX, Alc_Iztapalapa",
1567642804184092672,"controlar, bodega, ubicado, narciso, mendoza, filamento, mata, ahora, seguir, remoción, escombro, foto, especial","Bomberos_CDMX, Alc_Iztapalapa","incendio, Precaución"
1568063461728391169,"buena, noche, reportar, demasiado, tráfico, inusual, av, universidad, gabriel, mancera, col, acacias, mismo, ruido, claro, referencia, conflicto, metro, plaza, coyoacán, radio, fórmula, favor, mucho, gracia","UCS_GCDMX, C5_CDMX",
1568370389377777666,"buena, noche, reportar, demasiado, tráfico, inusual, av, universidad, gabriel, mancera, col, acacias, mismo, ruido, claro, referencia, conflicto, metro, plaza, coyoacán, radio, fórmula, favor, mucho, gracia","UCS_GCDMX, C5_CDMX",
1568885350747066368,"buen, día, querer, reportar, llevar, hora, esperar, patrulla, tránsito, eje, tintoreros, esquina, revolución, esquina, calle, georgina, encuentro, frente, gasolinera, red, energía, vehículo, impactar, seguro","OVIALCDMX, UCS_GCDMX",
1569714591311036418,"querer, reportar, nadie, hacer, quitar, camión, llevar, semana, argumento, mp, obstruir, paso, tramo, tráfico, ubicado, av, canal, chaleco, casi, esq, piraña, tláhuac, cada, vez, agregar, carro",LaSEMOVI,
1569741539148009476,"ir, poner, alto, demoleir, centro, colocar, construir, nuevo, torre, trafico, faltar, agua, problema, día, alcaldía, delincuencia, organizado, cc","Claudiashein, FGRMexico, GobCDMX",CartelInmobiliarioBJ
1569860191889276929,"rt, vía, twitter, by, russell_informa, oooootra, vez, base, ilegal, microbús, poner, cerro, jesus, esquina, miramontes, campestre, churubusco, provocar, tránsito, bastar","OVIALCDMX, UCS_GCDMX, andreslajous, Clau",Coyoacán
1570034750341128194,"auto, estacionado, lugar, prohibido, generar, tráfico, contaminación, calle, forestal, esq, calzada, mexico-xochimilco, nunca, pasado","OVIALCDMX, C5_CDMX, TlalpanAl, alfagonzalezm",
1570044013469913091,"buen, día, calle, candido, navarro, colonia, san, juan, tlihuaca, alcaldía, azcapotzalco, realizar, quema, fuego, artificial, además, generar, ruido, generar, contaminación, auditivo, dejar, calle, tapizado, basura, favor, realicen, confín, policía, gcs",SEDEMA_CDMX,
1570049228386205701,"súper, tráfico, san, luis, san, gregorio, camino, xochimilco, alto, total, parecer, ocasionado, feria, verdad, asco",VILLALVAZO13,
1570131033114447872,"cuauhtemoc, hacer, publicar, fuego, artificial",Monicucha,
1570435814987026432,"emergencia, trabajar, incendio, casa, habitación, colonia, lomas, zaragoza, alternativa, vial, calle, real, monte, francisco, villa",Alc_Iztapalapa,"Precaución, 911CDMX, C5conConfianza"
1570628805781516288,"servicio, emergencia, trabajar, incendio, fábrica, colonia, santa, martha, acatitla, cualquiera, emergencia",Alc_Iztapalapa,"Precaución, 911CDMX, C5ConConfianza"
1570630112701476866,"servicio, emergencia, trabajar, incendio, fábrica, colonia, santa, martha, acatitla",Alc_Iztapalapa,Precaución
1570899909384994817,"precaución, establecimiento, servicios, emergencia, laborar, colonia, centro, alcaldía, cuauhtemoc",,incendio
1570945720693444611,"zapatilla, tláhuac, seguir, da, fuego, artificial","clauedwards1, GobiernoTlahuac, AlcaldiaTlahuac",
1570971014758305792,"noche, mexicano, alcaldía, miguel, hidalgo, iluminado, fuego, artificial, pintar, rojo, verde, blanco, cielo",,
1571632392452059141,"precaución, reporte, incendio, av, universidad, próximo, av, copiar, coyoacán",,
1571989397309997058,"elemento, tránsito, ubicado, av, chapultepec, cruce, mercado, cuauhtemoc, hacer, trabajo, vehículo, plata, intentar, pasar él, alto, acerque, notificar él, sólo, ignorar","UCS_GCDMX, Claudiashein, AlcCuauhtemocMx, SandraCuevas_",CorrupcionCdmx
1572570339246485507,"buen, día, av, politécnico, zona, hospitales, alcaldía, gustavo, madero, diario, estacional, doble, fila, lleno, franelero, hacer, reporte, solo, durar, día, elemento, transito, dónde, poder, presentar, denuncia, formal",OVIALCDMX,
1572626428285558784,"si, hacer, algo, necesitar, seguridad, cuajimalpa, respetar, reglamento, tránsito, santa, fe, cuajimalpa, dar, vuelta, contrario, pasar, alto, respetar, fila, cada, hacer, da, gana","CuajnoticiaCDMX, _CuajimalpaCDMX",
1572647046670323712,"tomar, precaución, tránsito, bloqueado, manifestante, permanecer, av, 20, noviembre, altura, venustiano, carranza, col, centro",,"Deprisa, DeprisaInforma, Manifestación"
1572679275781693441,"amigo, bus, foto, ruta, 88, hoy, 14, 40, manejar, imprudentemente, unidad, hacer, cruce, tercer, carril, ascenso, pasaje, parada, univ, cuauhtemoc, precaución, obstruir, tránsito, traer, placa, atrás, frente",iqt_redes,
1572691306518048768,"nuevo, queja, vecinal, salida, escuela, reims, cafetales, congestionamiento, vial, llegar, cañaverales, seguir, tenorio, alc, tlalpan, urgir, solución, general, contaminación, auditivo, ambiental","OVIALCDMX, UCS_GCDMX, TlalpanAl, C5_CDMX",transito
1573130678824501248,"puente, dañado, prohibido, paso, tráfico, pesado",,"Cuauhtemoc, ARnoticias, NoticiasChihuahua, CUU"
1573366740217741313,"av, churubusco, universidad",,"tráfico, autos, tree, contaminación, fiat"
1573384016144863232,"reporto, carro, estacionado, zona, dónde, prohibido, provocar, trafico, felipe, carrillo, puerto, justo, centro, coyoacán","UCS_GCDMX, LaSEMOVI",
1573435616628559880,"obra, totalmente, irregular, causado, daño, año, vecino, habitar, ruido, construcción, madrugar, polvo, excesivo, tránsito, vehicular, enloquecido, porquería",RraulRoa,"cartel, narcoinmobiliariopanista, ColoniaDelCarmen, Coyoacán, Mitikah"
1573438288630894614,"querer, reportar, paso, peatonal, estación, aztahuacan, cruzar, auto, repartidor, motocicleta, poner, riesgo, estudiante, persona, salir, hospital, general","C5_CDMX, LaSEMOVI, transito_CDMX, Alc_Iztapalapa, Claudiashein",trolebuselevado
1573445651203084311,"número, contestar, poder, reportar, carro, abandonado, alcanfor, casi, esquina, julian, adam, cuajimalpa, ocasionar, tráfico, delincuencia, acumulación, basura, delegación, hacer","SSC_CDMX, UCS_CDMX, OVIALCDMX, Alcaldia_Coy, AzcapotzalcoMx, BJAlcaldia, AlcaldiaMHmx, AlvaroCueva, qtf, AnitaLomeli",
1573644723084054531,"poder, hacer, 30, madrugada, prender, fuego, artificial, colonia, sifón, aquí, iztapalapa",UCS_GCDMX,
1573756623461531652,"carril, central, viaducto, dirección, aeropuerto, av, cuauhtemoc, dr, vertiz, grupo, indocumentado, atravesar, imprudentemente, lado, precaución, detener, aun, tráfico, riesgo, accident","OVIALCDMX, UCS_GCDMX",
1574075298727038977,"buen, día, poder, apoyar, retirar, auto, lugar, prohibido, disco, estacionar él, calle, central, azalea, jasmine, pino, exijo, sultán, día, provocar, trafico, espantoso, entorpecer, cruce, peatón",UCS_GCDMX,tlalpan
1574101580127014912,"acabar, explotar, transformador, eje, 10, frente, plaza, commercial, copiado, alcaldía, coyoacán, fortuna, niño, jugar, tapa, salir, volar, bola, fuego, alcanzar, metro, alto, revisar, alguien, poder, caer","CFE_Contigo, C5_CDMX, AlcaldiaCoy",
1574392068583133189,"precaución, accidente, motociclista, av, alvaro, obregon, vila, camacho, carolina, cuernavaca, morelos, ocasionar, tráfico, vial",,
1574451930025238530,"lamentable, mismo, día, bloquear, paso, adulto, mayor, bajar, arrolla, vehicular, calle, cuauhtemoc, esq, calle, guerrero, col, mazapán, manden, tránsito, matar él, pir, favor",,
1574738850047410176,"reportar, calle, primario, guadalupe, victoria, alvaro, obregon, calle, felipe, villanueva, siempre, piedra, apartar, lugar, estacionamiento, señor, pedir, cooperación, lugar, mandar, tránsito",VILLALVAZO13,
1574786274384232449,"hoy, ir, iztapalapa, mes, hacer, 15, año, ver, tristeza, seguir, igual, bache, tráfico, contaminación, camión, atiborrado, faltar, mantenimiento, calle, cambia","tania__rd, Claudiashein, ClaraBrugadaM",
1574796016242642946,"servicio, emergencia, trabajar, incendio, vehículo, vicente, fernández, agustin, lara, colonia, ampliación, emiliano, zapata, alternativa, vial, fernando, soler",Alc_Iztapalapa,"Precaución, 911CDMX, C5conConfianza"
1575244300811747330,"aproximar, equipo, emergencia, incendio, negocio, colonia, santa, martha, acatitla",Alc_Iztapalapa,"Precaución, 911CDMX, C5ConConfianza"
1575599222706950145,"auto, estacionado, lugar, prohibido, ocasionar, trafico, dejar, ocupe, forma, seguro, camion, trolebús, av, cuitláhuac, 548, cuitlahuac, azcapotzalco, 02820, afuera, clinica, issue, cuitlahuac","C5_CDMX, UCS_GCDMX, AzcapotzalcoMx, Azcapo_Denuncia",
1576026713707859968,"colonia, retoño, cerrar, calle, poner, reja, supuestamente, ahi, vivir, hermana, diputada, ahora, mas, transito, calle, vivo, ilegal, cerrar, calle, poder, hacer él, segun, calle, biólogo, col, retoño",Alc_Iztapalapa,
1576335319099932672,"digan, dirigir, queja, desviación, ermita, iztapalapa, aquí, moto, carro, usar, extremo, velocidad, barracón, ruido, insoportable, iniciar, oriente, puente, title","transito, gobCDMX",
1576677286207594498,"precaución, movilización, policías, alcaldía, alvaro, obregon, calle, encina, colonia, jalapa, persona, perder, vida, lesión, arma, fuego",,
1576713443952185344,"precaución, incendio, cuajimalpa, castores, próximo, jesus, monte",,
1577042005468667904,"somali, calzada, mexico, xochimilco, lugar, prohibido, estacionar él, poder, obtener, ingreso, multa, vez, agilizar, tráfico","OVIALCDMX, C5_CDMX, TlalpanAl, alfagonzalezm",
1577044729799225344,"nuevamente, semáforo, cuauhtemoc, partir, calle, mayo, mal, sincronizado, ocasionar, tráfico, avenida, ayudar, reportar",Cicmty,
1577260113814908931,"atento, llamar, funcionario, alcaldía, porqué, tanto, permisivo, costero, iglesia, pueblo, coyoacán, porqué, aplicar, ley, regular, uso, fuego, artificial, menos, regular, horario",Alcaldia_Coy,
1577417036313116673,"hola, tema, seguir, causa, tráfico, negligencia, cuauhtemoc, permitir, gente, parir, tercero, fila, dejar, pequ, causar, tráfico, intenso, contaminación, pérdida, tiempo, traslado, valer, pena, reportaje","malvarezvargas, malvarezvargas",
1577541453970116609,"nulo, respeto, reglamento, tránsito, nulo, responsabilidad, social, estacionar él, hrs , motor, encendido, contaminar, aire, ruido, invadir, paso, peatonal, transporte, público, grave, propio, entrada, ir","VoluntModelo, GrupoModelo_MX",
1577626471220228096,"así, calle, cañada, independencia, calle, upe, san, cristobal, vecino, poner, zaguán, impedir, tránsito, cómo, denunciar",FerVilchisMx,
1577778035977240576,"buena, tipo, ruta, 14, llevar, hora, motor, acelerar, olor, combustible, quemado, humo, invadir, celo, garcia, esq, francisco, sarabiacol, santa, martha, acatitla, ruido, metal, grito","Alc_Iztapalapa, ClaraBrugadaM, Claudiashein, SSC_CDMX, cesacdmx, PAOTmx, inveacdmx, VigimoviCDMX, SEDEMA_CDMX, CNPC_MX, SeGobCDMX, Alc_Iztapalapa","DeCuarta, 4T, Seguimiento"
1577842274465202176,"alto, total, ermita, iztapalapa, cruce, tacos, oficial, tránsito","SSC_CDMX, Alc_Iztapalapa","lluvia, inundaciones, CDMX"
1577909793200766976,"bombero, cdmx, elaborar, ppr, reporte, incendio, basura, poco, cantidad, interior, casa, avenida, emiliano, zapata, colonia, palo, alto, cuajimalpa",,
1578115645673291777,"contar, tradición, harto, creer, pasar, país, habla, hispano, tenia, entendido, fuego, artificial, diablo, encontrar, fogonazo, iglesia, católico","SantiagoTvr, Alcaldia_Coy, Coyoacan_, MascotaCoyoacan",
1578169539203923968,"solicitar, apoyo, tránsito, retiro, auto, estacionado, lugar, prohibido, ocasionar, asentamiento, vial, berlin, casi, esq, río, churbusco, col, carmen, coyoacán","UCS_GCDMX, OVIALCDMX, SSC_CDMX",
1578178674154561538,"urgir, ordenar, vialidad, coche, estacionado, diestro, siniestro, av, coyoacán, quevedo, generar, tráfico, contaminación, impedir, carril, bici, quién, responder","LaSEMOVI, LaAgenciaCDMX, Alcaldia_Coy, BenitoJuarez132, beb, DU_BenitoJuarez",
1578395392684822528,"tratar, reportar, agente, tránsito, nadie, resolver, hacer, cao, mañana, cerrar, acceso, calzada, tlalpan, urge, resuelvan",SSC_CDMX,
1578711720830201857,"además, saber, colonia, obrero, cao, permitir, incorporar él, san, antonio, abad, cerrado, altura, febrero, originar, tráfico, contaminacion, pérdida, tiempo, si, venir, aeropuerto, querer, ir, tlalpan, sur","TufinoSocorro, MarCEsRo, Claudiashein",
1578813568056971265,"querer, reportar, semáforo, recientemente, sincronizado, mal, durar, 10, segundo, originar, tráfico, ubicado, calle, museo, esquina, división, norte, especial, salir, hacia, division, norte",LaSEMOVI,
1578829605494214658,"lorenzo, boturini, auto, estacionado, lugar, prohibido, provocar, tráfico, colonia, parque, delegación, venustiano, carranza",UCS_GCDMX,
1578860555104038912,"tránsito, cruzar, reforma, av, hidalgo, delegación, cuauhtemoc, alto, vehículo, siga, peatón, este, terminar, cruzar, instruir, automóvil, avanzar, decir, échaselo, encima",SSC_CDMX,
1579284980722978816,"noche, fuego, artificial, contaminar, aire, tranquilidad, coyoacán, ojalá, día, méxico, existir, gobierno, realmente, funcionar","Alcaldia_Coy, SEDEMA_CDMX",
1579507992793591809,"hacer, alto, bajo, puente, fray, servando, teresa, mier, pino, suárez, colonia, tránsito, alcaldía, cuauhtemoc, alternativa, manuel, gutierrez, najera",,Marcha
1579538807254265857,"precaución, servicio, emergencia, dirigir, segundo, piso, anillo, periférico, altura, zapote, dirección, call, tlalpan, col, isidro, tabela, alternativas, av, san, fernando, av, imán",,"incendio, vehículo"
1579539325699911682,"parecer, automóvil, incendiar, echar, humo, segundo, piso, periférico, altura, sala, allein, yoliztli",,"Tlalpan, Precaucion"
1579562874376441856,"magnate, mañana, usa, invadir, frontera, norte, cada, tanto, minuto, detonar, misil, crucero, ciudad, universitario, centro, histórico, iztapalapa, luego, zelenskyy, salir, alto, fuego, negociar","ChumelTorres, CartonCalderon",
1579984309389520896,"06, 55, lluvia, intenso, encharcamiento, distinto, zona, operador, reducir, velocidad, recorrido, tráfico, intenso, av, cuauhtemoc, autobús, ruta, troncal, encontrar, afectado, precaución, usuario",,"AcabúsInforma, Acapulco, Acabús"
1580037530543566848,"servicio, emergencia, trabajar, incendio, casa, habitación, colonia, ampliación, santuario",Alc_Iztapalapa,"Precaución, 911CDMX, C5ConConfianza"
1580258865207447552,"precaución, establecimiento, servicio, emergencia, acudir, laborar, periférico, san, jerónimo, colonia, jardines, pedregal, alcaldía, alvaro, obregon",,incendio
1580263036786393089,"precaución, debido, bodega, servicio, emergencia, dirigir, colonia, merced, ballena, alcaldía, venustiano, carranza, alternativas, av, congreso, unión, calzada, viga",,incendio
1580570685486731264,"peso, hacer, base, calle, progreso, costado, vivero, coyoacán, mucho, razón, cual, tráfico, fluir","Alcaldia_Coy, OVIALCDMX, UCS_GCDMX, LaSEMOVI, andreslajous","Ruta43, ViverosCoyoacan, Contaminacion, CDMXSinLey"
1580577197932179460,"gracias, ojalá, gente, ordenado, normalizar, denuncia, hacer, cosa, bien, aprender, auto, hacer, cuello, botella, avenida, originar, tránsito, contaminación, bien, respetar, demá","UCS_GCDMX, locatel_mx",
1580672036804100096,"buena, tarde, tráfico, zona, llevar, 20, minuto, alto, total, poder, verificar, pasar, zona, favor",LaSEMOVI,
1580701447582519297,"reporte, este, auto, mañana, día, estacionar, lugar, prohibido, pagar, parquímetro, policía, ssc, decir, tránsito, llegar, 8, am, ir, mover, burla, autoridad, hacer, poner, orden","LaSEMOVI, BJAlcaldia",
1580877982931222529,"precaución, accidente, automático, invadir, dos, carril, río, churubusco, rumbo, sur, altura, av, méxico, tomé, precisión, 20, minuto, tráfico, 15, metro",,
1581081748556763137,"urgir, personal, tránsito, puente, república, federal, cerrado, amador, salazar, caos, ahorita, llevar, hr, 30, min, alto, total","OVIALCDMX, SOBSECDMX, GobCDMX, Alc_Iztapalapa, ClaraBrugadaM, locatel_mx, trafico889, UCS_GCDMX, SGIRPC_CDMX",
1581292733544955904,"querer, reportar, semáforo, descompuesto, dónde, convergir, avenida, nuevo, león, avenida, méxico, alcaldía, xochimilco, urgir, presencia, personal, tránsito, repartir, semáforo",VigimoviCDMX,
1581764659438231552,"servicio, emergencia, aproximar, incendio, casa, habitación, colonia, hank, gonzález",Alc_Iztapalapa,Precaución
1582145785151774720,"incluyan, logro, favor, 2916, andrés, molina, tardes, instalar, lugar, ilegal, generar, mugre, olor, fétido, tránsito, tapar, cruz, peatonal, fin, descaro, total, sandra, decir, atender, cambia","AlcCuauhtemocMx, SandraCuevas_, AlcCuauhtemocMx",
1582151974476255240,"balacero, plaza, comercial, dejar, menos, fallecido, plaza, metrópoli, alcaldía, benito, juarez, ciudad, méxico, día, hoy, comenzar, reportar, detonación, arma, fuego, persona, resultar, muerto, menos, herido",,CDMX
1582340892311969793,"cruce, av, gran, canal, villa, ayala, colonia, san, felipe, jesus, alcaldía, gustavo, madero, semáforos, modo, precaución, madrugada, menos, am, tránsito, considerable, poder, provocar, accidente, grave",OVIALCDMX,
1582784294208286720,"benito, juarez, cada, vez, peor, quitar, carril, circulacion, division, norte, mas, trafico, mas, contaminacion, atoradero, exponer, automovilista, asalto, vivir, aqui","CiroGomezL, STaboadaMx, INEGI_INFORMA, STaboadaMx",
1583086240257437696,"calle, jalapa, veces, calle, alterno, tráfico, mty, caos, escuela, benito, juarez, estacional, fila, solo, bajar, niño, sino, ahí, dejar, auto",AlcCuauhtemocMx,denuncia
1583254770646929408,"semáforo, eje, ángel, urraca, av, cuauhtemoc, bien, sincronizado, resto, semáforo, eje, empeorar, aún, alto, tráfico, eje",OVIALCDMX,
1583963075686043648,"precaución, servicio, emergencia, atender, incendio, basura, colonia, ampliación, casas, alemán, alcaldía, gustavo, madero",,
1584031986288447488,"increíble, poder, detener, quema, ilegal, contar, fuego, artificial, santa, ursula, nitla, llevar, día, actividad, peligroso, contaminante, nadie, hacer, respectopense , administración, diferente","alfagonzalezm, TlalpanAl, TlalpanConscien","Tlalpan, CDMX"
1584296023912243200,"laborar, personal, josé, antonio, valenzuela, col, paraje, san, juan","Bomberos_CDMX, SGIRPC_CDMX, Alc_Iztapalapa","Precaución, Incendio, CasaHabitacion"
