coordinateID,geoID,geoName,longitude,latitude
c985,16,Miguel Hidalgo,-99.2045669144,19.4280623649
c986,16,Miguel Hidalgo,-99.2045669144,19.4280623649
c987,15,Cuauhtémoc,-99.1490557562,19.4313734294
c988,4,Cuajimalpa de Morelos,-99.3107285253,19.3246343001
c989,12,Tlalpan,-99.140238,19.2846922
c990,12,Tlalpan,-99.2062207957,19.1983396763
c991,10,Álvaro Obregón,-99.1919955,19.357102
c992,7,Iztapalapa,-99.0567989642,19.3491663204
c993,10,Álvaro Obregón,-99.1919955,19.357102
c994,10,Álvaro Obregón,-99.1919955,19.357102
c995,2,Azcapotzalco,-99.1821069423,19.4853286147
c996,5,Gustavo A. Madero,-99.1158642087,19.5040652077
c997,5,Gustavo A. Madero,-99.1158642087,19.5040652077
c998,7,Iztapalapa,-99.0567989642,19.3491663204
c999,2,Azcapotzalco,-99.1821069423,19.4853286147
c1000,5,Gustavo A. Madero,-99.1158642087,19.5040652077
c1001,13,Xochimilco,-99.0903636045,19.2451450458
c1002,2,Azcapotzalco,-99.1821069423,19.4853286147
c1003,2,Azcapotzalco,-99.1821069423,19.4853286147
c1004,7,Iztapalapa,-99.0567989642,19.3491663204
c1005,4,Cuajimalpa de Morelos,-99.3107285253,19.3246343001
c1006,16,Miguel Hidalgo,-99.2045669144,19.4280623649
c1007,16,Miguel Hidalgo,-99.1843501,19.3998346
c1008,15,Cuauhtémoc,-99.1490557562,19.4313734294
c1009,4,Cuajimalpa de Morelos,-99.3107285253,19.3246343001
c1010,2,Azcapotzalco,-99.1821069423,19.4853286147
c1011,2,Azcapotzalco,-99.1821069423,19.4853286147
c1012,4,Cuajimalpa de Morelos,-99.3107285253,19.3246343001
c1013,7,Iztapalapa,-99.0567989642,19.3491663204
c1014,7,Iztapalapa,-99.0567989642,19.3491663204
c1015,10,Álvaro Obregón,-99.246819712,19.336175562
c1016,10,Álvaro Obregón,-99.1919955,19.357102
c1017,7,Iztapalapa,-99.0567989642,19.3491663204
c1018,12,Tlalpan,-99.2062207957,19.1983396763
c1019,12,Tlalpan,-99.2062207957,19.1983396763
c1020,2,Azcapotzalco,-99.1821069423,19.4853286147
c1021,5,Gustavo A. Madero,-99.1158642087,19.5040652077
c1022,12,Tlalpan,-99.2062207957,19.1983396763
c1023,2,Azcapotzalco,-99.1821069423,19.4853286147
c1024,15,Cuauhtémoc,-99.1490557562,19.4313734294
c1025,15,Cuauhtémoc,-99.1490557562,19.4313734294
c1026,7,Iztapalapa,-99.0567989642,19.3491663204
c1027,12,Tlalpan,-99.2062207957,19.1983396763
c1028,12,Tlalpan,-99.2062207957,19.1983396763
c1029,13,Xochimilco,-99.0903636045,19.2451450458
c1030,15,Cuauhtémoc,-99.1490557562,19.4313734294
c1031,4,Cuajimalpa de Morelos,-99.3107285253,19.3246343001
c1032,2,Azcapotzalco,-99.1821069423,19.4853286147
c1033,15,Cuauhtémoc,-99.1490557562,19.4313734294
c1034,15,Cuauhtémoc,-99.1490557562,19.4313734294
c1035,5,Gustavo A. Madero,-99.1158642087,19.5040652077
c1036,5,Gustavo A. Madero,-99.1158642087,19.5040652077
c1037,16,Miguel Hidalgo,-99.2045669144,19.4280623649
c1038,14,Benito Juárez,-99.1611346584,19.3806424162
c1039,7,Iztapalapa,-99.0567989642,19.3491663204
c1040,15,Cuauhtémoc,-99.1490557562,19.4313734294
c1041,16,Miguel Hidalgo,-99.1843501,19.3998346
c1042,12,Tlalpan,-99.2062207957,19.1983396763
c1043,3,Coyoacán,-99.17651411,19.36616653
c1044,7,Iztapalapa,-99.0567989642,19.3491663204
c1045,13,Xochimilco,-99.0903636045,19.2451450458
c1046,7,Iztapalapa,-99.0567989642,19.3491663204
c1047,7,Iztapalapa,-99.0567989642,19.3491663204
c1048,5,Gustavo A. Madero,-99.1158642087,19.5040652077
c1049,7,Iztapalapa,-99.0567989642,19.3491663204
c1050,10,Álvaro Obregón,-99.246819712,19.336175562
c1051,14,Benito Juárez,-99.1611346584,19.3806424162
c1052,11,Tláhuac,-99.0028216137,19.2769983772
c1053,11,Tláhuac,-99.0028216137,19.2769983772
c1054,13,Xochimilco,-99.0903636045,19.2451450458
c1055,7,Iztapalapa,-99.0567989642,19.3491663204
c1056,3,Coyoacán,-99.16535271281153,19.35499754657939
c1057,15,Cuauhtémoc,-99.1490557562,19.4313734294
c1058,7,Iztapalapa,-99.0567989642,19.3491663204
c1059,3,Coyoacán,-99.1503763525,19.3266672536
c1060,13,Xochimilco,-99.0903636045,19.2451450458
c1061,10,Álvaro Obregón,-99.1919955,19.357102
c1062,13,Xochimilco,-99.0903636045,19.2451450458
c1063,2,Azcapotzalco,-99.16121940057272,19.471306963254165
c1064,14,Benito Juárez,-99.1611346584,19.3806424162
c1065,7,Iztapalapa,-99.0567989642,19.3491663204
c1066,11,Tláhuac,-99.0028216137,19.2769983772
c1067,14,Benito Juárez,-99.1611346584,19.3806424162
c1068,15,Cuauhtémoc,-99.128294,19.4043522
c1069,7,Iztapalapa,-99.0567989642,19.3491663204
c1070,13,Xochimilco,-99.0903636045,19.2451450458
c1071,4,Cuajimalpa de Morelos,-99.3107285253,19.3246343001
c1072,3,Coyoacán,-99.1503763525,19.3266672536
c1073,4,Cuajimalpa de Morelos,-99.3107285253,19.3246343001
c1074,7,Iztapalapa,-99.0567989642,19.3491663204
c1075,10,Álvaro Obregón,-99.246819712,19.336175562
c1076,7,Iztapalapa,-99.0567989642,19.3491663204
c1077,14,Benito Juárez,-99.1611346584,19.3806424162
c1078,7,Iztapalapa,-99.0567989642,19.3491663204
c1079,11,Tláhuac,-99.0028216137,19.2769983772
c1080,11,Tláhuac,-99.0028216137,19.2769983772
c1081,11,Tláhuac,-99.0028216137,19.2769983772
c1082,7,Iztapalapa,-99.0567989642,19.3491663204
c1083,13,Xochimilco,-99.0903636045,19.2451450458
c1084,7,Iztapalapa,-99.0567989642,19.3491663204
c1085,14,Benito Juárez,-99.1611346584,19.3806424162
c1086,12,Tlalpan,-99.2062207957,19.1983396763
c1087,10,Álvaro Obregón,-99.246819712,19.336175562
c1088,10,Álvaro Obregón,-99.246819712,19.336175562
c1089,7,Iztapalapa,-99.0567989642,19.3491663204
c1090,6,Iztacalco,-99.094329797,19.396911897
c1091,15,Cuauhtémoc,-99.1490557562,19.4313734294
c1092,3,Coyoacán,-99.1503763525,19.3266672536
c1093,12,Tlalpan,-99.2102661308427,19.30567673230374
c1094,12,Tlalpan,-99.2062207957,19.1983396763
c1095,14,Benito Juárez,-99.1611346584,19.3806424162
c1096,7,Iztapalapa,-99.0567989642,19.3491663204
c1097,15,Cuauhtémoc,-99.1490557562,19.4313734294
c1098,3,Coyoacán,-99.1503763525,19.3266672536
c1099,12,Tlalpan,-99.2062207957,19.1983396763
c1100,3,Coyoacán,-99.1503763525,19.3266672536
c1101,4,Cuajimalpa de Morelos,-99.3107285253,19.3246343001
c1102,7,Iztapalapa,-99.0567989642,19.3491663204
c1103,10,Álvaro Obregón,-99.246819712,19.336175562
c1104,16,Miguel Hidalgo,-99.1843501,19.3998346
c1105,5,Gustavo A. Madero,-99.1158642087,19.5040652077
c1106,7,Iztapalapa,-99.0567989642,19.3491663204
c1107,5,Gustavo A. Madero,-99.1158642087,19.5040652077
c1108,12,Tlalpan,-99.2062207957,19.1983396763
c1109,2,Azcapotzalco,-99.1821069423,19.4853286147
c1110,12,Tlalpan,-99.2062207957,19.1983396763
c1111,12,Tlalpan,-99.2058092,19.2970107
c1112,4,Cuajimalpa de Morelos,-99.3107285253,19.3246343001
c1113,7,Iztapalapa,-99.0567989642,19.3491663204
c1114,12,Tlalpan,-99.2062207957,19.1983396763
c1115,15,Cuauhtémoc,-99.1490557562,19.4313734294
c1116,14,Benito Juárez,-99.1611346584,19.3806424162
c1117,16,Miguel Hidalgo,-99.1843501,19.3998346
c1118,3,Coyoacán,-99.1829615094737,19.30356289592105
c1119,5,Gustavo A. Madero,-99.1158642087,19.5040652077
c1120,4,Cuajimalpa de Morelos,-99.3107285253,19.3246343001
c1121,15,Cuauhtémoc,-99.128294,19.4043522
c1122,10,Álvaro Obregón,-99.246819712,19.336175562
c1123,11,Tláhuac,-99.0028216137,19.2769983772
c1124,5,Gustavo A. Madero,-99.1158642087,19.5040652077
c1125,6,Iztacalco,-99.094329797,19.396911897
c1126,17,Venustiano Carranza,-99.0931057959,19.4304954545
c1127,12,Tlalpan,-99.2062207957,19.1983396763
c1128,14,Benito Juárez,-99.1611346584,19.3806424162
c1129,16,Miguel Hidalgo,-99.180678,19.444937
c1130,14,Benito Juárez,-99.1611346584,19.3806424162
c1131,12,Tlalpan,-99.2058092,19.2970107
c1132,5,Gustavo A. Madero,-99.1158642087,19.5040652077
c1133,4,Cuajimalpa de Morelos,-99.3107285253,19.3246343001
c1134,10,Álvaro Obregón,-99.246819712,19.336175562
c1135,15,Cuauhtémoc,-99.259495,19.3863707
c1136,14,Benito Juárez,-99.1611346584,19.3806424162
c1137,10,Álvaro Obregón,-99.1919955,19.357102
c1138,13,Xochimilco,-99.0903636045,19.2451450458
c1139,15,Cuauhtémoc,-99.1490557562,19.4313734294
c1140,3,Coyoacán,-99.1503763525,19.3266672536
c1141,2,Azcapotzalco,-99.1821069423,19.4853286147
c1142,2,Azcapotzalco,-99.1821069423,19.4853286147
c1143,16,Miguel Hidalgo,-99.2045669144,19.4280623649
c1144,7,Iztapalapa,-99.0567989642,19.3491663204
c1145,7,Iztapalapa,-99.0567989642,19.3491663204
c1146,7,Iztapalapa,-99.0567989642,19.3491663204
c1147,12,Tlalpan,-99.2062207957,19.1983396763
c1148,11,Tláhuac,-99.0028216137,19.2769983772
c1149,12,Tlalpan,-99.140238,19.2846922
c1150,5,Gustavo A. Madero,-99.13476055414672,19.488077675001588
c1151,7,Iztapalapa,-99.0567989642,19.3491663204
c1152,5,Gustavo A. Madero,-99.1158642087,19.5040652077
c1153,3,Coyoacán,-99.1503763525,19.3266672536
c1154,14,Benito Juárez,-99.1611346584,19.3806424162
c1155,17,Venustiano Carranza,-99.08253908157349,19.435514339097825
c1156,8,La Magdalena Contreras,-99.2684129061,19.2689765031
c1157,14,Benito Juárez,-99.1611346584,19.3806424162
c1158,15,Cuauhtémoc,-99.1490557562,19.4313734294
c1159,16,Miguel Hidalgo,-99.1843501,19.3998346
c1160,7,Iztapalapa,-99.0567989642,19.3491663204
c1161,12,Tlalpan,-99.2058092,19.2970107
c1162,15,Cuauhtémoc,-99.1490557562,19.4313734294
c1163,12,Tlalpan,-99.2062207957,19.1983396763
c1164,12,Tlalpan,-99.2062207957,19.1983396763
c1165,2,Azcapotzalco,-99.1821069423,19.4853286147
c1166,12,Tlalpan,-99.2062207957,19.1983396763
c1167,5,Gustavo A. Madero,-99.1158642087,19.5040652077
c1168,10,Álvaro Obregón,-99.1919955,19.357102
c1169,7,Iztapalapa,-99.0567989642,19.3491663204
c1170,5,Gustavo A. Madero,-99.118665,19.484399
c1171,12,Tlalpan,-99.2062207957,19.1983396763
c1172,8,La Magdalena Contreras,-99.2684129061,19.2689765031
c1173,4,Cuajimalpa de Morelos,-99.3107285253,19.3246343001
c1174,4,Cuajimalpa de Morelos,-99.3107285253,19.3246343001
c1175,5,Gustavo A. Madero,-99.1158642087,19.5040652077
c1176,14,Benito Juárez,-99.1611346584,19.3806424162
c1177,16,Miguel Hidalgo,-99.1843501,19.3998346
c1178,10,Álvaro Obregón,-99.1919955,19.357102
c1179,10,Álvaro Obregón,-99.1919955,19.357102
c1180,9,Milpa Alta,-99.0510954218,19.1394565999
c1181,10,Álvaro Obregón,-99.1919955,19.357102
c1182,14,Benito Juárez,-99.1611346584,19.3806424162
c1183,7,Iztapalapa,-99.0567989642,19.3491663204
c1184,16,Miguel Hidalgo,-99.1843501,19.3998346
c1185,3,Coyoacán,-99.1503763525,19.3266672536
c1186,12,Tlalpan,-99.2062207957,19.1983396763
c1187,7,Iztapalapa,-99.0567989642,19.3491663204
c1188,12,Tlalpan,-99.2058092,19.2970107
c1189,13,Xochimilco,-99.0903636045,19.2451450458
c1190,5,Gustavo A. Madero,-99.1158642087,19.5040652077
c1191,3,Coyoacán,-99.1503763525,19.3266672536
c1192,6,Iztacalco,-99.137171,19.375769
c1193,3,Coyoacán,-99.1503763525,19.3266672536
c1194,13,Xochimilco,-99.0903636045,19.2451450458
c1195,10,Álvaro Obregón,-99.2117778591275,19.328304015441937
c1196,12,Tlalpan,-99.2062207957,19.1983396763
c1197,6,Iztacalco,-99.094329797,19.396911897
c1198,16,Miguel Hidalgo,-99.2045669144,19.4280623649
c1199,12,Tlalpan,-99.140238,19.2846922
c1200,3,Coyoacán,-99.1503763525,19.3266672536
c1201,3,Coyoacán,-99.137171,19.375769
c1202,14,Benito Juárez,-99.1611346584,19.3806424162
c1203,3,Coyoacán,-99.1503763525,19.3266672536
c1204,3,Coyoacán,-99.1503763525,19.3266672536
c1205,14,Benito Juárez,-99.1611346584,19.3806424162
c1206,3,Coyoacán,-99.1503763525,19.3266672536
c1207,3,Coyoacán,-99.1503763525,19.3266672536
c1208,3,Coyoacán,-99.1503763525,19.3266672536
c1209,3,Coyoacán,-99.1503763525,19.3266672536
c1210,3,Coyoacán,-99.1503763525,19.3266672536
c1211,3,Coyoacán,-99.1503763525,19.3266672536
c1212,16,Miguel Hidalgo,-99.1843501,19.3998346
c1213,7,Iztapalapa,-99.0567989642,19.3491663204
c1214,14,Benito Juárez,-99.1611346584,19.3806424162
c1215,16,Miguel Hidalgo,-99.2045669144,19.4280623649
c1216,12,Tlalpan,-99.2058092,19.2970107
c1217,5,Gustavo A. Madero,-99.1158642087,19.5040652077
c1218,15,Cuauhtémoc,-99.1490557562,19.4313734294
c1219,3,Coyoacán,-99.1503763525,19.3266672536
c1220,3,Coyoacán,-99.1503763525,19.3266672536
c1221,7,Iztapalapa,-99.0567989642,19.3491663204
c1222,15,Cuauhtémoc,-99.128294,19.4043522
c1223,7,Iztapalapa,-99.0567989642,19.3491663204
c1224,7,Iztapalapa,-99.0567989642,19.3491663204
c1225,7,Iztapalapa,-99.0567989642,19.3491663204
c1226,17,Venustiano Carranza,-99.0931057959,19.4304954545
c1227,2,Azcapotzalco,-99.1821069423,19.4853286147
c1228,7,Iztapalapa,-99.0567989642,19.3491663204
c1229,12,Tlalpan,-99.2058092,19.2970107
c1230,2,Azcapotzalco,-99.1821069423,19.4853286147
c1231,7,Iztapalapa,-99.0567989642,19.3491663204
c1232,7,Iztapalapa,-99.0567989642,19.3491663204
c1233,12,Tlalpan,-99.2062207957,19.1983396763
c1234,15,Cuauhtémoc,-99.259495,19.3863707
c1235,12,Tlalpan,-99.1600234,19.152878
c1236,4,Cuajimalpa de Morelos,-99.3107285253,19.3246343001
c1237,2,Azcapotzalco,-99.1821069423,19.4853286147
c1238,16,Miguel Hidalgo,-99.1843501,19.3998346
c1239,7,Iztapalapa,-99.0567989642,19.3491663204
c1240,11,Tláhuac,-99.0028216137,19.2769983772
c1241,15,Cuauhtémoc,-99.259495,19.3863707
c1242,5,Gustavo A. Madero,-99.118665,19.484399
c1243,7,Iztapalapa,-99.0567989642,19.3491663204
c1244,15,Cuauhtémoc,-99.1490557562,19.4313734294
c1245,13,Xochimilco,-99.0903636045,19.2451450458
c1246,2,Azcapotzalco,-99.1821069423,19.4853286147
c1247,5,Gustavo A. Madero,-99.118665,19.484399
c1248,14,Benito Juárez,-99.1611346584,19.3806424162
c1249,14,Benito Juárez,-99.1611346584,19.3806424162
c1250,7,Iztapalapa,-99.0567989642,19.3491663204
c1251,10,Álvaro Obregón,-99.246819712,19.336175562
c1252,10,Álvaro Obregón,-99.246819712,19.336175562
c1253,16,Miguel Hidalgo,-99.180678,19.444937
c1254,2,Azcapotzalco,-99.1821069423,19.4853286147
c1255,5,Gustavo A. Madero,-99.1158642087,19.5040652077
c1256,7,Iztapalapa,-99.0567989642,19.3491663204
c1257,15,Cuauhtémoc,-99.1490557562,19.4313734294
c1258,7,Iztapalapa,-99.0567989642,19.3491663204
c1259,15,Cuauhtémoc,-99.1490557562,19.4313734294
c1260,16,Miguel Hidalgo,-99.2045669144,19.4280623649
c1261,11,Tláhuac,-99.0028216137,19.2769983772
c1262,16,Miguel Hidalgo,-99.1843501,19.3998346
c1263,7,Iztapalapa,-99.0567989642,19.3491663204
c1264,15,Cuauhtémoc,-99.1490557562,19.4313734294
c1265,5,Gustavo A. Madero,-99.118665,19.484399
c1266,7,Iztapalapa,-99.0567989642,19.3491663204
c1267,7,Iztapalapa,-99.0567989642,19.3491663204
c1268,7,Iztapalapa,-99.0567989642,19.3491663204
c1269,7,Iztapalapa,-99.0567989642,19.3491663204
c1270,11,Tláhuac,-99.0028216137,19.2769983772
c1271,10,Álvaro Obregón,-99.246819712,19.336175562
c1272,12,Tlalpan,-99.2062207957,19.1983396763
c1273,13,Xochimilco,-99.0903636045,19.2451450458
c1274,7,Iztapalapa,-99.0567989642,19.3491663204
c1275,7,Iztapalapa,-99.0567989642,19.3491663204
c1276,13,Xochimilco,-99.0903636045,19.2451450458
c1277,5,Gustavo A. Madero,-99.1158642087,19.5040652077
c1278,4,Cuajimalpa de Morelos,-99.3107285253,19.3246343001
c1279,12,Tlalpan,-99.2062207957,19.1983396763
c1280,10,Álvaro Obregón,-99.246819712,19.336175562
c1281,15,Cuauhtémoc,-99.259495,19.3863707
c1282,10,Álvaro Obregón,-99.246819712,19.336175562
c1283,7,Iztapalapa,-99.0567989642,19.3491663204
c1284,15,Cuauhtémoc,-99.259495,19.3863707
c1285,7,Iztapalapa,-99.0567989642,19.3491663204
c1286,12,Tlalpan,-99.2058092,19.2970107
c1287,15,Cuauhtémoc,-99.1490557562,19.4313734294
c1288,16,Miguel Hidalgo,-99.2045669144,19.4280623649
c1289,15,Cuauhtémoc,-99.1490557562,19.4313734294
c1290,7,Iztapalapa,-99.0567989642,19.3491663204
c1291,15,Cuauhtémoc,-99.259495,19.3863707
c1292,13,Xochimilco,-99.0903636045,19.2451450458
c1293,16,Miguel Hidalgo,-99.2045669144,19.4280623649
c1294,12,Tlalpan,-99.2062207957,19.1983396763
c1295,7,Iztapalapa,-99.0567989642,19.3491663204
c1296,15,Cuauhtémoc,-99.1490557562,19.4313734294
c1297,4,Cuajimalpa de Morelos,-99.3107285253,19.3246343001
c1298,12,Tlalpan,-99.2062207957,19.1983396763
c1299,11,Tláhuac,-99.0028216137,19.2769983772
c1300,7,Iztapalapa,-99.0567989642,19.3491663204
c1301,15,Cuauhtémoc,-99.1490557562,19.4313734294
c1302,10,Álvaro Obregón,-99.1919955,19.357102
c1303,15,Cuauhtémoc,-99.1490557562,19.4313734294
c1304,13,Xochimilco,-99.0903636045,19.2451450458
c1305,14,Benito Juárez,-99.1611346584,19.3806424162
c1306,13,Xochimilco,-99.0903636045,19.2451450458
c1307,5,Gustavo A. Madero,-99.1158642087,19.5040652077
c1308,7,Iztapalapa,-99.0567989642,19.3491663204
c1309,12,Tlalpan,-99.2062207957,19.1983396763
c1310,3,Coyoacán,-99.1503763525,19.3266672536
c1311,10,Álvaro Obregón,-99.246819712,19.336175562
c1312,14,Benito Juárez,-99.1611346584,19.3806424162
c1313,7,Iztapalapa,-99.0567989642,19.3491663204
c1314,7,Iztapalapa,-99.0567989642,19.3491663204
c1315,8,La Magdalena Contreras,-99.2684129061,19.2689765031
c1316,7,Iztapalapa,-99.0567989642,19.3491663204
c1317,7,Iztapalapa,-99.0567989642,19.3491663204
c1318,8,La Magdalena Contreras,-99.2684129061,19.2689765031
c1319,4,Cuajimalpa de Morelos,-99.3107285253,19.3246343001
c1320,12,Tlalpan,-99.2062207957,19.1983396763
c1321,15,Cuauhtémoc,-99.1490557562,19.4313734294
c1322,12,Tlalpan,-99.2062207957,19.1983396763
c1323,16,Miguel Hidalgo,-99.2045669144,19.4280623649
c1324,2,Azcapotzalco,-99.1821069423,19.4853286147
c1325,14,Benito Juárez,-99.1611346584,19.3806424162
c1326,12,Tlalpan,-99.2062207957,19.1983396763
c1327,12,Tlalpan,-99.2062207957,19.1983396763
c1328,7,Iztapalapa,-99.0567989642,19.3491663204
c1329,15,Cuauhtémoc,-99.1490557562,19.4313734294
c1330,12,Tlalpan,-99.2062207957,19.1983396763
c1331,10,Álvaro Obregón,-99.246819712,19.336175562
c1332,13,Xochimilco,-99.0903636045,19.2451450458
c1333,7,Iztapalapa,-99.0567989642,19.3491663204
c1334,2,Azcapotzalco,-99.1821069423,19.4853286147
c1335,3,Coyoacán,-99.1503763525,19.3266672536
c1336,2,Azcapotzalco,-99.1821069423,19.4853286147
c1337,15,Cuauhtémoc,-99.1490557562,19.4313734294
c1338,5,Gustavo A. Madero,-99.1158642087,19.5040652077
c1339,13,Xochimilco,-99.0903636045,19.2451450458
c1340,15,Cuauhtémoc,-99.1490557562,19.4313734294
c1341,13,Xochimilco,-99.0903636045,19.2451450458
c1342,9,Milpa Alta,-99.0510954218,19.1394565999
c1343,15,Cuauhtémoc,-99.128294,19.4043522
c1344,15,Cuauhtémoc,-99.1490557562,19.4313734294
c1345,7,Iztapalapa,-99.0567989642,19.3491663204
c1346,2,Azcapotzalco,-99.1821069423,19.4853286147
c1347,15,Cuauhtémoc,-99.1490557562,19.4313734294
c1348,14,Benito Juárez,-99.1611346584,19.3806424162
c1349,2,Azcapotzalco,-99.1821069423,19.4853286147
c1350,3,Coyoacán,-99.11125,19.315765
c1351,3,Coyoacán,-99.1503763525,19.3266672536
c1352,11,Tláhuac,-98.975864,19.22413
c1353,7,Iztapalapa,-99.0567989642,19.3491663204
c1354,12,Tlalpan,-99.2062207957,19.1983396763
c1355,5,Gustavo A. Madero,-99.1158642087,19.5040652077
c1356,12,Tlalpan,-99.2062207957,19.1983396763
c1357,11,Tláhuac,-99.0028216137,19.2769983772
c1358,13,Xochimilco,-99.0903636045,19.2451450458
c1359,7,Iztapalapa,-99.0567989642,19.3491663204
c1360,13,Xochimilco,-99.0903636045,19.2451450458
c1361,3,Coyoacán,-99.1503763525,19.3266672536
c1362,10,Álvaro Obregón,-99.246819712,19.336175562
c1363,5,Gustavo A. Madero,-99.1158642087,19.5040652077
c1364,10,Álvaro Obregón,-99.246819712,19.336175562
c1365,5,Gustavo A. Madero,-99.1158642087,19.5040652077
c1366,13,Xochimilco,-99.0903636045,19.2451450458
c1367,8,La Magdalena Contreras,-99.2684129061,19.2689765031
c1368,13,Xochimilco,-99.0903636045,19.2451450458
c1369,12,Tlalpan,-99.2062207957,19.1983396763
c1370,11,Tláhuac,-99.0028216137,19.2769983772
c1371,17,Venustiano Carranza,-99.0931057959,19.4304954545
c1372,2,Azcapotzalco,-99.1821069423,19.4853286147
c1373,12,Tlalpan,-99.18507873560792,19.278762566329927
c1374,11,Tláhuac,-99.0028216137,19.2769983772
c1375,11,Tláhuac,-99.0028216137,19.2769983772
c1376,11,Tláhuac,-99.0028216137,19.2769983772
c1377,12,Tlalpan,-99.2062207957,19.1983396763
c1378,15,Cuauhtémoc,-99.1490557562,19.4313734294
c1379,4,Cuajimalpa de Morelos,-99.3107285253,19.3246343001
c1380,11,Tláhuac,-99.0028216137,19.2769983772
c1381,4,Cuajimalpa de Morelos,-99.3107285253,19.3246343001
c1382,4,Cuajimalpa de Morelos,-99.3107285253,19.3246343001
c1383,12,Tlalpan,-99.2062207957,19.1983396763
c1384,12,Tlalpan,-99.2062207957,19.1983396763
c1385,4,Cuajimalpa de Morelos,-99.31723169,19.3531609
c1386,7,Iztapalapa,-99.0567989642,19.3491663204
c1387,4,Cuajimalpa de Morelos,-99.3107285253,19.3246343001
c1388,7,Iztapalapa,-99.0567989642,19.3491663204
c1389,2,Azcapotzalco,-99.1821069423,19.4853286147
c1390,12,Tlalpan,-99.2062207957,19.1983396763
c1391,15,Cuauhtémoc,-99.1490557562,19.4313734294
c1392,4,Cuajimalpa de Morelos,-99.3107285253,19.3246343001
c1393,4,Cuajimalpa de Morelos,-99.3107285253,19.3246343001
c1394,12,Tlalpan,-99.2062207957,19.1983396763
c1395,12,Tlalpan,-99.2062207957,19.1983396763
c1396,15,Cuauhtémoc,-99.1490557562,19.4313734294
c1397,13,Xochimilco,-99.0903636045,19.2451450458
c1398,14,Benito Juárez,-99.1611346584,19.3806424162
c1399,7,Iztapalapa,-99.0567989642,19.3491663204
c1400,10,Álvaro Obregón,-99.246819712,19.336175562
c1401,11,Tláhuac,-99.0028216137,19.2769983772
c1402,7,Iztapalapa,-99.0567989642,19.3491663204
c1403,14,Benito Juárez,-99.1611346584,19.3806424162
c1404,7,Iztapalapa,-99.0567989642,19.3491663204
c1405,17,Venustiano Carranza,-99.11529087837602,19.40907938658192
c1406,11,Tláhuac,-99.0028216137,19.2769983772
c1407,5,Gustavo A. Madero,-99.1158642087,19.5040652077
c1408,12,Tlalpan,-99.2062207957,19.1983396763
c1409,16,Miguel Hidalgo,-99.2045669144,19.4280623649
c1410,7,Iztapalapa,-99.0567989642,19.3491663204
c1411,12,Tlalpan,-99.2062207957,19.1983396763
c1412,12,Tlalpan,-99.2062207957,19.1983396763
c1413,7,Iztapalapa,-99.0567989642,19.3491663204
c1414,12,Tlalpan,-99.2062207957,19.1983396763
c1415,15,Cuauhtémoc,-99.1490557562,19.4313734294
c1416,2,Azcapotzalco,-99.1821069423,19.4853286147
c1417,15,Cuauhtémoc,-99.1490557562,19.4313734294
c1418,16,Miguel Hidalgo,-99.180678,19.444937
c1419,10,Álvaro Obregón,-99.246819712,19.336175562
c1420,10,Álvaro Obregón,-99.1919955,19.357102
c1421,13,Xochimilco,-99.0903636045,19.2451450458
c1422,4,Cuajimalpa de Morelos,-99.3107285253,19.3246343001
c1423,13,Xochimilco,-99.0903636045,19.2451450458
c1424,5,Gustavo A. Madero,-99.1158642087,19.5040652077
c1425,13,Xochimilco,-99.0903636045,19.2451450458
c1426,3,Coyoacán,-99.1503763525,19.3266672536
c1427,7,Iztapalapa,-99.0567989642,19.3491663204
c1428,12,Tlalpan,-99.2062207957,19.1983396763
c1429,8,La Magdalena Contreras,-99.2684129061,19.2689765031
c1430,12,Tlalpan,-99.2062207957,19.1983396763
c1431,14,Benito Juárez,-99.1611346584,19.3806424162
c1432,4,Cuajimalpa de Morelos,-99.3107285253,19.3246343001
c1433,10,Álvaro Obregón,-99.246819712,19.336175562
c1434,12,Tlalpan,-99.140238,19.2846922
c1435,2,Azcapotzalco,-99.1821069423,19.4853286147
c1436,2,Azcapotzalco,-99.1821069423,19.4853286147
c1437,2,Azcapotzalco,-99.1821069423,19.4853286147
c1438,10,Álvaro Obregón,-99.1919955,19.357102
c1439,10,Álvaro Obregón,-99.1919955,19.357102
c1440,12,Tlalpan,-99.2062207957,19.1983396763
c1441,10,Álvaro Obregón,-99.1919955,19.357102
c1442,16,Miguel Hidalgo,-99.2045669144,19.4280623649
c1443,9,Milpa Alta,-99.0510954218,19.1394565999
c1444,4,Cuajimalpa de Morelos,-99.3107285253,19.3246343001
c1445,12,Tlalpan,-99.2062207957,19.1983396763
c1446,8,La Magdalena Contreras,-99.2684129061,19.2689765031
c1447,12,Tlalpan,-99.140238,19.2846922
c1448,2,Azcapotzalco,-99.1821069423,19.4853286147
c1449,9,Milpa Alta,-99.0693801,19.198192
c1450,11,Tláhuac,-99.0028216137,19.2769983772
c1451,5,Gustavo A. Madero,-99.1158642087,19.5040652077
c1452,15,Cuauhtémoc,-99.1490557562,19.4313734294
c1453,3,Coyoacán,-99.1503763525,19.3266672536
c1454,5,Gustavo A. Madero,-99.1158642087,19.5040652077
c1455,12,Tlalpan,-99.2062207957,19.1983396763
c1456,12,Tlalpan,-99.2062207957,19.1983396763
c1457,3,Coyoacán,-99.1503763525,19.3266672536
c1458,11,Tláhuac,-99.0028216137,19.2769983772
c1459,17,Venustiano Carranza,-99.0931057959,19.4304954545
