pubID,topicQuery,tweet,likeCount,replyCount,retweetCount,authorID,dateID,geoID
1390010586952503303,tránsito,"@UCS_GCDMX #TransitoGCDMX #TransitoCDMX Av la virgen, presidentes ejidales, Coyoacán. Entre Ramon rivera hasta Miguel olivares Siguen estacionadose más 40 carros. Y hay señalamientos de lo estacionarse es lugar prohibido. Solo mueven uno cuando vienen la patrulla de transito. https://t.co/Bnzf2XplQV",0,0,0,1377675930668314632,d1520,3
1390181125407051781,tránsito,"Una #ambulancia de #CruzRojaMexicana está atendiendo un #accidente de #tránsito en #Apango, #Cuautepec Barrio Alto, #Gustavo A. Madero extrema precauciones al pasar por ese lugar https://t.co/V3ZpiJq5mv",0,0,0,476050170,d1521,5
1390320627848994822,tránsito," @retioDF @RedVialRC @LaSEMOVI @denunciacdd @ciudadcirco @Foro_TV #CDMX   ¿porq cierran diario Av. IZAZAGA? Crean un caos de tráfico, y mas contaminación quienes vienen de Oriente a poniente los desvían al sur hacia Tlalpan. ¡Dejen de jugar con los ciudadanos! https://t.co/vq15nRU4cs",1,0,0,196008396,d1522,12
1390328780355514377,incendio,"En Santa Ursula Xitla #Tlalpan #CDMX hay #Anarquia, casi todos los días se quema basura, se truenan cuetes, afectando a los vecinos con #Contaminacion d #Humo y #Ruido  @Claudiashein y @TlalpanAl cómo floreros, jamás han hecho nada, y no les vale.  #Importante  #AYUDA  #Crimen",16,4,11,2245537823,d1523,12
1390402241899679744,tránsito,"@C5_CDMX @AlcCuauhtemocMx Disculpen, ¿a quién debo dirigirme para reportar que los semáforos no funcionan y no hay policía de tránsito en el cruce de Av. Coyoacán y Viaducto? https://t.co/PU66CmJqof",1,1,0,949856526788853761,d1524,3
1390759041253756928,tránsito,"@Perla_act @AsambleaEpop Con mucha precaución, Av Tláhuac es muy estrecha(Solo 3 carriles para circular x sentido) y ahora 1 carril exclusivo para RTP en apoyo al Mt, quedan 2 carriles, ojalá haya apoyo de Tránsito por el bien de tod@s.",1,0,0,1144694937696526336,d1525,11
1391752846270423048,tránsito,@SEDEMA_CDMX @LaSEMOVI @GobCDMX @Claudiashein @A_VCarranza Además mantienen sus autobuses encendidos generando contaminación auditiva y obviamente de ambiente. Y hay horas que se genera tráfico intenso . Alcaldía Venustiano Carranza,0,0,0,208207081,d1526,17
1392992570901471241,tránsito,"Personal de la #CruzRojaMexicana auxilian a un paciente en #Paseo de las Lilas, #Cooperativa Palo Alto, #Cuajimalpa de Morelos debido a un #accidente de #tránsito https://t.co/Ct2zil0Jg9",2,0,0,476050170,d1527,4
1393053350132920320,pirotecnia,@Alc_Iztapalapa  estamos fastidiados de que estén tronando cohetes y fuegos artificiales en culhuacan quien les da permiso!!,0,2,0,310413285,d1528,7
1393269864152899606,tránsito,"@transito_CDMX @VigimoviCDMX @Claudiashein espero ustedes nos puedan apoyar,todos los días peleamos con los choferes en cerrada Granjas, el jagüey, azcapotzalco por más señalamientos no entienden que está prohibido estacionarse y @UCS_GCDMX dice que ellos no lo pueden atender https://t.co/9wGMSNXy24",1,2,2,121191779,d1529,2
1393546508537053184,incendio,"@fchiguil saludos por favor arreglen los camiones de basura o arréglenlos me toco un alto atrás de él y todo me lleno de humo y me dejo tosiendo, que falta de respeto al ambiente y a mis pulmones espero que no solo por campaña haga mas promesas no cumplidas",0,0,0,1061332843136077824,d1530,16
1394538864832827396,tránsito,"@transito_CDMX @VigimoviCDMX @UCS_GCDMX @Claudiashein va de nuevo, por favor ayudenos a mover esta unidad que se paró en lugar prohibido para camiones de carga además motor y luces prendidas, av granjas, el jagüey, azcapotzalco https://t.co/s66TTw55T9",0,1,0,121191779,d1531,2
1394762652044386305,tránsito,"@C5Edomex que pasa en calle avenida Central, Col. Benito Juárez Xalostoc? tráfico en alto total",0,0,0,1084609892613267458,d1532,14
1394778184495861768,tránsito,"Buenas tardes @UCS_GCDMX , esta empresa vuelve a utilizar la calle como terminal ilegal de autobuses. ¿Nos apoyan a quitarlos nuevamente? Además apartan lugares y generan demasiado tráfico y ruido sus autobuses. https://t.co/qxGVaV2LYt",53,4,37,1381655517223813121,d1533,16
1395082192917782533,tránsito,"@UCS_GCDMX @XochimilcoAl  Buenas tardes, quiciera reportar que se está haciendo tráfico en la calle de Maíz Col. Santiago Tepalcatlalpan Xochimilco. Debido a que hay autos y camiones estacionados, la calle es de doble sentido y hay señalamientos de no estacionarse. https://t.co/lgzZb0mNwa",0,1,0,1175076100206190592,d1534,13
1395091317877878784,incendio,"¡Precaución! Servicios de emergencia laboran por un #incendio de lote baldío en la colonia Ferrería, alcaldía Azcapotzalco.",0,0,1,40098528,d1535,2
1395389287307296769,tránsito,@UCS_GCDMX reporte del día autos estacionados en lugar prohibido calle clavel col Candelaria alcaldía Coyoacán enfrente del club Sportium por favor infraccionen y apliquen el reglamento ya que a toda hora obstruyen la circulación solo esperan a que se vaya la unidad de tránsito https://t.co/AnIIf98MuS,0,1,0,153914353,d1536,3
1396512138131382273,tránsito,"@UCS_GCDMX @LaSEMOVI @Claudiashein @OHarfuch La reglas son para todos. Camiones de tianguistas estacionados en lugar prohibido en Cafetales esq. Calzada del Hueso, Tlalpan, Granjas Coapa, ocasionan tránsito lento. Patrulla de @SSC_CDMX y no hace nada. Autoridad hagan su trabajo. https://t.co/Np4DvizJCT",0,1,0,1286026925014528001,d1537,12
1396519033550393344,incendio,"PRECAUCIÓN: Incendio  en casa de la colonia Garcimarrero en Álvaro Obregón, bomberos  y ambulancia  en camino.  ",13,0,2,87350793,d1538,10
1396944759315369988,tránsito,"@SSPCMexico Quiero reportar a estos policías , nos acaban de bajar de el uber dónde íbamos y nos dejaron tirados en este lugar , cuando ellos no son policías de tránsito , quiero reportarlos . https://t.co/jeA2wEIrwN",0,0,0,869021558966280193,d1539,5
1397618184308633601,tránsito,"@Claudiashein @MetrobusCDMX @MetroCDMX El carril será confinado sobre av. Tlahuac?, el tráfico en toda la zona es muy alto en horas pico.",0,0,0,996894036450521089,d1540,11
1397982741325565956,tránsito,"@inveacdmx Ajá, llevo meses reportando un puesto ambulante que se coloca en la calle Cuauhtémoc esquina Abasolo Tepepan Xochimilco, aparte del lío de tráfico, no se supone que está prohibido el ambulantaje. Y el alcalde en campaña #NiUnVotoAMORENA2021",2,0,0,2964822029,d1541,13
1399090156699897859,incendio,"@AlcCuajimalpa @AdrianRubalcava @SEDEMA_CDMX @ProtecAnimal pedimos apoyo  para los habitantes de Zentlapatl en Cuajimalpa, hay quema incontrolada de piratecnía,contaminación excesiva de ruido y humo,las personas vulmerables de los pulmones nos afecta, igual a los ",4,0,0,516886996,d1542,4
1399240158105452547,pirotecnia,Es una locura este festejo en el Angel. Miles y miles de personas Demasiados fuegos artificiales Tengan cuidado. https://t.co/XAoD6tfc2V,2,0,4,1229925510,d1543,16
1399932102163025921,tránsito,"@Payalae1 @Azcapotzalco_ @AzcapotzalcoMx @Azcapo_Denuncia @GobCDMX @CdmxVial Debes repórtalo a @UCS_GCDMX indicando dirección donde se encuentra el vehículo para que manden un oficial de tránsito, la alcaldía no tiene atribuciones para multarlos por infracciones de tránsito",1,0,0,861418256619507712,d1544,2
1400092181260550148,incendio,"09:08 #PrecauciónVial | Servicios de emergencia acuden a Ote 159 y Nte. 72, alcaldía Gustavo A. Madero, por incendio. Conduce con precaución para evitar accidentes.",3,0,2,166594238,d1545,5
1400233632795697158,tránsito,"@UCS_GCDMX apoyo por favor, hay una fila de 20 taxis bloqueando el tránsito y haciendo ruido y disturbios en la calle San Marcos, col Tlalpan Centro. Llevan 20 minutos. @TlalpanCivico @TlalpanVecinos https://t.co/2LDWIMKUyj",3,4,5,1352793463465660418,d1546,12
1400238226305130497,tránsito,"@OVIALCDMX quiero reportar cierre  de viaducto  a la altura de  tlalpan, por wue hacen eso, generan mas tráfico",0,0,0,364574984,d1547,12
1400320712007634948,tránsito,"@ClaraBrugadaM @Alc_Iztapalapa además de tener que aguantar ruido, tránsito lento en Ermita por obras, hay que aguantar los ruidos a media noche",0,0,0,14874906,d1548,7
1401940264818774020,incendio,"¡Precaución! Por #incendio, Servicios de Emergencia laboran en Av. Fray Sebastián de Aparicio y F. C. Hidalgo, colonia Pueblo de Santiago Atzacoalco, Gustavo A. Madero. Alternativas: Av. Centenario y calle Vasco de Quiroga.",5,0,0,40098528,d1549,5
1402063023871692828,tránsito,Casi toda mi familia vive en Tlalpan y siempre usan el metro. Hay que olvidar el discurso clasista que sólo lxs pobres usan el metro; el transporte público ayuda a disminuir el tráfico y la contaminación. https://t.co/urQsuNtcix,0,0,0,958778443973431297,d1550,12
1402297982326816773,tránsito,@transito_CDMX dónde puedo reportar semáforos mal de la alcaldía coyoacan,0,0,0,3089047364,d1551,3
1402967396730691596,incendio," Precaución se registra un incendio al interior de un inmueble ubicado en Zacahuitzco y Orinoco, Col. Del Carmen alcadia Benito Juárez.",1,0,0,759136141224218624,d1552,14
1403052213879066630,incendio,Fuerte incendio de una fábrica en la colonia Martín Carrera en la GAM. Bomberos de Saavedra al lugar @Bomberos_CDMX Precaución https://t.co/iqkJcuO3mt,64,0,25,745263602,d1553,5
1403066752658030594,tránsito,"@IztacalcoAl Art 34 Reglamento de Tránsito: prohibido colocar  para reservar lugares en vía pública, en calles  HGZ 30 IMSS como 1o de Mayo, Corregidora y Álvaro Obregon hace falta aplicar sanciones, una el estacionamiento que hasta te amenazan si quitas  o rayan tu  https://t.co/NE2BREe9X7",0,1,0,2821854285,d1554,10
1403080395885797390,tránsito,"PRECAUCIÓN: Accidente en Viaducto Tlalpan arriba de Periférico, intenso tráfico en el punto. ",31,2,9,87350793,d1555,12
1403260166657687552,pirotecnia,En alguna otra alcaldía hubo festejo por recibir el acta de constancia de @iecm ??? @A_VCarranza apesar de la mala calidad del aire lanzaron Fuegos artificiales y hay fiesta en la explanada de la Alcaldía por su padrino Moreno. Que bizarro @AsiLasCosasWR @IbethParga https://t.co/WkBFx7MGsZ https://t.co/mbl6h4ofL7,1,1,0,29755230,d1556,15
1403338281027244035,incendio, Precaución por incendio en la colonia Miguel Hidalgo calle Francisco Peñaloza esquina Hugonotes Tláhuac.,1,0,0,770613624079396866,d1557,11
1404057019229913088,tránsito,"@C5_CDMX @Alc_Iztapalapa Gracias, está muy cargado el tránsito. Manejar con precaución https://t.co/DbM6NZYSyf",0,0,0,1390703787531292677,d1558,7
1404934771944345603,incendio,"¡Precaución! Se reporta un #incendio en la Av. Xochitepec y calle Limones, Santa Cruz Xochitepec, alcaldía Xochimilco, servicios de emergencia se aproximan al punto.",10,0,4,40098528,d1559,13
1405246454957064201,tránsito,@AlcaldiaAO @Claudiashein  Unidades del transporte público haciendo tráfico eso lleva a contaminación https://t.co/hhC7sT6CHd,0,1,0,1091850699707682816,d1560,10
1405273014552334338,incendio,"¡Precaución! Por un #incendio en casa habitación, servicios de emergencia se aproximan a la colonia Insurgentes, alcaldía Iztapalapa.",4,0,0,40098528,d1561,7
1405727845301866503,tránsito,@cuidanaucalpan @denuncianau @VecinoNoTDejes @QuePocaMadre_Mx Aproximadamente 21:43 Me encontré con este accidente a la altura de la primera de mayo sobre carriles centrales de periférico con dirección a la CDMX tengan precaución tráfico desde la unidad cuauhtémoc @LosSatelucos https://t.co/dTjD4rQbBO,0,0,0,2346481813,d1562,15
1406483620034973698,incendio, Precaución! Servicios de #Emergencia a la colonia @CdeAbastoCDMX #Iztapalapa #CDMX por #Incendio en bodega.,18,0,7,726806982,d1563,7
1406803404517789696,incendio,@CFEmx Quiero reportar un transformador qué esta haciendo corto y sacando mucho humo en la alcaldía Tlahuac,2,1,0,3733276933,d1564,11
1407446128841293826,tránsito,"#Precaución  Se registra cierre de circulación en calzada Xochimilco y Blvd. Revolución, por #AccidenteVial atendido por corporaciones. Considere tráfico lento en la zona.  #VialidadTorreón @MunicipioTRC https://t.co/DJiZz8kJk9",1,0,0,2507897137,d1565,13
1407476267759382528,tránsito,Precaución Utilizen vias alternas a Carr Lago de Guadalupe abnegado el tránsito por varios minutos. https://t.co/4gJJM73DIZ,11,2,10,186204784,d1566,6
1407835443119460354,incendio,Ambulancias y elementos de @SSC_CDMX se dirigen a un negocio en Av. Tláhuac por reporte de incendio.   #Precaución,22,0,6,293063533,d1567,11
1408184492775387138,tránsito,"@OVIALCDMX @SSC_CDMX Solicitamos de su apoyo para retirar este vehículo que se encuentra estacionado en una vía de alto flujo, es complicado el paso de los vehículos y está generando tráfico en Av Ernesto J Piper 9 Col Paseo de las Lomas Álvaro Obregón https://t.co/z2FPe2TKnC",0,3,0,1096125336713129984,d1568,10
1408481136125386753,tránsito,"#CruzRojaMexicana está atendiendo un #accidente de #tránsito en #Emiliano Zapata, #Cooperativa Palo Alto, #Cuajimalpa de Morelos con una #ambulancia donada con tus aportaciones https://t.co/7Hi9SW6iAt",0,0,0,476050170,d1569,4
1408555679862960136,incendio,"¡Precaución! Servicios de emergencia laboran por un #incendio de negocio en la colonia Esperanza, alcaldía Cuauhtémoc.",9,0,0,40098528,d1570,15
1409375370068086784,tránsito,"Personal de la #CruzRojaMexicana auxilian a un paciente en #Av san Jeronimo, #Pueblo Nuevo Alto, #La Magdalena Contreras debido a un #accidente de #tránsito https://t.co/GxEXHaQXZx",2,0,0,476050170,d1571,8
1409533075550138371,tránsito,@UCS_GCDMX @OVIALCDMX @Alc_Iztapalapa @andreslajous @Claudiashein @LaSEMOVI vehículos estacionados en lugar prohibido y en doble fila sobre av. Ermita Iztapalapa entre Calle fundición hasta Av. San Lorenzo enviar elemento de tránsito para infraccionar https://t.co/KBvGnjmnbV,0,1,0,2859210027,d1572,12
1410008597623447555,tránsito,"@UCS_GCDMX Se requiere presencia de Policías de Tránsito, para que transporte público respete los discos de prohibido ascenso y descenso; tardamos hasta 30 minutos en poder transitar: Periférico DESDE #184 Torre del Árbol HASTA #170, col Reforma Social alc Miguel Hidalgo",0,1,0,140198373,d1573,16
1410278068988657666,tránsito,"@Dacosta05969035 @GobCDMX @LaSEMOVI Según los manda la alcaldía Álvaro Obregón para evitar accidentes, pero sólo generan tráfico, perdida de tiempo y contaminación, así este gobierno de cuarta",0,0,0,1288649298855559169,d1574,10
1410367259072159749,tránsito,"@UCS_GCDMX Se requiere presencia de Policías de Tránsito, para que transporte público respete los discos de prohibido ascenso y descenso; tardamos hasta 30 minutos en poder transitar: Periférico DESDE #184 Torre del Árbol HASTA #170, col Reforma Social alc Miguel Hidalgo",1,1,0,140198373,d1575,16
1410601356260364291,tránsito,#Precaución  Se registra tráfico lento en cruceros con  semáforos apagados en las vialidades siguientes:    Blvd. Revolución y Blvd. Rodríguez Triana.  Hidalgo y calle 21.  Hidalgo y calzada Cuauhtémoc.  #VialidadTorreón @MunicipioTRC https://t.co/bi4e4ZlLCk,6,0,3,2507897137,d1576,15
1410605089429934095,incendio,PRECAUCIÓN: Incendio  de pipa en Viaducto Tlalpan hacia Cuernavaca frente al Instituto Nacional de Cardiología. ,21,0,7,87350793,d1577,12
1410726273815433222,tránsito,"@UCS_GCDMX Se requiere presencia de Policías de Tránsito, para que transporte público respete los discos de prohibido ascenso y descenso; tardamos hasta 30 minutos en poder transitar: Periférico DESDE #184 Torre del Árbol HASTA #170, col Reforma Social alc Miguel Hidalgo",0,2,0,140198373,d1578,16
1410961337438593026,tránsito,@UCS_GCDMX @LaSEMOVI @OVIALCDMX @andreslajous @Claudiashein #COVID19 @Alc_Iztapalapa @ClaraBrugadaM como todos los días vehículos estacionados doble fila y lugar prohibido sobre eje 8 Ermita Iztapalapa desde la clínica del IMSS hasta Av. san Lorenzo enviar elemento de tránsito https://t.co/BdWoE63LLq,0,2,0,2859210027,d1579,12
1411095192556298242,incendio,"¡Precaución! A causa de un #incendio en casa habitación, servicios de emergencia se dirigen a laborar en la colonia Morelos, alcaldía Venustiano Carranza.",11,0,0,40098528,d1580,17
1411541542360256519,tránsito,"@Claudiashein Que mejor rescaten mi colonia de los tianguistas, solo 2 veces por semana se ve así, los demás días basura, tráfico, ruido y mucha gente transmitiendo Covid!! https://t.co/1MG73OlfXu",1,0,1,963287821,d1581,12
1411695810589474817,tránsito,"Enviar grúas a Santa Úrsula, Santa Úrsula Xitla, @TlalpanAl . Autos estacionados en avenida y está prohibido. #Transito  no hace nada nunca. Frente a Parrilla Paraiso y Patio Tlalpan. https://t.co/uDnuZoyeFA",0,0,0,2760781924,d1582,12
1411828300029349888,incendio,@CFE_Contigo puedo reportar con ustedes que hay un corto en la entrada en la mufa de la casa de mi abuelita? Tenemos luz pero está echando chispas y humo. Por teléfono nadie me responde.,0,1,0,80458106,d1583,7
1411866295075803141,tránsito,@Trafico_ZMG @Notisistema @MovilidadZap @ZapopanGob @PoliciaZapopan MUCHA PRECAUCIÓN SOBRE CUAUHTÉMOC ESQ. CUITLAHUAC EN CIUDAD DEL SOL DE NORTE A SUR POSTE A PUNTO DE CAER SOBRE TERCER CARRIL https://t.co/6iuvDEub5m,0,1,0,551548827,d1584,15
1412175640896417792,tránsito,"@UCS_GCDMX Se requiere presencia de Policías de Tránsito, para que transporte público respete los discos de prohibido ascenso y descenso; tardamos hasta 30 minutos en poder transitar: Periférico DESDE #184 Torre del Árbol HASTA #170, col Reforma Social alc Miguel Hidalgo",0,2,0,140198373,d1585,16
1413260550017060869,tránsito,"@UCS_GCDMX Se requiere presencia de Policías de Tránsito, para que transporte público respete los discos de prohibido ascenso y descenso; tardamos hasta 30 minutos en poder transitar: Periférico DESDE #184 Torre del Árbol HASTA #170, col Reforma Social alc Miguel Hidalgo",0,2,0,140198373,d1586,16
1413581689562009602,incendio,"En Santa Ursula Xitla #Tlalpan #CDMX hay un olor fuerte a cable quemado, alguien sabe algo?  @vecinoseguro  @TlalpanAl  @TlalpanConscien  @Claudiashein  #contaminación  #humo  #Smog #Toxico  #Atencion  #AYUDA  #FelizViernes  #FelizViernesATodos  #FelizFinDeSemana  #FelizFinde",2,0,2,2245537823,d1587,12
1413626346400632835,tránsito,"@UCS_GCDMX Se requiere presencia de Policías de Tránsito, para que transporte público respete los discos de prohibido ascenso y descenso; tardamos hasta 30 minutos en poder transitar: Periférico DESDE #184 Torre del Árbol HASTA #170, col Reforma Social alc Miguel Hidalgo",0,2,0,140198373,d1588,16
1413644580721987588,tránsito,"Hola @UCS_GCDMX @OVIALCDMX todos estos autos estacionados en donde esta prohibido, ya que están frente a un hospital y en vía primaria, seria posible que los sancionarán conforme a reglamento de transito esto frente al hospital Xoco en av México Coyoacán https://t.co/O4s7vW7LsL",7,3,2,1266858973451505665,d1589,3
1414124642508414984,incendio,"@SEDEMA_CDMX ¿Dónde puedo reportar a una persona que todos los días prende su camioneta averiada produciendo mucho humo? Ya se le ha pedido que no lo haga, y la deja hasta una hora así.  @Claudiashein @Alc_Tlahuac https://t.co/fGQiaaaiU6",0,0,0,119975035,d1590,11
1414365326993657857,tránsito,@Trafico_Colima  Precaución!! en Av. Tecnológico y Venustiano Carranza semáforos sin funcionar.,0,0,0,1331972953,d1591,17
1414578678927929345,tránsito,Precaución percance automovilístico en Tlalpan de norte a sur pasando Churubusco toma previsiones tránsito lento,0,0,0,34631376,d1592,12
1414718446361882628,tránsito,"@UCS_GCDMX Se requiere presencia de Policías de Tránsito, para que transporte público respete los discos de prohibido ascenso y descenso; tardamos hasta 30 minutos en poder transitar: Periférico DESDE #184 Torre del Árbol HASTA #170, col Reforma Social alc Miguel Hidalgo",0,2,0,140198373,d1593,16
1414918516831096832,tránsito," @VigimoviCDMX   @LaSEMOVI   @JesusMartinMx Quiero reportar este vehículo sobre viaducto Tlalpan dirección centro, pasando Acoxpa. A pesar de haber bahía se detiene y dificulta el tránsito. Le he visto 5 veces en dos semanas en el mismo sitio a la misma hora. https://t.co/oTt1parD72",3,1,2,3297759849,d1594,12
1415078921939337225,tránsito,"@UCS_GCDMX Se requiere presencia de Policías de Tránsito, para que transporte público respete los discos de prohibido ascenso y descenso; tardamos hasta 30 minutos en poder transitar: Periférico DESDE #184 Torre del Árbol HASTA #170, col Reforma Social alc Miguel Hidalgo",0,2,0,140198373,d1595,16
1415306645584982017,tránsito,@OVIALCDMX @UCS_GCDMX @LaSEMOVI @Claudiashein @andreslajous @ClaraBrugadaM @Alc_Iztapalapa Vehículos estacionados en doble fila y en lugar prohibido sobre eje 8 Ermita Iztapalapa Desde fundición hasta Av. San Lorenzo enviar elemento de tránsito para infraccionar https://t.co/nATM9NDDnj,0,2,0,2859210027,d1596,12
1415430523619614730,tránsito,"@UCS_GCDMX Se requiere presencia de Policías de Tránsito, para que transporte público respete los discos de prohibido ascenso y descenso; tardamos hasta 30 minutos en poder transitar: Periférico DESDE #184 Torre del Árbol HASTA #170, col Reforma Social alc Miguel Hidalgo",0,1,0,140198373,d1597,16
1415804518944620550,tránsito,"@UCS_GCDMX Se requiere presencia de Policías de Tránsito, para que transporte público respete los discos de prohibido ascenso y descenso; tardamos hasta 30 minutos en poder transitar: Periférico DESDE #184 Torre del Árbol HASTA #170, col Reforma Social alc Miguel Hidalgo",0,1,0,140198373,d1598,16
1415808422075904000,incendio,"Hoy atendimos un incendio de basura dentro de una casa abandonada, en la colonia Miguel Hidalgo.  Es importante que eviten usar casas abandonadas como basureros clandestinos, ya que no solo son un punto de contaminación, sino también un foco de riesgo ante situaciones como estas. https://t.co/aRXgORQmkY",10,1,4,1177275063613026304,d1599,16
1416169078130200576,tránsito,"@UCS_GCDMX Se requiere presencia de Policías de Tránsito, para que transporte público respete los discos de prohibido ascenso y descenso; tardamos hasta 30 minutos en poder transitar: Periférico DESDE #184 Torre del Árbol HASTA #170, col Reforma Social alc Miguel Hidalgo",0,2,0,140198373,d1600,16
1417250882148839427,tránsito,"@UCS_GCDMX Se requiere presencia de Policías de Tránsito, para que transporte público respete los discos de prohibido ascenso y descenso; tardamos hasta 30 minutos en poder transitar: Periférico DESDE #184 Torre del Árbol HASTA #170, col Reforma Social alc Miguel Hidalgo",0,1,0,140198373,d1601,16
1417978720313348104,tránsito,"@UCS_GCDMX Se requiere presencia de Policías de Tránsito, para que transporte público respete los discos de prohibido ascenso y descenso; tardamos hasta 30 minutos en poder transitar: Periférico DESDE #184 Torre del Árbol HASTA #170, col Reforma Social alc Miguel Hidalgo",0,2,0,140198373,d1602,16
1418336674606579720,tránsito,"@GobCDMX dónde se puede reportar; pavimentaron el eje 3 Sur hace tiempo y siguen sin pintar los carriles, es un eje donde pasa el camión en contraflujo y la gente que no conoce la zona puede tener un accidente en curvas. Hay más tráfico xq los autos no van en sus carriles",0,0,0,212625634,d1603,16
1418786540701036547,tránsito,"@C5_CDMX que pasa? porque el tráfico sobre camarones entre 22 de febrero y el metro camarones alcaldía Azcapotzalco, mucho ruido de claxon.",1,0,0,1339684656,d1604,2
1418938773115637765,tránsito,@laredcincoradio @TribunaVigila @Imagen_Puebla @Canal13Puebla precaución al circular sobre pista a la altura de la colonia Miguel Hidalgo sentido Veracruz Puebla tráfico intenso https://t.co/Na8bSnCXQL,1,0,0,1352987165463105537,d1605,16
1419069886580420611,tránsito,"#Guasave Un #accidente de tránsito se registró por la calle Cuauhtémoc, esta vez en el #cruce con la calle Madero, en donde un automovilista no realizó el alto obligatorio y género un choque, dejando a una persona #lesionada  https://t.co/jWC2C9USeh",0,0,0,1410104462522392577,d1606,15
1419443281532919808,tránsito,#Ahora   Se reporta tráfico moderado en la caseta de Tlalpan de la autopista México-Cuernavaca al igual que lluvia. Maneje con precaución. #VOMNoticias https://t.co/PwqvF83DT5,1,0,1,400124893,d1607,12
1419886755130585105,incendio,PRECAUCIÓN:  FUERTE INCENDIÓ EN EL COLEGIO INSTITUTO COYOACÁN EN  PASEOS DE TAXQUEÑA  https://t.co/etMkUZq1mB,11,1,3,1178445453358239745,d1608,3
1420353319583850498,tránsito,"@Claudiashein @LaSEMOVI @UCS_GCDMX nos apoyan retirando esta unidad estacionada sobre paso vehicular ocasionando tránsito pesado desde estas horas, una multa para que dejen de estacionarse en lugar prohibido por favor. Av granjas 617 el jagüey azcapotzalco https://t.co/EqVgKWnAn5",0,3,0,121191779,d1609,2
1420481021636530176,incendio,"¡Precaución! Por un #incendio de casa habitación, servicios de emergencia laboran en la colonia Calputitlán, alcaldía Gustavo A. Madero.",7,0,1,40098528,d1610,5
1421319607881768960,tránsito,"@GobCDMX @LaSEMOVI @Claudiashein sobre Dr Olvera todos los días están autos estacionados en el carril izquierdo donde hay discos de prohibido estacionarse, por que no hacen algo con esto y ayudan a agilizar el tráfico? https://t.co/N5RBNjEAzo",0,1,0,438938340,d1611,16
1421326804846104576,tránsito,"@OVIALCDMX Buenas noches, ante qué autoridad se debe reportar un negocio que colocó alumbrado en color verde a la altura de los semáforos. Esta situación puede provocar un hecho de tránsito con consecuencias fatales Foto tomada en Eje central Lázaro Cárdenas y Eje 5 sur Eugenia. https://t.co/FoYpt4hQwG",0,0,0,1388513984,d1612,6
1421349626150625280,incendio,"Un llamado a la @Alc_Iztapalapa  los locos del barrio de san Ignacio no dejan dormir con cohetes a esta hora , no es posible que contaminen con humo, ruido y basura y no haga nada al respecto en unas horas hay que levantarse a trabajar , no dejan dormir",0,0,0,1235670410,d1613,7
1421354851263451136,tránsito,"En la dirección #Calmos Alberto Madrazo, #Cooperativa Palo Alto, #Cuajimalpa de Morelos un vehículo de la #CruzRojaMexicana atiende un #accidente de #tránsito, evita esas vialidades https://t.co/AkOorYTXCy",3,0,0,476050170,d1614,4
1421507597748867080,tránsito,@BJAlcaldia Quiero reportar la colocación por parte de particulares de un conjunto de luces de color verde en el cruce de Eje central Lázaro C. y Eje 5 sur. Esta situación puede ocasionar incidentes de tránsito. https://t.co/EHYZmYV6YY,0,1,0,1388513984,d1615,6
1421587946608676867,tránsito,Increíble que los porros que circundan el @HarpEstadio de los @DiablosRojosMX detengan el tráfico para meter gente en la fila a cambio de dinero enfrente de las autoridades @DenunciaSSPCDMX @LaSEMOVI @Claudiashein https://t.co/wTMUf9LHNG,12,5,5,755214000686702592,d1616,6
1421600150930165760,incendio,"¡Precaución! Servicios de emergencia laboran por un #incendio en edificio en la colonia Lorenzo Boturini, alcaldía Venustiano Carranza.",3,0,2,40098528,d1617,17
1421647504953720840,incendio,"@CFE_Contigo quisiera reportar que en av 10 esquina con calle 9 en la colonia gral ignacio zaragoza, C.P. 15000, alcaldia venustiano carranza; uno de los cables de alta tensión está desprendiendo chispas y humo; solicito al personal de CFE que atienda lo más pronto posible",0,1,0,1377642042818453505,d1618,17
1421885087243804680,tránsito,@CICPue buenas tardes podrían reportar que urge bachear en la calle Miguel Hidalgo esquina con avenida 16 ote colonia el porvenir se produce mucho tráfico sobré la calle hidalgo un caos en el seminario gracias,1,2,0,2820634075,d1619,16
1421912364874600452,incendio,"#AlMomento |  #BomberosPuebla, realizan labores para sofocar incendio en Fábrica ubicada en Calle Benito Juárez, Col. Ignacio Zaragoza.   Precaución en la zona https://t.co/6gkk8xdtkX",1,0,1,1282819516192284672,d1620,14
1422059410277519361,incendio,@CFE_Contigo buenas noches se hizo un reporte a las 8 p.m. para reportar el incendio de los cables que dan ingreso a los medidores se luz y siguen sin venir azalea 21 TLATILCO Azcapotzalco 02860 reporte num M 243350151e,0,0,0,1304754875025293313,d1621,2
1422068806038458370,tránsito,"Personal de la #CruzRojaMexicana auxilian a un paciente en #Av san Jeronimo, #Pueblo Nuevo Alto, #La Magdalena Contreras debido a un #accidente de #tránsito https://t.co/rlCB35bWji",6,0,1,476050170,d1622,8
1422350478415912961,tránsito,"@UCS_GCDMX como procede exhibir y denunciar vehículos (personas) que infringen el reglamento de transito a través de fotografías propias. Esto en Av. Insurgentes esq Ayuntamiento, Tlalpan. Vuelta en ""U"" https://t.co/qA8g0nBmbS",4,1,4,2364578820,d1623,12
