authorID,authorUsername,authorCreatedAt,authorVerified,followersCount,followingCount
125912408,iChocko,2010-03-24 01:15:33,0,275,603
907034630095867905,FZ10MPP,2017-09-10 18:14:42,0,9,144
211537372,etjungle,2010-11-03 08:55:44,0,45,519
1087400715293769729,LizetteGarca8,2019-01-21 11:25:08,0,6,113
713195828286853120,unsc04,2016-03-24 20:48:30,0,50,457
2859210027,ncest7,2014-11-03 12:06:20,0,269,283
248048466,Sup_Coronel,2011-02-05 22:14:57,0,174,1081
120629573,el_lic_milenio,2010-03-06 20:07:02,0,79,567
1095718880238956544,EdgarSotoCruz,2019-02-13 10:18:33,0,641,649
2859210027,ncest7,2014-11-03 12:06:20,0,269,283
2436624984,medusme,2014-04-10 00:58:23,0,61,342
1140994916,unatalmocha,2013-02-01 17:38:53,0,83,498
917617501554520064,Aroly_YO,2017-10-09 23:07:15,0,19834,17876
917617501554520064,Aroly_YO,2017-10-09 23:07:15,0,19834,17876
360267750,metaloard1410,2011-08-22 17:28:07,0,14,106
109281423,docsiniestro,2010-01-28 08:57:24,0,241,621
1155980679546593280,ActivaReporte,2019-07-29 17:17:25,0,2150,784
369591226,SusoGault,2011-09-07 10:27:06,0,691,360
312143137,cesarin2783,2011-06-06 11:07:28,0,161,408
903097695899934725,LXM2608,2017-08-30 21:30:44,0,22,129
195951901,C5_CDMX,2010-09-27 17:51:04,1,926206,763
804967627,gruzarahem,2012-09-05 10:47:30,0,80,429
109281423,docsiniestro,2010-01-28 08:57:24,0,241,621
591537255,AMANECERDIARIO,2012-05-26 20:59:34,0,1086,272
87350793,SUUMA_CDMX,2009-11-03 21:07:26,0,43178,86
145483299,BrujiniaWeyd,2010-05-18 20:43:39,0,2415,2184
43978762,hooliwankenobi,2009-06-01 15:34:57,0,730,1298
903097695899934725,LXM2608,2017-08-30 21:30:44,0,22,129
907034630095867905,FZ10MPP,2017-09-10 18:14:42,0,9,144
312143137,cesarin2783,2011-06-06 11:07:28,0,161,408
3290590946,Transito_Vtlane,2015-07-24 11:34:46,0,7047,50
2468526781,avipeloriginal,2014-04-28 19:20:56,0,12,69
164431913,skandalicio,2010-07-08 15:38:17,0,92,208
476050170,CruzRoja_CDMX,2012-01-27 12:27:33,0,43729,370
2859491636,Nowinning_days,2014-10-16 23:26:33,0,539,420
224083038,JulioCesar_Cano,2010-12-07 21:06:32,1,102062,1212
1037504796008308736,mepa_bety,2018-09-05 18:56:34,0,289,528
903097695899934725,LXM2608,2017-08-30 21:30:44,0,22,129
903097695899934725,LXM2608,2017-08-30 21:30:44,0,22,129
2626785376,f54c8ec97a2e4ed,2014-06-20 15:47:56,0,6,76
261057839,ivonnegpeg,2011-03-04 22:24:51,0,28,178
87350793,SUUMA_CDMX,2009-11-03 21:07:26,0,43180,86
87350793,SUUMA_CDMX,2009-11-03 21:07:26,0,43178,86
813234940657680384,AdolfoC20125601,2016-12-25 22:08:13,0,0,45
903097695899934725,LXM2608,2017-08-30 21:30:44,0,22,129
903097695899934725,LXM2608,2017-08-30 21:30:44,0,22,129
907034630095867905,FZ10MPP,2017-09-10 18:14:42,0,9,144
2629706692,AndreaFloresCo,2014-06-21 16:34:59,0,4,71
87350793,SUUMA_CDMX,2009-11-03 21:07:26,0,43180,86
770043572,Seg_NapolesDF,2012-08-20 13:01:17,0,14771,3889
293063533,MrElDiablo8,2011-05-04 12:00:15,1,172339,888
96035734,angosturademi,2009-12-10 20:10:43,0,266,532
3309843403,DaxGonz,2015-08-08 09:56:38,0,183,1139
1368635534,1prezjoce,2013-04-20 22:14:57,0,11,168
769158156379316228,vecinoVH,2016-08-26 07:02:49,0,329,236
472317541,isidrocorro,2012-01-23 14:39:39,0,158625,52
993469365247971329,monroy2018,2018-05-07 06:35:29,0,9,100
155397589,xim86,2010-06-13 19:29:25,0,212,1612
1042137804946513921,VikiDelRio10,2018-09-18 13:46:29,0,91,584
1944969650,AreaComunCDMX,2013-10-07 13:07:45,0,499,992
4755858110,gallovarela1,2016-01-13 20:24:23,0,2,61
166594238,OVIALCDMX,2010-07-14 09:00:43,1,1935873,133
166594238,OVIALCDMX,2010-07-14 09:00:43,1,1935873,133
160765479,knighthurtis,2010-06-28 20:21:19,0,141,1052
2730190039,secprepro,2014-08-13 13:38:06,0,12,248
2180937656,Antoine022K,2013-11-07 16:08:01,0,37,320
907034630095867905,FZ10MPP,2017-09-10 18:14:42,0,9,144
183072178,josemortiz31,2010-08-25 20:25:11,0,742,1212
777444236,counterErik,2012-08-23 23:05:16,0,383,801
742904890125602817,Vane_m197,2016-06-14 20:21:43,0,6,222
912877210578640896,manuelmm970197,2017-09-26 21:11:02,0,5,118
195951901,C5_CDMX,2010-09-27 17:51:04,1,926199,763
1470565951,Pelsmarcen,2013-05-30 14:04:04,0,61,251
308064771,Ariesdelsur,2011-05-30 13:32:51,0,19,102
85364079,DeivRey,2009-10-26 11:16:45,0,97,419
777444236,counterErik,2012-08-23 23:05:16,0,383,801
882733890296786944,CyberFo79552390,2017-07-05 16:52:14,0,7,85
1155980679546593280,ActivaReporte,2019-07-29 17:17:25,0,2150,784
46798133,jalbertozc,2009-06-12 19:44:08,0,87,629
84120490,navarrocorp,2009-10-21 11:31:45,0,133,439
340551707,Gabriel_mZuma,2011-07-22 15:49:44,0,1144,549
3939353952,loboaat,2015-10-18 14:15:19,0,275,150
1242768493,Pep_Fonseca,2013-03-04 21:29:18,0,100,808
89134960,Marisol_Tea,2009-11-11 01:55:03,0,1439,945
166594238,OVIALCDMX,2010-07-14 09:00:43,1,1935871,133
195951901,C5_CDMX,2010-09-27 17:51:04,1,926199,763
89134960,Marisol_Tea,2009-11-11 01:55:03,0,1439,945
113106390,omarolmos,2010-02-10 12:37:22,0,5,61
555693104,PaolaRAldana,2012-04-16 23:14:08,0,158,652
435389593,karlaacevedo30,2011-12-12 18:45:20,0,111,390
1168341962170261507,YramaCg,2019-09-01 19:56:53,0,7,58
87350793,SUUMA_CDMX,2009-11-03 21:07:26,0,43178,86
905218820469608448,lamasdeskrada,2017-09-05 17:59:19,0,36881,2095
1113224236611637248,Maurici05721064,2019-04-02 17:38:35,0,8,92
134267286,Almego,2010-04-17 17:20:27,0,262,281
596653663,PyroWorldMX,2012-06-01 11:35:24,0,2611,3014
192094595,True_AleCk,2010-09-17 22:47:02,0,284,249
195951901,C5_CDMX,2010-09-27 17:51:04,1,926199,763
703382222741463040,GaxiolaVictoria,2016-02-26 18:52:44,0,21,78
29315167,Chivita_Siab,2009-04-06 16:46:55,0,8881,3940
252235179,jojapelu,2011-02-14 13:43:47,0,226,584
4826633656,VigilanteCDMX,2016-01-19 00:53:49,0,8327,520
4826633656,VigilanteCDMX,2016-01-19 00:53:49,0,8327,520
4826633656,VigilanteCDMX,2016-01-19 00:53:49,0,8327,520
907034630095867905,FZ10MPP,2017-09-10 18:14:42,0,9,144
990172308,46danielsantos,2012-12-04 22:31:08,0,21,233
157480551,infinito168,2010-06-19 17:40:50,0,1084,1141
114979873,Milkandrea,2010-02-17 00:22:20,0,1263,2184
907034630095867905,FZ10MPP,2017-09-10 18:14:42,0,9,144
4826633656,VigilanteCDMX,2016-01-19 00:53:49,0,8327,520
4826633656,VigilanteCDMX,2016-01-19 00:53:49,0,8327,520
1084195505129865222,Yazopesmx,2019-01-12 15:08:46,0,305,208
1114286331121799176,MrAlexis_17,2019-04-05 15:58:58,0,8,250
195951901,C5_CDMX,2010-09-27 17:51:04,1,926199,763
121308935,VoLedesma,2010-03-08 21:11:58,0,72,1087
993469365247971329,monroy2018,2018-05-07 06:35:29,0,9,100
65803554,Cinthya_Zenteno,2009-08-14 20:35:48,0,92,274
903097695899934725,LXM2608,2017-08-30 21:30:44,0,22,129
903097695899934725,LXM2608,2017-08-30 21:30:44,0,22,129
790397398824554496,Humananimalove,2016-10-23 21:39:59,0,419,579
3178278564,InfoHuixqui,2015-04-28 09:18:20,0,5383,295
1301271666,OficialEnLaMira,2013-03-25 15:51:15,0,320766,1532
902741205598912512,_CuajimalpaCDMX,2017-08-29 21:54:10,0,457,62
476050170,CruzRoja_CDMX,2012-01-27 12:27:33,0,43733,370
1178445453358239745,SAMEAMBULANCIAS,2019-09-29 17:04:35,0,3663,87
2992214009,gam_cochabamba,2015-01-22 08:43:32,0,6743,480
712142383547166720,ai3000victor,2016-03-21 23:02:30,0,28,189
762445985284894720,XicopataXty,2016-08-07 18:31:03,0,646,154
580230382,rotceh_1,2012-05-14 14:50:01,0,7,95
1178445453358239745,SAMEAMBULANCIAS,2019-09-29 17:04:35,0,3663,87
1178445453358239745,SAMEAMBULANCIAS,2019-09-29 17:04:35,0,3663,87
903097695899934725,LXM2608,2017-08-30 21:30:44,0,22,129
147313421,saul_mcr97,2010-05-23 14:12:51,0,87,404
897627170469752833,Octavio27704887,2017-08-15 19:12:49,0,3,56
476050170,CruzRoja_CDMX,2012-01-27 12:27:33,0,43729,370
293063533,MrElDiablo8,2011-05-04 12:00:15,1,172338,888
135617552,MrPMOuEsEich,2010-04-21 14:31:59,0,179,2199
903097695899934725,LXM2608,2017-08-30 21:30:44,0,22,129
447420624,Marce_Snchez,2011-12-26 15:42:58,0,90,354
476050170,CruzRoja_CDMX,2012-01-27 12:27:33,0,43729,370
17161677,malvarezvargas,2008-11-04 11:17:36,0,73419,1754
903097695899934725,LXM2608,2017-08-30 21:30:44,0,22,129
327660621,AvaraYolet,2011-07-01 16:59:09,0,260,1443
44488189,jdoughall,2009-06-03 17:29:02,0,140,213
293063533,MrElDiablo8,2011-05-04 12:00:15,1,172338,888
195951901,C5_CDMX,2010-09-27 17:51:04,1,926207,763
591388977,gerardobriones8,2012-05-26 16:34:19,0,22,215
1092142835636363264,APastorAA,2019-02-03 13:28:37,0,46,356
4828191956,Informando_soci,2016-01-28 19:34:42,0,16,158
99143870,AMallenL,2009-12-24 11:51:08,0,537,622
903097695899934725,LXM2608,2017-08-30 21:30:44,0,22,129
57979606,_DonCoyote,2009-07-18 11:12:10,0,584,2019
71143532,gue_ra,2009-09-02 20:05:10,0,127,380
1064938293031313408,Blackberry19671,2018-11-20 11:47:29,0,7,15
732973046693142529,caligrafialuna7,2016-05-18 10:36:07,0,31,92
183072178,josemortiz31,2010-08-25 20:25:11,0,742,1212
263994330,gus_bas,2011-03-10 21:51:52,0,53,166
64407636,alexalba,2009-08-10 07:52:03,0,6181,3633
97659161,JUDITHE14,2009-12-18 06:51:11,0,206,1642
476050170,CruzRoja_CDMX,2012-01-27 12:27:33,0,43729,370
87779695,elmaugarcia,2009-11-05 14:50:49,0,3157,747
1121612115465461760,LU15_CDMX,2019-04-25 21:09:01,0,8581,7420
141063061,Rockifresa,2010-05-06 20:58:34,0,1308,708
100710039,gabrielalmadamo,2009-12-31 01:18:14,0,190,240
37761257,Elisa_LCortes,2009-05-04 15:11:46,0,289,696
218398078,radiodreamer,2010-11-22 01:08:31,0,5556,4271
265749245,Eserranoc,2011-03-13 20:48:34,0,173,539
750151691341737984,taviglz73,2016-07-04 20:17:55,0,16,102
195447972,minutocancun,2010-09-26 12:45:30,0,479,12
87350793,SUUMA_CDMX,2009-11-03 21:07:26,0,43177,86
70214648,patrixiaortega,2009-08-30 15:08:17,0,986,2733
85364079,DeivRey,2009-10-26 11:16:45,0,97,419
156081748,BipPress,2010-06-15 17:58:05,0,675,2325
1117652999504125952,ngelACaldernV1,2019-04-14 22:56:54,0,1274,244
177727864,AlcauxDesign,2010-08-12 16:43:26,0,130,222
31023547,Reporte_Indigo,2009-04-13 19:47:10,1,977949,729
628750106,_VicenteSerrano,2012-07-06 15:47:59,0,551505,1149
183072178,josemortiz31,2010-08-25 20:25:11,0,742,1212
96823350,dibridei_diego,2009-12-14 13:26:20,0,639,876
195951901,C5_CDMX,2010-09-27 17:51:04,1,926200,763
200179397,Ellenwen,2010-10-08 10:56:46,0,1306,960
89837720,arelibiciteka,2009-11-13 18:58:55,0,20633,2076
582793112,BobbyBH09,2012-05-17 07:51:32,0,77,187
195447972,minutocancun,2010-09-26 12:45:30,0,479,12
157480551,infinito168,2010-06-19 17:40:50,0,1084,1141
903097695899934725,LXM2608,2017-08-30 21:30:44,0,22,129
903097695899934725,LXM2608,2017-08-30 21:30:44,0,22,129
903097695899934725,LXM2608,2017-08-30 21:30:44,0,22,129
89837720,arelibiciteka,2009-11-13 18:58:55,0,20633,2076
263375094,Millan_reporte,2011-03-09 16:50:07,0,4810,918
268258744,OmegaNaucalpan,2011-03-18 06:26:30,0,4500,96
354529397,pekitas77,2011-08-13 15:43:57,0,251,446
1193174553008181249,MalvaJorge,2019-11-09 08:32:43,0,32,1039
293063533,MrElDiablo8,2011-05-04 12:00:15,1,172343,888
1186271930644680704,JosLuis68697888,2019-10-21 07:24:18,0,1,15
195951901,C5_CDMX,2010-09-27 17:51:04,1,926200,763
195951901,C5_CDMX,2010-09-27 17:51:04,1,926200,763
415242374,tavojeda5,2011-11-17 20:45:54,0,20204,364
2445330312,RaulGtzNR,2014-04-15 05:50:28,0,252124,105
128365267,valdo97,2010-03-31 16:42:23,0,73,904
128365267,valdo97,2010-03-31 16:42:23,0,73,904
128365267,valdo97,2010-03-31 16:42:23,0,73,904
128365267,valdo97,2010-03-31 16:42:23,0,73,904
128365267,valdo97,2010-03-31 16:42:23,0,73,904
128365267,valdo97,2010-03-31 16:42:23,0,73,904
128365267,valdo97,2010-03-31 16:42:23,0,73,904
128365267,valdo97,2010-03-31 16:42:23,0,73,904
128365267,valdo97,2010-03-31 16:42:23,0,73,904
128365267,valdo97,2010-03-31 16:42:23,0,73,904
128365267,valdo97,2010-03-31 16:42:23,0,73,904
351623658,AUSurMx,2011-08-09 08:27:13,0,14437,295
111463164,EPAZROJAS,2010-02-04 18:59:29,0,88,542
72428726,PokzBo,2009-09-07 18:42:07,0,13022,5880
140813267,eugenio_zetina,2010-05-06 06:38:39,0,571,647
995521999718891520,mujerquegrita,2018-05-12 22:31:55,0,22,136
2253846782,p1k1584,2013-12-19 11:45:23,0,146,544
53275010,ojos_de_criztal,2009-07-02 20:59:52,0,856,518
221876899,adryandest,2010-12-01 15:28:22,0,66,823
195951901,C5_CDMX,2010-09-27 17:51:04,1,926200,763
1163265983315959814,herreritaalva,2019-08-18 19:47:06,0,0,7
1092930040755560448,Padama221,2019-02-05 17:36:42,0,0,32
166594238,OVIALCDMX,2010-07-14 09:00:43,1,1935869,133
70538650,xeunoticias,2009-08-31 17:51:03,0,252207,669
1047579686346416131,MiguelG934,2018-10-03 14:10:35,0,2395,3164
598834435,GrupoWurtlitzer,2012-06-03 19:47:30,0,34560,12110
1115810674184032256,capsulepro22,2019-04-09 20:56:10,0,3,52
69906216,Itandehui_RoMa,2009-08-29 10:41:37,0,6788,3015
998524075214503936,tlalpense01,2018-05-21 05:21:06,0,25,66
903097695899934725,LXM2608,2017-08-30 21:30:44,0,22,129
903097695899934725,LXM2608,2017-08-30 21:30:44,0,22,129
3289027418,coellodavidg75,2015-07-23 10:31:25,0,258,986
20793893,zoomadre,2009-02-13 12:40:46,0,229,382
1261135106,mayuyagonzalez,2013-03-11 22:50:21,0,208,215
910863156590690304,maveroguz13,2017-09-21 07:47:54,0,32,244
300239054,leav_11,2011-05-17 06:49:11,0,383,496
903097695899934725,LXM2608,2017-08-30 21:30:44,0,22,129
903097695899934725,LXM2608,2017-08-30 21:30:44,0,22,129
103387589,Edujaguar,2010-01-09 15:37:47,0,22,79
84120490,navarrocorp,2009-10-21 11:31:45,0,133,439
839225174,conella1,2012-09-22 00:33:33,0,0,7
726806982,dragon02red,2012-07-30 14:38:25,0,30210,91
150510969,FreddyNeverStop,2010-05-31 21:29:20,0,529,1410
735972544864362496,rotsen44,2016-05-26 17:15:03,0,532,1059
4806991876,AcabusOficial,2016-01-14 13:23:16,0,2145,87
84120490,navarrocorp,2009-10-21 11:31:45,0,133,439
1155980679546593280,ActivaReporte,2019-07-29 17:17:25,0,2150,784
2434763696,reynita_isa,2014-04-08 20:39:21,0,385,802
1151545523545001984,HER41457702,2019-07-17 11:33:42,0,86,560
84951515,dracbrujo,2009-10-24 16:21:09,0,149,192
990719873373306883,andresguzbj,2018-04-29 16:29:59,0,27430,3470
903097695899934725,LXM2608,2017-08-30 21:30:44,0,22,129
134853313,fofin22,2010-04-19 10:49:05,0,25,209
250024665,Jcacer,2011-02-10 01:45:55,0,3307,4980
22999086,mvov,2009-03-05 17:42:07,0,823,519
621674043,silvazarza,2012-06-28 23:21:33,0,10,133
917289265,JAntonioAlcaraz,2012-10-31 11:10:59,0,196,919
900122660537077762,telediario,2017-08-22 16:29:00,1,175388,817
87350793,SUUMA_CDMX,2009-11-03 21:07:26,0,43179,86
1053976429,Const_1917,2013-01-01 20:07:27,0,1143,1160
1005240629717331970,AUGUSTOITURBIDE,2018-06-08 18:10:17,0,17,321
418101695,rodillayhombro,2011-11-21 13:16:51,0,63,222
705468656281452544,Rossyy1985,2016-03-03 13:03:29,0,33,156
549638872,SoyPatylu,2012-04-09 17:37:16,0,709,458
195951901,C5_CDMX,2010-09-27 17:51:04,1,926203,763
146201188,jlledesma,2010-05-20 15:11:19,0,91,86
88826234,Yovax_Antrax,2009-11-09 20:09:35,0,121,205
4806991876,AcabusOficial,2016-01-14 13:23:16,0,2145,87
111206237,mafeguilisumi,2010-02-03 22:01:17,0,33,330
298112510,joelvdj,2011-05-13 12:30:36,0,697,4974
3053089004,gabynesma,2015-03-01 11:10:15,0,29,209
151955000,TaniaGutioli,2010-06-04 11:43:33,0,185,514
2947421772,ValadezEmiliano,2014-12-28 18:51:02,0,22,128
72058326,erduado,2009-09-06 09:36:43,0,426,928
2522564776,Jgp76,2014-05-01 22:21:03,0,300,1034
67731941,fedecast,2009-08-21 16:02:23,0,243,974
195951901,C5_CDMX,2010-09-27 17:51:04,1,926203,763
195951901,C5_CDMX,2010-09-27 17:51:04,1,926210,763
1199221441,EZamsa,2013-02-19 19:33:46,0,25,188
1143710758938841089,Gabrielcronos2,2019-06-25 20:41:08,0,20,206
3362741,sopitas,2007-04-03 15:18:19,1,3247872,3596
27513297,celestunyuc,2009-03-29 15:51:56,0,293,371
118541732,Quintero_Carlos,2010-02-28 18:59:53,0,80,506
459338662,KlicTV,2012-01-09 09:10:30,0,102,401
293063533,MrElDiablo8,2011-05-04 12:00:15,1,172343,888
944271376419926016,javiermiguel86,2017-12-22 12:20:14,0,10,190
992443016240648192,valet_alexis,2018-05-04 10:37:08,0,10,158
69157813,pepp_,2009-08-26 19:14:46,0,51,352
587025883,aleztm,2012-05-21 19:04:59,0,16,117
195951901,C5_CDMX,2010-09-27 17:51:04,1,926203,763
195951901,C5_CDMX,2010-09-27 17:51:04,1,926203,763
166594238,OVIALCDMX,2010-07-14 09:00:43,1,1935871,133
903097695899934725,LXM2608,2017-08-30 21:30:44,0,22,129
320553978,louvelyy,2011-06-19 21:40:33,0,128,1274
195951901,C5_CDMX,2010-09-27 17:51:04,1,926210,763
47379940,LaRazon_mx,2009-06-15 10:50:35,1,157758,1160
195951901,C5_CDMX,2010-09-27 17:51:04,1,926203,763
902663712,Mateos_David_,2012-10-24 15:45:23,0,134,96
520098986,israelggnp,2012-03-09 22:51:39,0,176,1055
195951901,C5_CDMX,2010-09-27 17:51:04,1,926203,763
195951901,C5_CDMX,2010-09-27 17:51:04,1,926203,763
465023737,maveruko,2012-01-15 15:44:28,0,1646,2102
136442871,Merolik,2010-04-23 17:46:01,0,241,198
903097695899934725,LXM2608,2017-08-30 21:30:44,0,22,129
18221635,tijito,2008-12-18 12:49:28,0,79,138
4242514219,EvaRmzGro,2015-11-14 23:50:46,0,196,274
195951901,C5_CDMX,2010-09-27 17:51:04,1,926203,763
166594238,OVIALCDMX,2010-07-14 09:00:43,1,1935871,133
280165355,ymadie_,2011-04-10 13:39:19,0,850,1451
903097695899934725,LXM2608,2017-08-30 21:30:44,0,22,129
1413599030,elsoldelomas,2013-05-08 12:59:39,0,4467,2468
136442871,Merolik,2010-04-23 17:46:01,0,241,198
2355304148,gbmradio,2014-02-21 14:33:20,0,323,135
87350793,SUUMA_CDMX,2009-11-03 21:07:26,0,43179,86
1168906795571658752,CanalizacionC,2019-09-03 09:21:43,0,1918,152
198876562,Sandekkan,2010-10-05 07:42:33,0,54,40
198876562,Sandekkan,2010-10-05 07:42:33,0,54,40
256633050,gus48_ramirez,2011-02-23 13:05:24,0,178,683
494630846,My_Battle,2012-02-16 21:09:14,0,118,225
129901591,gabysrb,2010-04-05 13:10:37,0,18,161
185087766,emergenciasver,2010-08-30 23:32:29,0,1577,151
1186139348309368832,ThelmaBolanos,2019-10-20 22:37:53,0,1,69
195951901,C5_CDMX,2010-09-27 17:51:04,1,926205,763
447438637,Algodonsitu05,2011-12-26 16:10:23,0,323,1300
903097695899934725,LXM2608,2017-08-30 21:30:44,0,22,129
1145450239513509888,Roland46195615,2019-06-30 15:53:13,0,2,18
926894037813964800,Alejandro74978,2017-11-04 13:28:54,0,0,114
87350793,SUUMA_CDMX,2009-11-03 21:07:26,0,43180,86
990719873373306883,andresguzbj,2018-04-29 16:29:59,0,27429,3470
584431389,La_Portales,2012-05-18 20:16:38,0,44700,15488
109709933,dtunita,2010-01-29 18:28:37,0,261,477
580230382,rotceh_1,2012-05-14 14:50:01,0,7,95
89837720,arelibiciteka,2009-11-13 18:58:55,0,20636,2077
3410079854,LaCampestre_Ch,2015-08-31 20:27:59,0,4661,910
903097695899934725,LXM2608,2017-08-30 21:30:44,0,22,129
195951901,C5_CDMX,2010-09-27 17:51:04,1,926205,763
2355304148,gbmradio,2014-02-21 14:33:20,0,323,135
103354600,RicardoElCaifan,2010-01-09 13:25:35,0,112,613
903097695899934725,LXM2608,2017-08-30 21:30:44,0,22,129
195951901,C5_CDMX,2010-09-27 17:51:04,1,926205,763
214712761,maitelozano,2010-11-11 19:46:09,0,484,1211
71731518,century92,2009-09-04 22:59:07,0,812,1661
873566021319315457,PedroAl31771131,2017-06-10 09:42:24,0,1,99
200179397,Ellenwen,2010-10-08 10:56:46,0,1306,960
195951901,C5_CDMX,2010-09-27 17:51:04,1,926205,763
87350793,SUUMA_CDMX,2009-11-03 21:07:26,0,43180,86
77050780,Noevening,2009-09-24 15:45:44,0,979,1197
759179913542836224,chrisdeyanez,2016-07-29 18:12:51,0,20,222
291783556,ungeniux,2011-05-02 10:16:40,0,11,8
516865622,rogeliovfilms,2012-03-06 14:33:53,0,220,1222
92814289,CELTA8,2009-11-26 13:02:16,0,37,1230
374815431,milloo1403,2011-09-16 18:39:00,0,147,1419
805055444003659776,ruosoazul,2016-12-03 08:25:49,0,14,150
91119509,Lilian_Anaya,2009-11-19 08:58:20,0,1890,2547
1038772040,mceternrap,2012-12-26 22:13:34,0,19,54
265102200,slaughtering2ra,2011-03-12 19:15:19,0,156,768
192669619,normayvalencia,2010-09-19 14:37:13,0,39,312
102797694,matymn,2010-01-07 15:36:44,0,414,761
1123668146064326657,EmmaNull404,2019-05-01 13:18:57,0,41,323
93556472,Xochimilco_MX,2009-11-29 22:03:05,0,5362,1182
123408751,mcflybm,2010-03-15 18:54:26,0,205,604
192669619,normayvalencia,2010-09-19 14:37:13,0,39,312
1335263659,CIOR_Rosario,2013-04-07 16:43:41,0,29699,189
116493136,CAPUFE,2010-02-22 11:12:06,1,1082211,27
823865341,eryinboots,2012-09-14 13:38:57,0,169,345
313790795,retioDF,2011-06-09 00:42:13,0,97261,1
1335263659,CIOR_Rosario,2013-04-07 16:43:41,0,29699,189
89837720,arelibiciteka,2009-11-13 18:58:55,0,20636,2077
2426069250,KuZgAr,2014-04-03 13:14:38,0,362,1152
54321482,reydaft,2009-07-06 14:25:43,0,7,33
185826384,TritonSpeed,2010-09-01 16:56:53,0,341,1080
708556874610778112,yonofuifuetete,2016-03-12 01:34:58,0,8,102
1679756640,IlliRuvalcaba,2013-08-17 22:01:35,0,615,531
118583900,Cesarbuenrostro,2010-02-28 22:05:53,0,13322,8059
3472860734,rorrigogc,2015-09-06 11:36:07,0,12,71
48914165,sivettevi,2009-06-19 21:23:01,0,16,367
2507897137,transitotorreon,2014-05-19 10:42:13,0,10169,33
903097695899934725,LXM2608,2017-08-30 21:30:44,0,22,129
2507897137,transitotorreon,2014-05-19 10:42:13,0,10169,33
224889538,Suzurusu,2010-12-09 21:44:56,0,3452,4417
2493201511,shiro_arizu,2014-05-13 10:03:50,0,9,244
189606706,RamkarC,2010-09-11 12:42:31,0,16826,169
116493136,CAPUFE,2010-02-22 11:12:06,1,1082211,27
1135911385123250176,juancarlos36141,2019-06-04 08:09:13,0,12,102
349477136,Chamacade_porra,2011-08-05 22:46:47,0,1377,875
195951901,C5_CDMX,2010-09-27 17:51:04,1,926205,763
195951901,C5_CDMX,2010-09-27 17:51:04,1,926205,763
195951901,C5_CDMX,2010-09-27 17:51:04,1,926205,763
195951901,C5_CDMX,2010-09-27 17:51:04,1,926205,763
195951901,C5_CDMX,2010-09-27 17:51:04,1,926205,763
123060783,judas_jal,2010-03-14 15:28:31,0,40,199
195951901,C5_CDMX,2010-09-27 17:51:04,1,926205,763
65797233,elconsejomx,2009-08-14 20:04:13,1,75985,4506
2231865745,ALBERTO72135466,2013-12-05 12:25:07,0,8,209
261093042,th39uan60,2011-03-05 00:24:40,0,25,23
536533529,Brepov,2012-03-25 12:28:40,0,131,295
195951901,C5_CDMX,2010-09-27 17:51:04,1,926205,763
293063533,MrElDiablo8,2011-05-04 12:00:15,1,172344,888
87350793,SUUMA_CDMX,2009-11-03 21:07:26,0,43180,86
2826319492,ElBigDataMx,2014-10-12 16:11:53,0,40355,18479
523701029,CrisPeralBaez,2012-03-13 15:36:11,0,10,40
86222400,rodf16,2009-10-29 20:27:52,0,50,132
75909635,igabrielavisual,2009-09-20 18:04:29,0,515,2139
4758944359,sgarrm,2016-01-14 10:36:21,0,211,977
195951901,C5_CDMX,2010-09-27 17:51:04,1,926205,763
87350793,SUUMA_CDMX,2009-11-03 21:07:26,0,43180,86
87350793,SUUMA_CDMX,2009-11-03 21:07:26,0,43180,86
992514835865841664,moy_tx,2018-05-04 15:22:31,0,1,112
3162820825,pablichis74,2015-04-18 10:26:29,0,41,101
118306238,AbbeyKingsley,2010-02-28 01:12:08,0,3909,1270
1164541394091945985,Lee34394704,2019-08-22 08:16:27,0,33,138
195951901,C5_CDMX,2010-09-27 17:51:04,1,926205,763
42918231,xolmarie,2009-05-27 10:31:10,0,1552,2472
42918231,xolmarie,2009-05-27 10:31:10,0,1552,2472
37487228,totita1919,2009-05-03 13:55:39,0,161,162
93035852,ClaudiavSilva,2009-11-27 13:53:16,0,2132,2567
48206728,DiarioCoahuila,2009-06-17 20:06:42,0,45621,957
122445017,ccelist,2010-03-12 12:47:16,0,21,97
963120564348096515,patrimoniomx,2018-02-12 12:40:11,0,26520,12509
195951901,C5_CDMX,2010-09-27 17:51:04,1,926205,763
4826633656,VigilanteCDMX,2016-01-19 00:53:49,0,8326,519
2507897137,transitotorreon,2014-05-19 10:42:13,0,10169,33
818662140,herrer_73,2012-09-11 20:32:24,0,44,250
506739680,Jesskatara,2012-02-27 20:24:07,0,49,305
89837720,arelibiciteka,2009-11-13 18:58:55,0,20636,2077
351623658,AUSurMx,2011-08-09 08:27:13,0,14437,295
244745394,KikeHurtadoG,2011-01-29 19:38:23,0,919,21
903097695899934725,LXM2608,2017-08-30 21:30:44,0,22,129
2809642689,BonillaOf,2014-10-06 01:29:42,0,196,2009
207684122,RdoCapital,2010-10-25 14:50:54,0,6527,702
351623658,AUSurMx,2011-08-09 08:27:13,0,14437,295
1207313306991710209,GmezMedinaJos1,2019-12-18 08:55:12,0,1,26
108203556,LUISVELA87,2010-01-24 23:21:12,0,91,376
903097695899934725,LXM2608,2017-08-30 21:30:44,0,22,129
